# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	
9.303013922029998639e+01 9.121866522641939810e+02 9.809879828642006032e+02 3.572189941999968141e+02 5.020655059999990044e+02 6.371963500999991084e+02 8.182496138641872676e+02 9.546169806141988374e+02 3.496201629500028503e+02 4.947078399500023806e+02 6.116938476499999524e+02 1.212710379999998622e+01 1.671100159000015992e+02 3.188986740499985899e+02 4.530448456000012811e+02 5.704774780500010820e+02 7.163720092499970633e+02 1.258950196000005235e+02 2.609346619999996619e+02 3.896305084499981604e+02 5.291535034999978961e+02 5.621858215999964159e+02 6.992395019499963382e+02 8.809419852641876787e+02 2.581393737999969744e+02
9.403013922029998639e+01 9.115689764641865622e+02 9.803498221641930286e+02 3.566076660500002617e+02 5.027010040000022855e+02 6.376953430000066874e+02 8.178150969641865231e+02 9.552403250641946215e+02 3.490520019999967190e+02 4.949835204999981215e+02 6.123973083499950008e+02 1.263070874999993976e+01 1.676120071499990445e+02 3.208447672666686117e+02 4.528603210000001127e+02 5.711609802999955718e+02 7.176971740999942995e+02 1.264071769999991375e+02 2.603084869499980414e+02 3.890683289000007790e+02 5.298744811999931699e+02 5.615346679999929620e+02 6.999521789999998873e+02 8.814493056642095326e+02 2.586508484000005410e+02
9.503013922029998639e+01 9.109304801141988719e+02 9.805161506142030703e+02 3.576438369749994308e+02 5.022043457999970997e+02 6.373836670000018785e+02 8.171819907141907606e+02 9.547118293141975300e+02 3.495829925500001991e+02 4.952799988000042504e+02 6.127773438000003807e+02 1.209580710000000181e+01 1.670132294000007676e+02 3.226931762999993225e+02 4.534018249500004458e+02 5.714476928999938536e+02 7.171651611000052071e+02 1.258491669000013644e+02 2.596610108000022592e+02 3.884191742000002705e+02 5.302186279000015929e+02 5.610803222999966238e+02 7.003013306000066223e+02 8.809466315642057452e+02 2.601111603249992186e+02
9.603013922029998639e+01 9.109759894642047584e+02 9.803739691642113030e+02 3.589428405500002555e+02 5.016033631000027526e+02 6.370740052000037394e+02 8.174635496642004000e+02 9.547193213641876355e+02 3.501746826000016881e+02 4.958453369999988354e+02 6.130386657999988529e+02 1.149511819999997897e+01 1.668774185000002035e+02 3.239779968500006362e+02 4.540098266999993939e+02 5.717203369499984547e+02 7.172142943999933777e+02 1.261609955000003538e+02 2.601983185000026424e+02 3.884790038999999524e+02 5.304423217999938061e+02 5.608046264999939012e+02 7.005476379500032635e+02 8.803023062642023433e+02 2.604986877999981516e+02
9.703013922029998639e+01 9.111439810641895747e+02 9.799219733641948551e+02 3.586083374000008916e+02 5.011686707000044407e+02 6.373763428000020212e+02 8.178192358642118052e+02 9.549411460142000578e+02 3.498800049999990733e+02 4.961896667999972124e+02 6.133235168500032159e+02 1.202500965000012911e+01 1.672941589500005648e+02 3.236446838999981992e+02 4.536506652999960352e+02 5.710293578999990132e+02 7.173786621000035666e+02 1.259166718000014953e+02 2.599306642000010470e+02 3.886376648500008741e+02 5.297883300999965286e+02 5.610920105499972124e+02 6.999286500000016531e+02 8.794727443975376673e+02 2.598918456999999762e+02
9.803013922029997218e+01 9.105503149642026983e+02 9.788316361975254267e+02 3.583028259499988053e+02 5.008951415999981691e+02 6.367310181000066223e+02 8.183816900641977554e+02 9.552923194142058492e+02 3.492093506000019261e+02 4.955740052000037394e+02 6.139451904500019737e+02 1.172004509999987931e+01 1.667023316000013438e+02 3.233016662999980326e+02 4.532896423499987577e+02 5.704844970999984071e+02 7.177323303500015754e+02 1.264194984499990824e+02 2.593051605500004371e+02 3.872466634333322872e+02 5.294784851000003982e+02 5.604466552999947453e+02 6.996439819499937585e+02 8.791033774308647253e+02 2.601798401000014564e+02
9.903013922029997218e+01 9.098915422641924806e+02 9.774701453141897218e+02 3.589173279999995430e+02 5.015094757500046398e+02 6.364001464999964810e+02 8.187125235642015468e+02 9.559144889142044121e+02 3.485729980999967665e+02 4.952454986500015366e+02 6.136329955999972299e+02 1.109699019999993652e+01 1.673001282000004721e+02 3.246079101499999524e+02 4.538129882999928668e+02 5.707296752999973251e+02 7.183318481499954942e+02 1.261319962000015948e+02 2.586393432999975630e+02 3.860726623999944422e+02 5.300429688000003807e+02 5.598539733999932650e+02 7.002571410999953514e+02 8.788264418641920201e+02 2.608170166499985498e+02
1.000301392202999722e+02 9.101787075308772046e+02 9.778131476142007159e+02 3.595333251999982167e+02 5.021438446000029217e+02 6.371164856000032159e+02 8.193285151642048731e+02 9.565551444141892716e+02 3.483158416500009480e+02 4.958486632999993162e+02 6.131916503999964334e+02 1.124543760000005932e+01 1.688326569000000745e+02 3.260831757500018284e+02 4.532038268999967841e+02 5.707113037500021164e+02 7.188439941999968141e+02 1.254603271500000119e+02 2.583233490000020538e+02 3.858153381500014802e+02 5.293930053999938536e+02 5.592429810000030557e+02 7.008293151999969268e+02 8.783186446641921066e+02 2.612946777000033762e+02
1.010301392202999722e+02 9.099019843642017804e+02 9.775076514641987160e+02 3.601503143499976431e+02 5.027663269500044407e+02 6.376563110999995843e+02 8.202443972642067820e+02 9.562783118642109912e+02 3.488586731999967014e+02 4.964133300999965286e+02 6.130128174000055878e+02 1.127324724999994032e+01 1.685276641999989806e+02 3.267598266500026511e+02 4.525883178999938536e+02 5.700776367000071332e+02 7.193038330000053975e+02 1.248106536999985110e+02 2.589420166499985498e+02 3.863880004999955418e+02 5.287223511000047438e+02 5.588013306000066223e+02 7.013323363999952562e+02 8.788469840642064810e+02 2.613536682500016468e+02
1.020301392202999722e+02 9.096026526642090175e+02 9.771874839141964912e+02 3.607890015000011772e+02 5.033413239000001340e+02 6.369813537999943946e+02 8.208187629142048536e+02 9.558333197642059531e+02 3.486101684499990370e+02 4.961534881999978097e+02 6.136296691999959876e+02 1.075595094999994217e+01 1.680890045000014652e+02 3.269431610499996168e+02 4.523766632499973639e+02 5.701169433666655095e+02 7.198529663499939488e+02 1.245769844000005833e+02 2.594376830999972299e+02 3.857839966000028653e+02 5.281795044500031509e+02 5.581791687499935506e+02 7.010926818999942043e+02 8.785918074641958810e+02 2.607946471999966889e+02
1.030301392202999722e+02 9.101843177642003866e+02 9.778264914641913492e+02 3.620965805249998084e+02 5.048601074666706268e+02 6.371298218000010820e+02 8.221356306891975692e+02 9.556351615142048104e+02 3.488543396499990195e+02 4.963523254500032635e+02 6.138791809000031208e+02 1.128553680000004533e+01 1.679139938499993150e+02 3.263543396000022767e+02 4.526363373500062153e+02 5.700786743499993463e+02 7.205143128000054276e+02 1.251246719000009762e+02 2.588030090500033111e+02 3.848668416666623671e+02 5.276229859000013676e+02 5.575536499000008916e+02 7.017781677500024671e+02 8.788563071641983697e+02 2.612836609000005410e+02
1.040301392202999722e+02 9.107996512142126448e+02 9.783283148641930893e+02 3.633453369000053499e+02 5.049611511500042980e+02 6.383992920000018785e+02 8.236453238641988719e+02 9.559796515642083250e+02 3.482876892000022053e+02 4.956890259000065271e+02 6.132316894999967190e+02 1.084167399999978443e+01 1.683113250999995216e+02 3.259086610000013025e+02 4.519486389999947278e+02 5.694063109999988228e+02 7.209039918000053149e+02 1.249123382500001753e+02 2.581870116999998572e+02 3.848203531999994880e+02 5.271470337000064319e+02 5.569286804000003031e+02 7.023840027000042028e+02 8.782286520641937386e+02 2.606718292000005022e+02
1.050301392202999722e+02 9.113633185641956516e+02 9.779196387642004993e+02 3.639093322499975329e+02 5.064886627500018221e+02 6.389683227499990608e+02 8.241160193642135710e+02 9.565293341642100131e+02 3.488286742999989656e+02 4.961399994000021252e+02 6.128449707999970997e+02 1.134799814999996670e+01 1.688431854499995097e+02 3.264275054999998247e+02 4.515516358000022592e+02 5.698656616000007489e+02 7.214533386499970220e+02 1.253409958000011102e+02 2.577623290999981691e+02 3.853753356999950483e+02 5.276308288499931223e+02 5.563200073000043631e+02 7.025869344333332265e+02 8.778233328642090783e+02 2.600583495999962906e+02
1.060301392202999722e+02 9.109169684642110951e+02 9.772759696142020402e+02 3.633758240000024671e+02 5.059536590499992599e+02 6.384341430999993463e+02 8.234565955142024904e+02 9.559766608642094070e+02 3.484276734000013676e+02 4.959169922000000952e+02 6.122503357000023243e+02 1.081099655000002713e+01 1.682413483000000269e+02 3.259244995000008203e+02 4.508744965000005323e+02 5.696589966000028653e+02 7.209141845999984071e+02 1.247250099499997305e+02 2.572245026000018697e+02 3.846823426000046311e+02 5.271419983000014327e+02 5.558859863999969093e+02 7.019726561999996193e+02 8.771914931142091518e+02 2.596636962999982643e+02
1.070301392202999722e+02 9.103088065141928382e+02 9.775733100142097101e+02 3.636745147999972687e+02 5.062119903499988141e+02 6.377706908999971347e+02 8.228434515642002225e+02 9.562549887642089743e+02 3.489636688000027789e+02 4.953013305499989656e+02 6.116110230000049341e+02 1.062608579999982794e+01 1.685418319500004145e+02 3.261416778500024520e+02 4.511351470999943558e+02 5.688714905250017182e+02 7.211706848500034539e+02 1.249548415999997815e+02 2.566599732000031509e+02 3.850015106499995454e+02 5.265596313999994891e+02 5.564353332499958924e+02 7.024711913999999524e+02 8.765453024641901720e+02 2.590903320500001428e+02
1.080301392202999722e+02 9.113768912641899078e+02 9.781129752642009407e+02 3.651633987500026706e+02 5.076379089499969268e+02 6.383089905000015278e+02 8.233251563141966471e+02 9.577267294892008067e+02 3.486733703999998397e+02 4.952480164000007790e+02 6.109609985499992035e+02 9.620681074999993143e+00 1.688756562000016856e+02 3.258699952000024496e+02 4.509243164000072284e+02 5.685149535999953514e+02 7.208796387999900617e+02 1.246869965000005323e+02 2.585695251600001825e+02 3.864521865999995498e+02 5.261079712000064319e+02 5.570781554999994114e+02 7.022349854000058258e+02 8.753596309975255281e+02 2.601820068500001071e+02
1.090301392202999722e+02 9.126991568641969934e+02 9.779073096642096061e+02 3.664893035999994026e+02 5.089348449999961304e+02 6.389608459500013851e+02 8.239313460642006248e+02 9.590139914641913492e+02 3.483780212499987101e+02 4.954716644500003895e+02 6.096669922000000952e+02 8.877897566666737461e+00 1.694901733499991678e+02 3.267388306000029843e+02 4.514596558000048390e+02 5.679893187999987276e+02 7.214021606500027701e+02 1.252091598499991960e+02 2.601990050999993400e+02 3.866265258999992511e+02 5.258125000500003807e+02 5.576916809500035015e+02 7.027568359500000952e+02 8.740589705142047023e+02 2.614721680000002380e+02
1.100301392202999722e+02 9.123883276642009150e+02 9.774453039641957730e+02 3.661656494000053499e+02 5.086600037000025623e+02 6.386630249000008916e+02 8.236354132641863544e+02 9.587463293641922064e+02 3.486821747499998310e+02 4.948296814000059385e+02 6.086353149499991559e+02 8.583724999999958527e+00 1.698366623000001709e+02 3.274219970750018547e+02 4.511640015000011772e+02 5.673659973500034539e+02 7.211149902000033762e+02 1.249046707999987120e+02 2.598363343000019086e+02 3.859493103999993764e+02 5.264301453000007314e+02 5.582941894999967190e+02 7.024346923999983119e+02 8.733686361642030533e+02 2.611543578999990132e+02
1.110301392202999722e+02 9.120671607141994173e+02 9.771649771641968982e+02 3.658066863999993075e+02 5.083450012500034063e+02 6.383568420500014327e+02 8.230499106641946128e+02 9.580373221141926479e+02 3.490145111499987252e+02 4.941818390000044019e+02 6.089379883000001428e+02 8.274887099999887141e+00 1.701354827999984991e+02 3.276488190000018221e+02 4.504953308499971172e+02 5.676510009999983595e+02 7.208006592000019737e+02 1.246079979000005551e+02 2.594928436500013049e+02 3.864531555499997921e+02 5.267998351999995066e+02 5.589151611500055878e+02 7.020733337500059861e+02 8.729599677642108873e+02 2.607960205999988830e+02
1.120301392202999722e+02 9.136618567241937399e+02 9.778076545141957467e+02 3.664243316499996581e+02 5.085816650500055403e+02 6.388916625999991084e+02 8.233811903642053949e+02 9.573719702642119955e+02 3.486826781999989180e+02 4.935806580000062240e+02 6.086430053999938536e+02 8.903274549999878218e+00 1.698543243999993138e+02 3.273710022000013851e+02 4.490962219666641317e+02 5.682883301000038045e+02 7.211461487499909708e+02 1.249053306999994675e+02 2.610697876200007386e+02 3.871186675999997533e+02 5.261523438000003807e+02 5.595604858500009868e+02 7.024833374500012724e+02 8.723986579142074334e+02 2.623782653999995205e+02
1.130301392202999722e+02 9.152634650641994085e+02 9.780783072142075980e+02 3.670451659999962430e+02 5.089020080999980564e+02 6.386255188499999349e+02 8.239954978142050095e+02 9.571147986642026808e+02 3.482976684999994177e+02 4.931199646000022767e+02 6.082073363999952562e+02 9.536087050000105592e+00 1.686986643333342215e+02 3.269386597999982769e+02 4.479586792000045534e+02 5.687866822000069078e+02 7.205079955999972299e+02 1.242963257000010344e+02 2.626739960000013525e+02 3.877423401499981992e+02 5.258660279000032460e+02 5.601893311000021640e+02 7.020778656249894993e+02 8.718189917641866487e+02 2.639416656499997771e+02
1.140301392202999722e+02 9.149329901642049663e+02 9.774012976642115973e+02 3.676140137000038521e+02 5.086000060999940615e+02 6.388358154500019737e+02 8.236953116641961969e+02 9.576349707641929854e+02 3.488293456999963382e+02 4.924964904999942519e+02 6.075646667499968316e+02 1.017176820000008775e+01 1.675316772999976820e+02 3.263646850500008441e+02 4.475270081000053324e+02 5.688331604499981040e+02 7.201907959000091068e+02 1.238833389999999781e+02 2.623606568000031984e+02 3.882319946000061464e+02 5.263569946000061464e+02 5.599063109999988228e+02 7.013350220000138506e+02 8.713999777642020490e+02 2.636193237999978010e+02
1.150301392202999722e+02 9.146071539641998243e+02 9.771502906141977292e+02 3.673871765500007314e+02 5.083286742999989656e+02 6.383148193499946501e+02 8.232552862642041873e+02 9.574316398142109392e+02 3.486101684499953990e+02 4.920398559500026749e+02 6.070494995000044582e+02 1.080468515000006846e+01 1.668905029499983357e+02 3.258403473500002292e+02 4.469370117500002380e+02 5.682834778000033111e+02 7.208191528999886941e+02 1.236219978499993886e+02 2.620658417000013287e+02 3.889952087333367672e+02 5.257353211000008741e+02 5.594493407999980263e+02 7.011083374000008916e+02 8.707913161142059835e+02 2.643994018800018466e+02
1.160301392202999722e+02 9.152156592141982401e+02 9.778081504142028280e+02 3.680216674999974202e+02 5.089644928499983507e+02 6.388743285999953514e+02 8.226250563642097404e+02 9.576974707642075373e+02 3.488656616499938536e+02 4.926020202999934554e+02 6.075806885000056354e+02 1.129301840000016455e+01 1.662336731000032159e+02 3.263336791999972775e+02 4.463370360999979312e+02 5.689181519000048866e+02 7.214506530999933602e+02 1.238326644999997370e+02 2.645716683571424142e+02 3.901406554999994114e+02 5.251313476999930572e+02 5.593248290999981691e+02 7.011410929666695893e+02 8.701556540642050095e+02 2.671536941749982361e+02
1.170301392202999722e+02 9.157239752642053645e+02 9.784299842142063426e+02 3.689684448000043631e+02 5.095846557500044582e+02 6.384193114999943646e+02 8.221097480142052518e+02 9.570456305641855579e+02 3.482436523999931524e+02 4.922019959000026574e+02 6.071503296000009868e+02 1.080608940000001894e+01 1.656851730999987922e+02 3.259143372000035015e+02 4.459263612000067951e+02 5.694556885000056354e+02 7.220451659999962430e+02 1.233086624000006850e+02 2.671456603999977233e+02 3.896960144000040600e+02 5.247050171000009868e+02 5.599134826999943471e+02 7.007346801999956369e+02 8.699038115642033517e+02 2.683750000000000000e+02
1.180301392202999722e+02 9.153123084641993046e+02 9.789196539641998243e+02 3.689083404499979224e+02 5.101076354999968316e+02 6.389425048999983119e+02 8.226231299641949590e+02 9.574596320142009063e+02 3.478333129999955418e+02 4.927488403500028653e+02 6.065675048999983119e+02 1.280354253999985303e+01 1.650780029000015929e+02 3.264526825000029930e+02 4.452795104999968316e+02 5.690390015000011772e+02 7.225762939999985974e+02 1.238489913999983401e+02 2.677359924499978661e+02 3.902295074499998009e+02 5.252456665499994415e+02 5.601661682499980088e+02 7.003193359999859240e+02 8.701378051142091863e+02 2.689623260499975004e+02
1.190301392202999722e+02 9.146926566141919466e+02 9.785359869642124977e+02 3.683764953499994590e+02 5.096282958999945549e+02 6.384443054500006838e+02 8.221948310642037541e+02 9.572323066641984042e+02 3.471791687000004458e+02 4.933381805500030168e+02 6.059490356000023894e+02 1.458051206666656618e+01 1.646366730000008829e+02 3.259391632000042591e+02 4.446600037000025623e+02 5.683911742999989656e+02 7.221756592000019737e+02 1.242244987499998388e+02 2.671710052999987965e+02 3.896761779500011471e+02 5.247220154000024195e+02 5.594393311000021640e+02 6.996103516000002855e+02 8.695519781642069574e+02 2.684033203500002855e+02
1.200301392202999722e+02 9.140556403642112855e+02 9.779129935141972965e+02 3.677403259999991860e+02 5.090208129999955418e+02 6.386886902499973075e+02 8.227375403142068535e+02 9.577494727142038755e+02 3.474273681500053499e+02 4.945260213333337447e+02 6.064664917500049341e+02 1.398089599999980237e+01 1.639976577999987057e+02 3.243746643333385578e+02 4.440786896499994327e+02 5.686829834500022116e+02 7.227074890500080073e+02 1.240576629999995930e+02 2.674131774999987101e+02 3.899119873500021640e+02 5.249416808999958448e+02 5.613579834200005507e+02 6.999245300500042504e+02 8.687992583391969674e+02 2.686414795499986212e+02
1.210301392202999722e+02 9.134431525142135797e+02 9.781129905142006464e+02 3.671726532999964547e+02 5.084129944000014802e+02 6.384226685000030557e+02 8.222329131142032566e+02 9.574693213641876355e+02 3.479961853000058909e+02 4.946510010000056354e+02 6.059841613999960828e+02 1.340130140000019310e+01 1.633396454000030644e+02 3.234226685000030557e+02 4.434490357000031509e+02 5.692091674999974202e+02 7.221676331000053324e+02 1.234643401999983325e+02 2.688510132250012248e+02 3.896849975999939488e+02 5.246613769999967190e+02 5.639085846250018221e+02 7.004278564499982167e+02 8.692644008975379393e+02 2.691948395500003244e+02
1.220301392202999722e+02 9.128436652641976252e+02 9.779293127642013133e+02 3.672483214999956544e+02 5.089219666000062716e+02 6.380423583999945549e+02 8.215777884642011486e+02 9.568019705642072950e+02 3.484553527999960352e+02 4.942480164000007790e+02 6.046814880499950959e+02 1.297806559999980891e+01 1.627501450000017940e+02 3.239219970499980263e+02 4.439706879000004847e+02 5.696953125000000000e+02 7.224473267000139458e+02 1.228510056000013719e+02 2.701803284000015992e+02 3.892850037000025623e+02 5.242613526000059210e+02 5.651923218000010820e+02 7.011083374500012724e+02 8.703706046308603845e+02 2.690593261999965762e+02
1.230301392202999722e+02 9.124149847642111126e+02 9.767432064308668487e+02 3.674239959999977145e+02 5.086046447999979137e+02 6.374565124499858939e+02 8.211257925642130431e+02 9.561906348642078228e+02 3.486496429999970132e+02 4.936520233500050381e+02 6.036498108500018134e+02 1.238405849999981001e+01 1.621039887000006274e+02 3.236466674999974202e+02 4.436586914000072284e+02 5.698701782499992987e+02 7.221963501000136603e+02 1.233778343499998300e+02 2.698959962000008090e+02 3.886560059000039473e+02 5.236391906999997445e+02 5.648613282000005711e+02 7.008683472000120673e+02 8.724608527041913248e+02 2.685829773000004934e+02
1.240301392202999722e+02 9.121251441142085241e+02 9.756090002642013133e+02 3.668546753999980865e+02 5.083214721999975154e+02 6.376990051500033587e+02 8.208536292141943704e+02 9.558946372141945176e+02 3.480263062000012724e+02 4.939598541000013938e+02 6.030446777000033762e+02 1.269670775000008689e+01 1.626191558999998961e+02 3.230933533499992336e+02 4.433266753999996581e+02 5.690208740500020212e+02 7.227048340500041377e+02 1.239873391000000993e+02 2.692556762500025798e+02 3.889323425500042504e+02 5.229899902000033762e+02 5.645390014500007965e+02 7.017393493999989005e+02 8.743334838141890941e+02 2.683078156000010495e+02
1.250301392202999722e+02 9.124223013641894795e+02 9.749676505141978851e+02 3.665270080500049517e+02 5.089495238999952562e+02 6.373756713999900967e+02 8.214895239642064553e+02 9.562033072142075980e+02 3.477126618000038434e+02 4.936539917000045534e+02 6.024228210499932175e+02 1.326340915000014320e+01 1.623223266999993939e+02 3.224236756000027526e+02 4.436098327500003506e+02 5.685767517499989481e+02 7.233468322999979137e+02 1.245696716499987815e+02 2.685943298999991384e+02 3.886166686999931699e+02 5.223943176500033587e+02 5.651908264500016230e+02 7.023751831499976106e+02 8.752123176642053295e+02 2.698719421599991506e+02
1.260301392202999722e+02 9.118039771642070264e+02 9.743669806641992182e+02 3.670263367000006838e+02 5.095995178500015754e+02 6.370896607000031509e+02 8.218165312642086064e+02 9.551544638641935308e+02 3.482529906999989180e+02 4.931791585333364196e+02 6.026798095999984071e+02 1.387010340000006181e+01 1.620236664500007464e+02 3.220916595500020776e+02 4.429556580000062240e+02 5.688309937000012724e+02 7.239575195499928668e+02 1.250443344000013894e+02 2.682743225499980326e+02 3.882093200999952387e+02 5.225813598999957321e+02 5.655273132500005886e+02 7.026929931999911787e+02 8.749966498642024817e+02 2.714769897500009392e+02
1.270301392202999722e+02 9.113989783641882241e+02 9.739809943641885184e+02 3.668651734000013676e+02 5.101206665000063367e+02 6.384352417250047438e+02 8.211864462642115541e+02 9.538516379641951062e+02 3.480511779999942519e+02 4.930449219000001904e+02 6.023776244999899063e+02 1.352397060000021156e+01 1.633607559249994665e+02 3.233812484999980370e+02 4.425410155999998096e+02 5.692959899999987101e+02 7.236223145000112709e+02 1.255373344500003441e+02 2.688140258999992511e+02 3.880736541999940528e+02 5.226260070999996969e+02 5.657636719000001904e+02 7.023453369000053499e+02 8.756463042641989887e+02 2.724106597999998485e+02
1.280301392202999580e+02 9.108004675642005168e+02 9.741050940308681447e+02 3.674551696999988053e+02 5.098680114999951911e+02 6.399410095499915769e+02 8.208749305141973309e+02 9.532543098641908728e+02 3.486141509999943082e+02 4.936105041999981040e+02 6.020728150000068126e+02 1.322960760000000846e+01 1.647949981500023569e+02 3.248826904499946977e+02 4.423061675999997533e+02 5.698563232499946025e+02 7.224776407666698788e+02 1.260963478999983636e+02 2.686288452499975392e+02 3.886786500000016531e+02 5.220820313000003807e+02 5.661359864000041853e+02 7.020246582000108901e+02 8.761666327642014949e+02 2.733306732500022918e+02
1.290301392202999580e+02 9.101742926641891245e+02 9.759913932392009883e+02 3.676771546000018134e+02 5.101089935499985586e+02 6.406275025000068126e+02 8.213870154641917907e+02 9.526454840641963528e+02 3.492959747499990044e+02 4.943028259499988053e+02 6.025666503999964334e+02 1.374140549999992800e+01 1.650378342000003613e+02 3.255738525499982643e+02 4.429838257000010344e+02 5.701418151500038221e+02 7.213086547999992035e+02 1.263663482499996462e+02 2.688594971000020450e+02 3.889452972500002943e+02 5.226183471999975154e+02 5.663513488500029780e+02 7.025659790000063367e+02 8.764068061142024817e+02 2.739570312500000000e+02
1.300301392202999580e+02 9.095471259641926736e+02 9.772666540642094333e+02 3.670076599000021815e+02 5.094656677000020863e+02 6.411763306499924511e+02 8.207506590642005904e+02 9.521714850642019883e+02 3.496579590000037570e+02 4.946269836999999825e+02 6.019153442999959225e+02 1.334316350000017337e+01 1.644406662000001234e+02 3.259143065999960527e+02 4.433436585000017658e+02 5.694636231000040425e+02 7.207204894999886164e+02 1.256753463999993983e+02 2.681386719000001904e+02 3.882546387000038521e+02 5.221506957999954466e+02 5.658011474500017357e+02 7.019649963499978185e+02 8.757386465641902760e+02 2.743990172999983770e+02
