# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	
9.003013922029998639e+01 1.377829743000329524e-02 2.648056791999936141e-02 2.900886536000107235e-02 2.750447387999883919e-02 3.600320684283942613e-02 2.674564703999931375e-02 3.035166932000158899e-02 2.914613342000084081e-02 2.325050048999837554e-02 3.176395856284072727e-02 3.075127105999981778e-02 3.001293335000045776e-02 2.700766907999859606e-02 2.327353210000146500e-02 2.947159422999829845e-02 3.326643430284150632e-02 2.700723037999960136e-02 2.597196655000006890e-02 2.750930175000030481e-02 7.007366949999414320e-03 2.700377197000052715e-02 3.650922148284007490e-02 2.676183702000000872e-02
9.103013922029998639e+01 1.371546326999668886e-02 2.645696411000264883e-02 2.902567137999867430e-02 2.749172974000102868e-02 3.600027753284084503e-02 2.678391875999805091e-02 3.051093446000179357e-02 2.899973753999802312e-02 2.322962646000087394e-02 3.175242522284054542e-02 3.076307753999999589e-02 2.998100739000001194e-02 2.699973144000105199e-02 2.354172362999961549e-02 2.921620483000006083e-02 3.328919356283933928e-02 2.700463408000032192e-02 2.595629578999942080e-02 2.752603759000048569e-02 6.997833250000257653e-03 2.701687011999892932e-02 3.651022245284111373e-02 2.681693954999957510e-02
9.203013922029998639e+01 1.372666932000429427e-02 2.645773009999777617e-02 2.882900390000068050e-02 2.731868694666579958e-02 3.614832757617307546e-02 2.709764850333351571e-02 3.042642719666664719e-02 2.901030272999996495e-02 2.322473145999974856e-02 3.151497155283989465e-02 3.098936328000027191e-02 2.997653198999978424e-02 2.700616761000055807e-02 2.354049986000027184e-02 2.899447021999803850e-02 3.351332381284102824e-02 2.699720000000015857e-02 2.577606812000012709e-02 2.771833495999890054e-02 6.803393560001859582e-03 2.720660399999760490e-02 3.651139355284394733e-02 2.675177612999780213e-02
9.303013922029998639e+01 1.376026612000132501e-02 2.651266479999924222e-02 2.896930236000043804e-02 2.702616882000002246e-02 3.621065275283762847e-02 2.727347335000231479e-02 3.026709900000080361e-02 2.901753539999990528e-02 2.339720153999951327e-02 3.135311376284000834e-02 3.099658242000032093e-02 3.035773162999939878e-02 2.682923431000053954e-02 2.348652648999996137e-02 2.917890623999919511e-02 3.317106460284069414e-02 2.700792847999982857e-02 2.573916928999970058e-02 2.790459900999994747e-02 6.606463619999704273e-03 2.741073606999998302e-02 3.634049666283827029e-02 2.670594024000185959e-02
9.403013922029998639e+01 1.375616914000129393e-02 2.651803131000144559e-02 2.921866759000040642e-02 2.699886780000088082e-02 3.602395079283596951e-02 2.748504562000161910e-02 3.002879792000041903e-02 2.918630370000028021e-02 2.348275756999937749e-02 3.131314261284098843e-02 3.099625967999982204e-02 3.064655202333391171e-02 2.640311074666629870e-02 2.366013185999909021e-02 2.930723875999974651e-02 3.300846311284096751e-02 2.678026198999977972e-02 2.575196839000054583e-02 2.816123045999847918e-02 6.332037359999958225e-03 2.768350220000138570e-02 3.629942533284193085e-02 2.670677107999820318e-02
9.503013922029998639e+01 1.391713410000084035e-02 2.669199980499927308e-02 2.891210176499953502e-02 2.703586424000095634e-02 3.595966474283777969e-02 2.750596772000135290e-02 3.024069518000053330e-02 2.913940125000081052e-02 2.349946899999922484e-02 3.113015519283992422e-02 3.098348446000015466e-02 3.113598937999971158e-02 2.614172973000022590e-02 2.360917358999868251e-02 2.914349364000226941e-02 3.300326369283923533e-02 2.676236878000018068e-02 2.575163267999960176e-02 2.835989074000026464e-02 6.172338879999006260e-03 2.784420166000199995e-02 3.612906019283982501e-02 2.709936828499869693e-02
9.603013922029998639e+01 1.387959594000130921e-02 2.698023680999779225e-02 2.853210451000049927e-02 2.709412842000019639e-02 3.607790889283932906e-02 2.745115433999744878e-02 3.035753478000281086e-02 2.913413087999942863e-02 2.343866576000000479e-02 3.095775301284022646e-02 3.107646006000004332e-02 3.142011567000008859e-02 2.600636596999975070e-02 2.354210204999981210e-02 2.909879148999898468e-02 3.305580275284139558e-02 2.680746460000045864e-02 2.565613707999946091e-02 2.839266357999876977e-02 6.072460940000018806e-03 2.794860229000187268e-02 3.595093366283981517e-02 2.730573883999916351e-02
9.703013922029998639e+01 1.375559846000105543e-02 2.700373534000120868e-02 2.851206666000070944e-02 2.724153441999951561e-02 3.608857861284195390e-02 2.742438202999765082e-02 3.025423432999980317e-02 2.926193235999962824e-02 2.342677001000120079e-02 3.100676109283938275e-02 3.105382986000008658e-02 3.127010498999952676e-02 2.600119627999956592e-02 2.347573852000059413e-02 2.926986084000091082e-02 3.297406447283958431e-02 2.680279847999991055e-02 2.574140012999996674e-02 2.823013304999913084e-02 6.260736090000136936e-03 2.776732789000088686e-02 3.590881887950720525e-02 2.735028279333246229e-02
9.803013922029997218e+01 1.365626424666454598e-02 2.716070048333467726e-02 2.851846312999987282e-02 2.716717530000169190e-02 3.633013439283822726e-02 2.738212587000161957e-02 3.004986876999921758e-02 2.927293092000036318e-02 2.367423704999964754e-02 3.082143346283958141e-02 3.099645730000029353e-02 3.131986693999933707e-02 2.599759521000014409e-02 2.343897094999992936e-02 2.944956665000063312e-02 3.300389615283950279e-02 2.657713242000027051e-02 2.558830057666636876e-02 2.844636433333362288e-02 6.193634039998869613e-03 2.783946532999980253e-02 3.589187909617419514e-02 2.748175506666734533e-02
9.903013922029997218e+01 1.351572060999944869e-02 2.755589907000196431e-02 2.851842955000101834e-02 2.697813414999836873e-02 3.646247541284101251e-02 2.744039307000057173e-02 2.979816436999847135e-02 2.933450011000095572e-02 2.367749938999913831e-02 3.075926145284054239e-02 3.124062760000010860e-02 3.146155638999989512e-02 2.584101562999858298e-02 2.338333740000089062e-02 2.952043456999963247e-02 3.282649214284122374e-02 2.650146941999919487e-02 2.548666381999937711e-02 2.879406128000118817e-02 5.962200919998577285e-03 2.808063354000041659e-02 3.571386015283933152e-02 2.766457749000130611e-02
1.000301392202999722e+02 1.352688801666470167e-02 2.761049804999950175e-02 2.852210388000094021e-02 2.699452820000005845e-02 3.644240591284032826e-02 2.744532584999687802e-02 2.961860198000233757e-02 2.950656432999967244e-02 2.346859741999942489e-02 3.087721997284072553e-02 3.151744386000000092e-02 3.145010377000034829e-02 2.542413022999899172e-02 2.350149537000106523e-02 2.962653808999893973e-02 3.258972912284063828e-02 2.657260437000040845e-02 2.549839782999988383e-02 2.871553344999847393e-02 5.969995120001840572e-03 2.831726683999877259e-02 3.549786589283903532e-02 2.786166914000225495e-02
1.010301392202999722e+02 1.352113341999938712e-02 2.779499510999978648e-02 2.852320252000135892e-02 2.697799682999902846e-02 3.651761723284144279e-02 2.720678292000084167e-02 2.978253479999714431e-02 2.951093137999996618e-02 2.331989746000181357e-02 3.091854850283887179e-02 3.145088338999980915e-02 3.164643249000073655e-02 2.516569824999824109e-02 2.349786376000265534e-02 2.984523925999965285e-02 3.236782667283862047e-02 2.682627259000000888e-02 2.548919676999939973e-02 2.846687012000184008e-02 6.015795900000375437e-03 2.850620115999772525e-02 3.550292953284224506e-02 2.776779936999903414e-02
1.020301392202999722e+02 1.351696624999749498e-02 2.798676605000093714e-02 2.851046447999979264e-02 2.672800597999885203e-02 3.676748182284209077e-02 2.700291137000021893e-02 2.982183226999861672e-02 2.950866394999975342e-02 2.349523619999963411e-02 3.069171888284079330e-02 3.146661071000030757e-02 3.177083130999962951e-02 2.508670043999955065e-02 2.354805602333362793e-02 2.994720459666568718e-02 3.221126614284132439e-02 2.697213973999932832e-02 2.526926270000112718e-02 2.847910157000005729e-02 5.999932859998080049e-03 2.858270263000012995e-02 3.549982511284033304e-02 2.770703048000016169e-02
1.030301392202999722e+02 1.352843473999819184e-02 2.812048034500169366e-02 2.855270538833416458e-02 2.645394286666609071e-02 3.700116177783929761e-02 2.669990616500144895e-02 2.991029815999884239e-02 2.949959716000084831e-02 2.350537108999996988e-02 3.074773371283938406e-02 3.132569140999985624e-02 3.168806915000059454e-02 2.525639955000078679e-02 2.348846739999862696e-02 3.008712769000121759e-02 3.218853435283910991e-02 2.673566743000046694e-02 2.521276652333180948e-02 2.855122884666779978e-02 5.986132799999904774e-03 2.884490357000031591e-02 3.541562788283918184e-02 2.775193328000043549e-02
1.040301392202999722e+02 1.350573272999608908e-02 2.826986694000245201e-02 2.832316284999978825e-02 2.668762816999951590e-02 3.704920637283939944e-02 2.646686554000188957e-02 2.972807005999877558e-02 2.948026734000086524e-02 2.350853271999803901e-02 3.078845943284061470e-02 3.149393021999994519e-02 3.151946718000035730e-02 2.520799559999868655e-02 2.349153440000081861e-02 3.029953616000129885e-02 3.206813182283897029e-02 2.665493468999993731e-02 2.532666829999992777e-02 2.846533610000138992e-02 5.956329339998774584e-03 2.909106446000078033e-02 3.516892987283790767e-02 2.775509796000135213e-02
1.050301392202999722e+02 1.331126404000096929e-02 2.846440122999940869e-02 2.851586610000085911e-02 2.649593199999944818e-02 3.702953932284290539e-02 2.648266295999928896e-02 2.972633055999778992e-02 2.946226502000063099e-02 2.334099427999899654e-02 3.096706800284057537e-02 3.149903745999990679e-02 3.151686401000006188e-02 2.502482606000048723e-02 2.366280515999969955e-02 3.031753540999925292e-02 3.204399396284082074e-02 2.648426665999941212e-02 2.552260131999937662e-02 2.845109862999961603e-02 5.737835690002248204e-03 2.925338542666577196e-02 3.504727968617517286e-02 2.771346587999744260e-02
1.060301392202999722e+02 1.327180022999818916e-02 2.848643341000008447e-02 2.851556700999935759e-02 2.649609681000001868e-02 3.700449048284062958e-02 2.650401307000138304e-02 2.975666503999839160e-02 2.949786375999974633e-02 2.326666870000044726e-02 3.097859470283954170e-02 3.148607034999999915e-02 3.153663024000016163e-02 2.498999939999994174e-02 2.375690002000046749e-02 3.025103759999910741e-02 3.202862760284026777e-02 2.649989853000042639e-02 2.549156800000055081e-02 2.849193113999936092e-02 5.748797619999095401e-03 2.921733396000054245e-02 3.504376738284190745e-02 2.776090316999782481e-02
1.070301392202999722e+02 1.345290070000337498e-02 2.848670348999751342e-02 2.850749511000030822e-02 2.631174010999966575e-02 3.701455213284061962e-02 2.668230744000174917e-02 2.980819853999876201e-02 2.926753234999923681e-02 2.326193849000119523e-02 3.106947509283897874e-02 3.158314923000011404e-02 3.151996918000040532e-02 2.499869384999837962e-02 2.354726868500147188e-02 3.045983886500034862e-02 3.202329388283926825e-02 2.634102632000067529e-02 2.566830748999927858e-02 2.831162414999998864e-02 5.975140369999280658e-03 2.920717163000081246e-02 3.481482221283804107e-02 2.777546845000199507e-02
1.080301392202999722e+02 1.334721680000220713e-02 2.867654723000034531e-02 2.849490203999885049e-02 2.613421631000091908e-02 3.700323316283902347e-02 2.688031463500083207e-02 2.945579071499980842e-02 2.931492920000018654e-02 2.314259642999968655e-02 3.099839903784015749e-02 3.185099502500033514e-02 3.139886780000015337e-02 2.501086424000095731e-02 2.351812743999762492e-02 3.047293703999894368e-02 3.202793407284209443e-02 2.677650573199992848e-02 2.557653228799987299e-02 2.793115692000137582e-02 6.194036859998595761e-03 2.903136598000128146e-02 3.462492911950394020e-02 2.823093770333491570e-02
1.090301392202999722e+02 1.304163056000252202e-02 2.898286131999796081e-02 2.848910827999934572e-02 2.600520019000105224e-02 3.699410002283985005e-02 2.701652907999814446e-02 2.913926849000147284e-02 2.941872864000033561e-02 2.283906554999994010e-02 3.110864360617333554e-02 3.212245515666648649e-02 3.144973145000076048e-02 2.494416504000037185e-02 2.330593259999877778e-02 3.068256837000080811e-02 3.202786237283928444e-02 2.699796905000002856e-02 2.528550415999998233e-02 2.783719483000022740e-02 6.375836180000623958e-03 2.901303099999931814e-02 3.426042691284092445e-02 2.874910202999910944e-02
1.100301392202999722e+02 1.301139525999897226e-02 2.901053162000191699e-02 2.849887085999944225e-02 2.600060423999966605e-02 3.699447767283708943e-02 2.702218322000117176e-02 2.925363161000152715e-02 2.922950133000122228e-02 2.276112670999864279e-02 3.125614454284016130e-02 3.225058746000004223e-02 3.151706695500033906e-02 2.474840088499986532e-02 2.324039917000045655e-02 3.074979856999998304e-02 3.202439865283907006e-02 2.698633270000063908e-02 2.522259521999949475e-02 2.809616698000027071e-02 6.372808839999197575e-03 2.882810058000031747e-02 3.418678875284094504e-02 2.882360687999919319e-02
1.110301392202999722e+02 1.301956328999949626e-02 2.899480438000048149e-02 2.850766297000081884e-02 2.600236815999960524e-02 3.693861372283863825e-02 2.699748228999960739e-02 2.946190034000121735e-02 2.903346557000113445e-02 2.295122985999914836e-02 3.113384229283994858e-02 3.237211913999972490e-02 3.150266724000066326e-02 2.456930236999906036e-02 2.343113403000024811e-02 3.062993164000072169e-02 3.202793027283971916e-02 2.697696915000015114e-02 2.539206237999969834e-02 2.806933592999994245e-02 6.423065190001216521e-03 2.863163452000008075e-02 3.417732680284098212e-02 2.883367309999760111e-02
1.120301392202999722e+02 1.282915955800040080e-02 2.898979796000078143e-02 2.843146668000117588e-02 2.606199950999871229e-02 3.689790555284126056e-02 2.679815598000132026e-02 2.952860411999738352e-02 2.897959596000146062e-02 2.301246947999752504e-02 3.131851636284120610e-02 3.219020996999989032e-02 3.150333556000041446e-02 2.434504395333254856e-02 2.383842162666793482e-02 3.057156372999743355e-02 3.201829892284169948e-02 2.723289138400025386e-02 2.520977599599980370e-02 2.780673524000012650e-02 6.681628410000120880e-03 2.858457032000005782e-02 3.398306409284123503e-02 2.926238402999840546e-02
1.130301392202999722e+02 1.256296843000163747e-02 2.905983428999773036e-02 2.837136842000036185e-02 2.594470215000037674e-02 3.707399579284101354e-02 2.662386016999953448e-02 2.950303649999934733e-02 2.896445922000057127e-02 2.301747435999859648e-02 3.153221266284097352e-02 3.183251545666682114e-02 3.164799909333280981e-02 2.420400388000125413e-02 2.416560060000047180e-02 3.034426267999806512e-02 3.202412855284075821e-02 2.767553406000006211e-02 2.501366882999937064e-02 2.762473755000100992e-02 6.864660639999783931e-03 2.837770690499746840e-02 3.394822522783942642e-02 2.969099731000262796e-02
1.140301392202999722e+02 1.249366150000132646e-02 2.930900573999845049e-02 2.819719847999804102e-02 2.604716187000158389e-02 3.697189924283884183e-02 2.678793181999935755e-02 2.950533752000067053e-02 2.873342895999958166e-02 2.301363525000051438e-02 3.178788282284065320e-02 3.147198181999951577e-02 3.176660155000063379e-02 2.423246461000089919e-02 2.426123046999855565e-02 3.027152709000219960e-02 3.200497115283817279e-02 2.769546356000064311e-02 2.517426756000059121e-02 2.762500000000000025e-02 6.709863279998535580e-03 2.828574220000300635e-02 3.401299115283763774e-02 2.971033173999915178e-02
1.150301392202999722e+02 1.250862732999958107e-02 2.931383972000060206e-02 2.818829954999964651e-02 2.599722900999913711e-02 3.698809338284191062e-02 2.683527071000135072e-02 2.950216825999689430e-02 2.868593750000145506e-02 2.300192871000035499e-02 3.201749966283912174e-02 3.121716355999965345e-02 3.178996888000037990e-02 2.421933288000000309e-02 2.426929321000061493e-02 3.050713501999707811e-02 3.182703152284213632e-02 2.768876877000038886e-02 2.538587340666708866e-02 2.734802247333282046e-02 6.742803939999430195e-03 2.833179932000057244e-02 3.393659574284101782e-02 2.998807968599917495e-02
1.160301392202999722e+02 1.251849824000091788e-02 2.930916594999891794e-02 2.818856507000018496e-02 2.598196714999939996e-02 3.675014555284288054e-02 2.701448287999955872e-02 2.950010070999726369e-02 2.874727172999991948e-02 2.299573364000243730e-02 3.200892851283890922e-02 3.098813094000061122e-02 3.202000121999881016e-02 2.400067138000012978e-02 2.451622316000139079e-02 3.050650023999769422e-02 3.174286481284127603e-02 2.814780077142853623e-02 2.511379742857140079e-02 2.699813843999872981e-02 6.838696280001022379e-03 2.836325277333428402e-02 3.380291221950708358e-02 3.066607055499864440e-02
1.170301392202999722e+02 1.254120179000019555e-02 2.937415464999960577e-02 2.812324219000001888e-02 2.576693114999798265e-02 3.673808730284217755e-02 2.698717650999606088e-02 2.950606690000151869e-02 2.879166870000189962e-02 2.298966673999966459e-02 3.199761449283980430e-02 3.097581673999975568e-02 3.204583282000093847e-02 2.400240480000065749e-02 2.470586545999976791e-02 3.051789549999812251e-02 3.151916181284088875e-02 2.876739959999940685e-02 2.451007080000126848e-02 2.700180053999938490e-02 7.041693119998672368e-03 2.816423950000025711e-02 3.383382627284154537e-02 3.096070021999933197e-02
1.180301392202999722e+02 1.272146910000010456e-02 2.926419982999961880e-02 2.823985900999978135e-02 2.576697388000029690e-02 3.673612501283932824e-02 2.696730041000118885e-02 2.934119872999892825e-02 2.898310547000146342e-02 2.276373290999908830e-02 3.251367006084030647e-02 3.045489207200034742e-02 3.227493592000028194e-02 2.376536559999876605e-02 2.475189820000086791e-02 3.070745849999948276e-02 3.152100201283995068e-02 2.877740020999990447e-02 2.449870300000038525e-02 2.700323181999992814e-02 6.984100339999713310e-03 2.803063354999758144e-02 3.396369382284464972e-02 3.103136671999766338e-02
1.190301392202999722e+02 1.276866607000410984e-02 2.923456420999739208e-02 2.825036010999901898e-02 2.576320191000122661e-02 3.675010512284061087e-02 2.700749511999893035e-02 2.925583494000040877e-02 2.923180237000051404e-02 2.252217100999987301e-02 3.299275782617282909e-02 3.001123218666686479e-02 3.226049804000067495e-02 2.374416809999966085e-02 2.474623411999928024e-02 3.075689698000060035e-02 3.167623044283957023e-02 2.858930130999979072e-02 2.450103453000046852e-02 2.700916749000025277e-02 6.943463139999948679e-03 2.803420409999962323e-02 3.398832531284133596e-02 3.103673096999866668e-02
1.200301392202999722e+02 1.277147062999720202e-02 2.923192903000037743e-02 2.825609739999927067e-02 2.593357545000035333e-02 3.680977001284190669e-02 2.700238647999940456e-02 2.920204162000029566e-02 2.941973063666568008e-02 2.238809408333423956e-02 3.276934338283897519e-02 3.000335235999978048e-02 3.207540130666797218e-02 2.394080506333217534e-02 2.492085876000055614e-02 3.080490112000115743e-02 3.153649732283831525e-02 2.867110289999982506e-02 2.449976197000068925e-02 2.700593870999873705e-02 7.283260504000941410e-03 2.771330932600073876e-02 3.377494565783854125e-02 3.123490677500033105e-02
1.210301392202999722e+02 1.293396759999741394e-02 2.907839508999916084e-02 2.824806822000100470e-02 2.600193482000031503e-02 3.676204892284003906e-02 2.704728164999687517e-02 2.937183532000365097e-02 2.933096313999994723e-02 2.226663207999808949e-02 3.274989053284082380e-02 2.998766880000057478e-02 3.201660461999999985e-02 2.400527344000001964e-02 2.515202635999885458e-02 3.059169312000158125e-02 3.152580395283859777e-02 2.907733460500057723e-02 2.416679687499854318e-02 2.699527588000055420e-02 7.849441525001020492e-03 2.730385436499927973e-02 3.376730888950794235e-02 3.125255026333247782e-02
1.220301392202999722e+02 1.301712950000073754e-02 2.913026427999886731e-02 2.833472902000212443e-02 2.582407835999765700e-02 3.670708601284131817e-02 2.704483642000123089e-02 2.959713897999774815e-02 2.915853272000094865e-02 2.208669432999886204e-02 3.292577804284094189e-02 2.995441588000039707e-02 3.223437040999924813e-02 2.400973817000049207e-02 2.514492491999990170e-02 3.055040284000279036e-02 3.134719831283748481e-02 2.946586456000004420e-02 2.382093506000019373e-02 2.699526978000067051e-02 8.186193839999031732e-03 2.718320313000003804e-02 3.385245343617182545e-02 3.100420684666723922e-02
1.230301392202999722e+02 1.286564433333114640e-02 2.940262044666617364e-02 2.823612976000004077e-02 2.577037352999759709e-02 3.673385602284542917e-02 2.701296845999895738e-02 2.975826415999783744e-02 2.900047607000160593e-02 2.199955749999935387e-02 3.301331206283959763e-02 2.994398604000016520e-02 3.230853575999936139e-02 2.400240478000196034e-02 2.524229736999841420e-02 3.046523437000287285e-02 3.150275938283723237e-02 2.930363237000019674e-02 2.375200194000062770e-02 2.699663695999916097e-02 8.244427500000164888e-03 2.720140380000229952e-02 3.431850110083585481e-02 3.049088745200183304e-02
1.240301392202999722e+02 1.269677122999855745e-02 2.951559755999935697e-02 2.829335935999988463e-02 2.587550659000116896e-02 3.663092481283820173e-02 2.700820160000002787e-02 2.969279633000135310e-02 2.918670958000002535e-02 2.181696472000039730e-02 3.319686854283934035e-02 2.998448962999996151e-02 3.209483948999986708e-02 2.404666441000008481e-02 2.513883973000047289e-02 3.073679200000042216e-02 3.152296354283919133e-02 2.905366743000049531e-02 2.393533326000033337e-02 2.681152952999982589e-02 8.309802249999484469e-03 2.744006958999961956e-02 3.451882688283804124e-02 3.006132889000239297e-02
1.250301392202999722e+02 1.250906983000168136e-02 2.957833404000141317e-02 2.848450316999806206e-02 2.568522949999896970e-02 3.682277051284327252e-02 2.694275665000022899e-02 2.956833344999924840e-02 2.918826598000014150e-02 2.175376586999773140e-02 3.343458015284138385e-02 2.981178350999984933e-02 3.202026978000067220e-02 2.423723142999952007e-02 2.499338379999972021e-02 3.095401610999979139e-02 3.151103040284017331e-02 2.880493165000007003e-02 2.400446775999880503e-02 2.675552979000203613e-02 8.559301759999653550e-03 2.743687133999919703e-02 3.456742690284154290e-02 3.019838743199877718e-02
1.260301392202999722e+02 1.251260069999843814e-02 2.979833374000029345e-02 2.851463623000017808e-02 2.549802857000031675e-02 3.694537411284109368e-02 2.666758651999698651e-02 2.988616790000107881e-02 2.898523356666750025e-02 2.190013021333239718e-02 3.350452129284033076e-02 2.963071261000013723e-02 3.201359862000026368e-02 2.417279969000082906e-02 2.517506713999901127e-02 3.102530516999832053e-02 3.148382550284170578e-02 2.864599762999932991e-02 2.398699950999944042e-02 2.687440796000009971e-02 8.589190670000971389e-03 2.743313598999811906e-02 3.446073133284226209e-02 3.056253050999969273e-02
1.270301392202999722e+02 1.251640320000005878e-02 2.984329834000257198e-02 2.865109862000099483e-02 2.566291504499968248e-02 3.655024090784136231e-02 2.653303833999670971e-02 3.010637053999982993e-02 2.899874878000118644e-02 2.186654051999794429e-02 3.349573175284206034e-02 2.996735706499984928e-02 3.200409851499971120e-02 2.383195342000035341e-02 2.535099487999977960e-02 3.086526490000251338e-02 3.164946652283781581e-02 2.865533828999978008e-02 2.385192565999896125e-02 2.691047058000112929e-02 8.627532960000098769e-03 2.731633300000103209e-02 3.466019347283872537e-02 3.061933364000017296e-02
1.280301392202999580e+02 1.266092529333352583e-02 2.993647766666613155e-02 2.848256835999927669e-02 2.601459960999927615e-02 3.618678419284115239e-02 2.647587586999870790e-02 3.033843076000068695e-02 2.899927064000075785e-02 2.169246216000174018e-02 3.349782105283864025e-02 3.031307811000047078e-02 3.201753845999846804e-02 2.348469543000101037e-02 2.551003112999896891e-02 3.052426350333505359e-02 3.199020395950569889e-02 2.850649946999983531e-02 2.400996095000082139e-02 2.668067625999974435e-02 8.810791020000761573e-03 2.717773436000133977e-02 3.482839491283812317e-02 3.069927063000016040e-02
1.290301392202999580e+02 1.316342011500237254e-02 2.960361480500016407e-02 2.848636778999934921e-02 2.610370179000165089e-02 3.615190259283699442e-02 2.625169372000091261e-02 3.059656067000053256e-02 2.900137023999995942e-02 2.165276488999952689e-02 3.350141355284069755e-02 3.025928574000008586e-02 3.210720366999957748e-02 2.348199463000055429e-02 2.543159789000055612e-02 3.023336792999907485e-02 3.227800122284008727e-02 2.849862977000048106e-02 2.401716002999965127e-02 2.673460998999944299e-02 8.746600330001092632e-03 2.724292603000067273e-02 3.476816542283922562e-02 3.077650755999950319e-02
1.300301392202999580e+02 1.354390562000335266e-02 2.921466369999855053e-02 2.849160155999998223e-02 2.634213258999807197e-02 3.591486568284162767e-02 2.628416520000027845e-02 3.076375732000035529e-02 2.899380493999924660e-02 2.145767211999918822e-02 3.355202637284085410e-02 3.021950053999998900e-02 3.229472807999918260e-02 2.348587038000114410e-02 2.522399292000045493e-02 3.025137327999691608e-02 3.225743391284215805e-02 2.849266510000015781e-02 2.402319336000073233e-02 2.677921141999831806e-02 8.730090330001258336e-03 2.723276977999921494e-02 3.475473004283849421e-02 3.099853668000162113e-02
