# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	
9.703013922029998639e+01 1.856317139999882904e-02 3.151111507284169722e-02 3.150387954999969015e-02 3.072763367000007004e-02 3.129350992666684456e-02 2.998688558333281046e-02 2.702944318284082950e-02 2.940629272000005665e-02 2.901172943999990803e-02 2.649363097999978336e-02 2.706453857000015034e-02 2.924663374283991216e-02 2.749659270000047451e-02 1.251000061999948260e-02 3.825873106999933687e-02 3.143897096000057567e-02 2.650499877000011065e-02 2.956889325284018863e-02 2.806699981999954616e-02 3.438750305999929008e-02 2.356206665000063274e-02 1.820921508200001523e-02 2.602859628884039017e-02
9.803013922029997218e+01 1.862763062000158398e-02 3.171015302283870102e-02 3.130710907000029686e-02 3.092353820999924063e-02 3.131064757999993398e-02 2.977344971000129431e-02 2.697850629283914115e-02 2.940419006000047353e-02 2.906853486000036263e-02 2.643146665999904568e-02 2.711892700999997061e-02 2.937826673284007345e-02 2.749546508000012129e-02 1.257346801999956361e-02 3.807813109999988455e-02 3.137766725000058071e-02 2.649420165999990737e-02 2.963366223284019663e-02 2.819196166999972733e-02 3.424558717000036195e-02 2.357361450000025963e-02 1.786756592000019600e-02 2.612834235283928441e-02
9.903013922029997218e+01 1.881326293999882257e-02 3.186297538617457320e-02 3.116095478666611532e-02 3.098993836000008689e-02 3.122739867999916805e-02 2.978020020000112650e-02 2.698439617284004860e-02 2.923759308000044299e-02 2.929893493999988913e-02 2.617946777999916388e-02 2.712409667000065250e-02 2.943595602283994445e-02 2.743247794999997477e-02 1.282953491000007537e-02 3.815239868666734507e-02 3.104933471333249512e-02 2.650176392000002865e-02 2.981056501284028853e-02 2.825879669999922100e-02 3.416168415333280250e-02 2.359238688666761077e-02 1.768062743000045969e-02 2.630767672283966518e-02
1.000301392202999722e+02 1.901933594000147429e-02 3.200826705283855295e-02 3.098449247999960840e-02 3.099323730999967511e-02 3.128686826999983045e-02 2.971266480000049268e-02 2.699658261284023503e-02 2.921001358999983366e-02 2.934413146999868480e-02 2.599699706000121666e-02 2.703103639000000932e-02 2.959493084284022316e-02 2.733456725999985903e-02 1.304373321999955856e-02 3.828713378000102308e-02 3.070676270999958893e-02 2.651147460999982164e-02 2.997982388284017516e-02 2.814196396000006803e-02 3.430264586999983573e-02 2.357878420000051808e-02 1.748823241000063700e-02 2.652420942283890623e-02
1.010301392202999722e+02 1.924990233000135192e-02 3.200529462283941556e-02 3.059139938500011341e-02 3.115819625500116513e-02 3.148380126999836964e-02 2.951026610999979427e-02 2.700363599284048496e-02 2.925342866999999444e-02 2.952500150999985695e-02 2.590162660000007791e-02 2.682020873000001346e-02 2.976202871284022028e-02 2.722866479000022114e-02 1.328663176999980364e-02 3.825796660999913196e-02 3.048379517000050776e-02 2.652827149000022353e-02 2.999339581284020742e-02 2.829832916000013868e-02 3.436989949333316141e-02 2.335210368666643110e-02 1.749287108000134941e-02 2.675398571283878896e-02
1.020301392202999722e+02 1.939734495333348199e-02 3.183928433950709153e-02 3.011895879999986619e-02 3.165997110999985154e-02 3.122673950000025636e-02 2.976915892999968533e-02 2.692779447284012959e-02 2.932057114000035519e-02 2.950527038000000032e-02 2.575406188999934329e-02 2.673720094000018449e-02 3.000039997284002433e-02 2.699216424000005707e-02 1.351073150000011054e-02 3.819940337999942065e-02 3.030580445000034470e-02 2.669849446666673273e-02 3.008392647617359403e-02 2.823333357999981835e-02 3.450346984000134121e-02 2.320043640999938303e-02 1.757632446999923478e-02 2.673013965284001120e-02
1.030301392202999722e+02 1.950452879999938979e-02 3.150273725284152837e-02 3.000299835999976558e-02 3.199286804000003176e-02 3.099980470000009494e-02 2.998688964000029850e-02 2.678145734284009816e-02 2.945470733000020089e-02 2.931506957999954407e-02 2.598593140000032137e-02 2.648673095999984003e-02 2.998407689284013009e-02 2.702445715999983802e-02 1.350912782000086680e-02 3.825413819999957943e-02 3.024913021999984727e-02 2.676343384999991040e-02 3.022816144284015683e-02 2.800643463999949803e-02 3.451676635999902099e-02 2.317517090000183189e-02 1.782888793999882343e-02 2.651398221284064285e-02
1.040301392202999722e+02 1.948973387999867676e-02 3.151292707284176348e-02 3.000879975999996493e-02 3.183196408999938026e-02 3.096392313666681412e-02 2.996357625333377975e-02 2.703869459284017132e-02 2.945997009000020719e-02 2.924939575000025729e-02 2.595903930999941128e-02 2.638302612000006930e-02 2.992188893284001075e-02 2.708047752999991759e-02 1.366323242000071388e-02 3.829460143999895150e-02 3.005413209000018862e-02 2.695493773000016621e-02 2.999745619284003781e-02 2.801506958000027359e-02 3.453663634999975390e-02 2.317903137000102906e-02 1.799152831999817695e-02 2.654769805284079229e-02
1.050301392202999722e+02 1.972723387000150860e-02 3.127029402283863085e-02 2.988510690999985828e-02 3.209753011999953026e-02 3.079920044000027807e-02 2.998173828000144647e-02 2.723025341283885278e-02 2.932537079999965671e-02 2.942753143000009092e-02 2.574423217000023842e-02 2.605823975599981870e-02 3.024984037684022228e-02 2.703592147000053944e-02 1.403519592333298677e-02 3.813386536666609622e-02 2.984210203000059111e-02 2.717423706999979802e-02 2.994202329283980266e-02 2.806110306000009560e-02 3.449986572000052210e-02 2.325173340000037669e-02 1.778079832999937895e-02 2.676529810283975741e-02
1.060301392202999722e+02 1.974830323000060020e-02 3.125459272283972328e-02 2.975253448999974279e-02 3.225466002000030447e-02 3.075379639999882911e-02 2.983167724000231752e-02 2.746718019950551357e-02 2.905991466333325557e-02 2.965636595000105402e-02 2.574879761999929878e-02 2.558836669999982327e-02 3.066350461283982518e-02 2.699899367999969435e-02 1.425933076000001146e-02 3.800350188000083812e-02 2.959276732999990139e-02 2.741696166999963574e-02 2.974109939283998624e-02 2.804250486999953704e-02 3.472039488999944384e-02 2.324763796000042793e-02 1.775903319000062680e-02 2.675097944284000190e-02
1.070301392202999722e+02 2.002121092399931912e-02 3.117876244884091805e-02 2.955365956000023317e-02 3.208146361999970192e-02 3.069730224000086216e-02 2.981010131999937626e-02 2.771194084617329897e-02 2.880502218666588371e-02 2.959943847333366962e-02 2.589945678666697240e-02 2.549730224999984668e-02 3.090888731284003460e-02 2.702013929999984646e-02 1.425396728999985506e-02 3.783033447000052479e-02 2.951793518999968474e-02 2.748302612000006612e-02 2.991346570284003983e-02 2.767987976333340094e-02 3.492235411666672756e-02 2.307702230333379817e-02 1.793420816666621218e-02 2.691710617283981852e-02
1.080301392202999722e+02 2.023392944999796023e-02 3.101406841284208571e-02 2.937773589999924384e-02 3.212359622000003634e-02 3.071126708000083624e-02 2.979813231999869569e-02 2.776287518284100211e-02 2.864339140999945868e-02 2.961386109000159125e-02 2.588073424999913497e-02 2.549680175999965298e-02 3.098842451284017363e-02 2.713170318000029599e-02 1.436837971999969411e-02 3.751762797999932952e-02 2.963873290000067218e-02 2.737265628000004614e-02 3.010380077284007666e-02 2.753352966000020483e-02 3.486527098000078567e-02 2.312826539999805406e-02 1.801546630000229812e-02 2.698607675283849414e-02
1.090301392202999722e+02 2.032880859999859277e-02 3.101305829284194820e-02 2.929151611000051919e-02 3.220375212999933984e-02 3.070000002000015243e-02 2.963040159000083704e-02 2.781280349283936013e-02 2.857462310000046316e-02 2.980876616999958081e-02 2.568526610999999696e-02 2.549752809000019674e-02 3.100555096283988052e-02 2.730911712999932114e-02 1.451820068000088219e-02 3.718723448999953357e-02 2.981629335000054656e-02 2.719443969999965627e-02 3.034119626284000407e-02 2.729549635999974425e-02 3.485922343666801593e-02 2.313371174333248015e-02 1.794813232999876995e-02 2.723875657284108992e-02
1.100301392202999722e+02 2.049627075999888026e-02 3.101635876284110360e-02 2.924196472999938262e-02 3.218163757000147562e-02 3.051416625999845561e-02 2.981313476999930545e-02 2.781062603284174123e-02 2.838613433999999033e-02 3.006760253999891594e-02 2.543129273000106425e-02 2.556773681999948214e-02 3.101186581284018709e-02 2.748529893000013422e-02 1.452059783000004232e-02 3.700209960999927689e-02 2.993903199000071819e-02 2.706660765999986326e-02 3.052996046284024365e-02 2.724292907999988425e-02 3.487863362000012679e-02 2.310889689999943292e-02 1.769183957999921272e-02 2.754804481284106599e-02
1.110301392202999722e+02 2.035339355333514941e-02 3.100806713283911845e-02 2.925063019000008480e-02 3.192513886999950173e-02 3.051759948000107997e-02 3.006215819999924835e-02 2.758643400283965555e-02 2.835330581999987928e-02 3.013663176999980403e-02 2.538172913000037029e-02 2.561856689000014883e-02 3.120128309283991264e-02 2.730518188000005328e-02 1.469939880000019870e-02 3.681270446999988094e-02 2.987639161000026772e-02 2.732077025999970002e-02 3.029493391284013293e-02 2.740559387000030336e-02 3.504943389999971154e-02 2.295209655999933679e-02 1.750057373000017680e-02 2.760900097284027174e-02
1.120301392202999722e+02 2.025020140999986284e-02 3.100299665284130674e-02 2.926465912999992591e-02 3.167270507999928736e-02 3.051186828000063481e-02 3.031395873999718008e-02 2.751585065284254880e-02 2.817662353999985519e-02 3.030459746000124105e-02 2.506854858999888608e-02 2.594197999000025581e-02 3.127061596283983724e-02 2.723591614999950131e-02 1.476303405000071491e-02 3.674796448999986809e-02 2.975460203999993891e-02 2.750453491000007591e-02 3.024139540284013355e-02 2.702976012799975999e-02 3.549757141199894744e-02 2.268436279000015862e-02 1.755766601000068386e-02 2.774338667284030266e-02
1.130301392202999722e+02 2.012449950000154766e-02 3.101189787283785762e-02 2.937966384999999778e-02 3.150203398999947002e-02 3.049753113000042495e-02 3.050546874999854330e-02 2.758218976284135954e-02 2.793077697999979056e-02 3.050829316000017513e-02 2.468400267999988976e-02 2.630623169000027850e-02 3.116582928284005946e-02 2.733046876999978975e-02 1.465213165000022778e-02 3.686409911000009670e-02 2.963646545999965715e-02 2.749246826000016977e-02 3.037816678283998192e-02 2.658496476000000303e-02 3.593626555999944461e-02 2.227194214400108133e-02 1.787421873599930738e-02 2.784304564284018416e-02
1.140301392202999722e+02 2.031323854999791262e-02 3.101419505284231867e-02 2.921106568000032128e-02 3.133706511999916761e-02 3.065947114000009549e-02 3.051839597999933193e-02 2.781144239284060252e-02 2.766645661000002171e-02 3.076506194000030656e-02 2.443097230000005476e-02 2.630109862999997772e-02 3.127915937283978765e-02 2.724659881999941594e-02 1.481573486000124784e-02 3.667586975000013128e-02 2.982859192999915213e-02 2.748200682000006070e-02 3.021913129284021018e-02 2.649163055999961131e-02 3.603209839999981651e-02 2.186878050800005607e-02 1.836928711200016412e-02 2.774298517284016705e-02
1.150301392202999722e+02 2.050396728000196053e-02 3.101722700283737755e-02 2.919636383999968388e-02 3.091366882333264690e-02 3.108286742666726762e-02 3.080902588399912767e-02 2.755124310884150482e-02 2.743511199999993516e-02 3.101748351999922271e-02 2.421536560000042693e-02 2.629023436999996036e-02 3.150656530284013518e-02 2.719859352000003269e-02 1.482436828999998332e-02 3.650400084999928102e-02 2.999336548000085256e-02 2.748950195999987078e-02 3.028039303284003891e-02 2.624146957000011646e-02 3.620282135999950551e-02 2.158798095400009040e-02 1.870939453599974184e-02 2.768571416284050860e-02
1.160301392202999722e+02 2.051099853999912778e-02 3.102159253283991863e-02 2.923843382999984780e-02 3.073876648999867081e-02 3.126226808000210494e-02 3.126686399999743793e-02 2.726448270284183642e-02 2.742372157000015284e-02 3.080880025999989044e-02 2.421292723999961261e-02 2.628713378000029424e-02 3.149670853284005506e-02 2.726185453000034772e-02 1.477456512999924566e-02 3.672836913000064596e-02 2.975569762999968892e-02 2.750966797999990221e-02 3.048009243284013903e-02 2.600620651999961327e-02 3.654030153999920233e-02 2.098132932000153217e-02 1.898439941999822619e-02 2.776136352284140629e-02
1.170301392202999722e+02 2.054313353999750666e-02 3.098072949284198796e-02 2.925609894000008246e-02 3.057240142999944482e-02 3.143579711999918563e-02 3.123643188999994727e-02 2.727470761284114462e-02 2.752089003999972153e-02 3.075610046999936384e-02 2.421463318000116952e-02 2.623913268999967727e-02 3.150430661284008005e-02 2.729909135999951039e-02 1.472786558000079883e-02 3.678153075999871652e-02 2.970586550000027873e-02 2.751313476000050162e-02 3.026062908284020414e-02 2.603623504999923177e-02 3.670886840000166240e-02 2.083936768999847255e-02 1.893286742999916727e-02 2.802177353284134725e-02
1.180301392202999722e+02 2.076739501000265595e-02 3.097880156283847400e-02 2.903106612999945338e-02 3.053170472000056243e-02 3.147802733999851416e-02 3.121983642000122905e-02 2.733981000284022717e-02 2.766041413000020974e-02 3.079339903999935013e-02 2.351671906000030871e-02 2.693762056000014241e-02 3.128180790283986712e-02 2.748218574999955477e-02 1.476183014000052862e-02 3.657252959999968828e-02 2.992324218000087452e-02 2.751542969999945867e-02 3.002522719284015859e-02 2.577700315599969899e-02 3.720099670400057318e-02 2.058433533999923237e-02 1.895900268000114131e-02 2.821301251283914527e-02
1.190301392202999722e+02 2.074660644000105025e-02 3.101585981283881341e-02 2.900153046000050402e-02 2.988647111714256080e-02 3.211926618285777107e-02 3.124053343999839971e-02 2.709914457284087405e-02 2.792431259999975796e-02 3.058759766000002794e-02 2.282252653999987738e-02 2.783148346000016357e-02 3.126114255283991838e-02 2.750464706999973877e-02 1.474813079000014161e-02 3.634673767000058675e-02 3.016539916999920468e-02 2.751219484000030219e-02 2.964808179284009540e-02 2.550651930999993031e-02 3.784513169000019994e-02 2.034469604000041856e-02 1.916450194000208357e-02 2.825721915283731928e-02
1.200301392202999722e+02 2.069690552000247319e-02 3.124632397283805957e-02 2.898923187999971618e-02 2.927787627999932710e-02 3.301075500800070700e-02 3.079933715199877076e-02 2.701414090284108560e-02 2.799965439000006925e-02 3.067636108000078993e-02 2.239874064666628334e-02 2.835446981333273470e-02 3.125800001284005647e-02 2.749512328000055378e-02 1.475376281999997430e-02 3.607430725999948018e-02 3.020486754999967757e-02 2.774239502000045918e-02 2.926379834283989248e-02 2.537404480666676301e-02 3.835638427333275952e-02 2.025663452000153394e-02 1.902800293999898709e-02 2.830680314284006807e-02
1.210301392202999722e+02 2.087753295000147752e-02 3.114519560283790858e-02 2.903893356999942554e-02 2.907577209000010085e-02 3.355209350999939499e-02 3.033002929000067419e-02 2.717479536284029065e-02 2.788570707999970047e-02 3.064639588000136333e-02 2.234313353999916804e-02 2.864100342000019603e-02 3.125557197283979072e-02 2.749148901000025846e-02 1.475039522999941309e-02 3.599987180000025627e-02 3.022260131999958063e-02 2.780186768000057762e-02 2.901432935283992237e-02 2.535313110000024517e-02 3.862426452000072147e-02 2.022313843999873004e-02 1.904173583000083603e-02 2.813525068283945565e-02
1.220301392202999722e+02 2.090390015000302693e-02 3.098222944283791219e-02 2.902330015999977919e-02 2.899966888999988557e-02 3.363446350000012797e-02 3.039581298000120987e-02 2.730292342283885398e-02 2.768899687000011753e-02 3.082550048999837741e-02 2.217243347000132786e-02 2.863153381999982219e-02 3.136042310284028328e-02 2.762433168000024905e-02 1.474520263000013084e-02 3.578016662000008813e-02 3.037466736999942796e-02 2.783336180000005669e-02 2.881190168284010825e-02 2.536889801999968677e-02 3.863353271000014716e-02 2.036883545000018822e-02 1.898356325000058811e-02 2.803409042283931327e-02
1.230301392202999722e+02 2.068759766999864885e-02 3.099499722284001710e-02 2.900793686000070065e-02 2.906695860999898226e-02 3.376043701000017161e-02 3.045349122000043374e-02 2.705591688884005641e-02 2.768116026399977322e-02 3.108119506999937678e-02 2.191980591000049217e-02 2.882036437999995621e-02 3.120008985284039235e-02 2.781363830000009238e-02 1.478373413999943368e-02 3.571220092000003399e-02 3.017966308999987107e-02 2.808813476000050421e-02 2.874979688284020132e-02 2.526697795999983259e-02 3.873715107999984447e-02 2.018103637000022085e-02 1.907220460000098525e-02 2.794963694283890063e-02
1.240301392202999722e+02 2.050620116000063595e-02 3.081449720683863275e-02 2.924296264600023329e-02 2.925996094999864031e-02 3.368734129000222621e-02 3.056057128999673314e-02 2.658700316284214396e-02 2.787299118000046219e-02 3.112712859999956089e-02 2.186777038000020656e-02 2.900007020000011995e-02 3.101610623283995727e-02 2.799464950000001354e-02 1.481609496999953916e-02 3.568393556000083039e-02 2.999567259999987370e-02 2.815230103999965747e-02 2.887209301283983134e-02 2.478513793600010257e-02 3.922542725400038344e-02 1.999093933999974981e-02 1.912676389999978799e-02 2.788600866284016155e-02
1.250301392202999722e+02 2.050636596999975275e-02 3.062436735283902145e-02 2.968269273000005357e-02 2.906610106000079990e-02 3.365444029999999087e-02 3.079039307999774031e-02 2.633068754284197469e-02 2.793971174999969678e-02 3.124713135999991273e-02 2.169033507000005939e-02 2.906036682000012750e-02 3.094833585283995533e-02 2.805942918000036909e-02 1.501717121666612184e-02 3.542245585333343022e-02 2.999546814000007139e-02 2.832857055999993615e-02 2.870049496284009238e-02 2.450509721000016655e-02 3.956979980000032565e-02 1.994740600000077455e-02 1.928199464000062910e-02 2.776360684283811150e-02
1.260301392202999722e+02 2.044973754999955540e-02 3.064966259283994493e-02 3.000877279333314523e-02 2.822304688000003281e-02 3.427982076000044703e-02 3.084045614666440505e-02 2.613835277284217579e-02 2.803667907999952275e-02 3.135532836000056583e-02 2.149513551000002340e-02 2.930180053000003629e-02 3.070197660283974922e-02 2.830782088999967555e-02 1.481703644500084911e-02 3.537289886499929426e-02 2.999235839999985290e-02 2.854263305000040440e-02 2.849020292283985234e-02 2.476786728000006377e-02 3.955519408999898928e-02 1.987106934000039404e-02 1.947002767333276541e-02 2.749474379950793412e-02
1.270301392202999722e+02 2.045404054000100544e-02 3.051266461284014853e-02 3.024503631999941877e-02 2.749332885000039736e-02 3.479566955000045619e-02 3.070106201999878853e-02 2.632254621284102827e-02 2.797012175999989345e-02 3.149389344000082941e-02 2.125916747999892845e-02 2.948606568000031874e-02 3.052108517283995751e-02 2.849491348000010582e-02 1.467061360666654067e-02 3.530665690333311540e-02 2.978351807000019502e-02 2.899797607999989729e-02 2.823863201284020769e-02 2.502306975999999891e-02 3.950673217999865067e-02 1.974046021000103873e-02 1.975881959000107616e-02 2.724357072283908193e-02
1.280301392202999580e+02 2.052150268000113922e-02 3.049199964283891284e-02 3.017669677999983840e-02 2.734096679000067379e-02 3.499093017999839461e-02 3.049116821000061317e-02 2.651049405284086266e-02 2.800930100999976177e-02 3.152483519999877554e-02 2.121766968000176820e-02 2.952213133999976105e-02 3.052162916283978136e-02 2.849979704999950486e-02 1.473210298000049087e-02 3.499349974999931695e-02 2.946362915666706980e-02 2.954107055333343029e-02 2.802219525284044624e-02 2.519968719499993473e-02 3.947968140499979323e-02 1.981079711999918919e-02 1.970243530000007071e-02 2.731887113284067400e-02
1.290301392202999580e+02 2.074716187000158127e-02 3.027256452283856938e-02 3.023382720000008725e-02 2.707690431000082595e-02 3.542772827000007646e-02 3.025360105999861868e-02 2.648524229284032402e-02 2.802392197000008398e-02 3.176807404000064894e-02 2.098109740999882372e-02 2.976139832000044422e-02 3.050264111284013702e-02 2.851195070000066972e-02 1.474300535999937059e-02 3.475619811999931807e-02 2.878539206727352695e-02 3.021040263272712842e-02 2.826159876283982145e-02 2.526066513000041480e-02 3.924200440999993378e-02 1.975480650999961521e-02 1.976169433999748482e-02 2.749017670284267800e-02
1.300301392202999580e+02 2.075779419000027548e-02 3.026759930283972125e-02 3.023526306999919921e-02 2.696264801000070391e-02 3.558722534000116622e-02 3.020172119999769977e-02 2.627823087284107337e-02 2.804297103999961113e-02 3.199380798000056592e-02 2.095772705000001693e-02 2.978386229999959930e-02 3.042249051284015918e-02 2.854964221000045807e-02 1.478886715999979014e-02 3.471166992000071505e-02 2.780792847999857820e-02 3.118813476000032239e-02 2.830019361284030407e-02 2.521993408000052991e-02 3.926673278999951583e-02 1.957736815999960509e-02 1.996123047000146478e-02 2.746326801283869440e-02
