# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	
9.203013922029998639e+01 6.027028198499974678e+02 6.938054809499953990e+02 9.871577459999934945e+01 2.577703247000026749e+02 4.089406585500000801e+02 5.654499817500036443e+02 7.114321899499991559e+02 9.148711399999956484e+01 2.426971588499982317e+02 3.888171539499999199e+02 -2.317326422141995863e+02 -1.036513891892000174e+02 4.266042329999982030e+01 1.802336426000001666e+02 2.421900126333348453e+02 4.351095124000057695e+02 -1.599282904642004723e+02 -3.106796936420050770e+01 1.164673232999994070e+02 2.565126648000004934e+02 4.301831664999990608e+02 5.476741638500025147e+02 6.373576965499996732e+02 1.640626050000014402e+01
9.303013922029998639e+01 6.032180175499961479e+02 6.944320068999950308e+02 9.944896700000026613e+01 2.574175109999996494e+02 4.094519958999990195e+02 5.656903076000016881e+02 7.119060059000039473e+02 9.191480260000025737e+01 2.432036742999989656e+02 3.886546631499986688e+02 -2.326598272641967924e+02 -1.029266119642015838e+02 4.309931950000009238e+01 1.805883179000011296e+02 2.431649933000007877e+02 4.357186890000011772e+02 -1.605813055641992833e+02 -3.147397526419990754e+01 1.161069985000012821e+02 2.561656800000018848e+02 4.307183380499991472e+02 5.482163390999994590e+02 6.380631918333383510e+02 1.515558913333340207e+01
9.403013922029998639e+01 6.030029907499992987e+02 6.950845031499993638e+02 9.920103455000025860e+01 2.567216644500003895e+02 4.091934966999979224e+02 5.663253478999977233e+02 7.134789021999991974e+02 9.141098784999940108e+01 2.429375076500000432e+02 3.879819946499992511e+02 -2.333719855141971493e+02 -1.033682928641992476e+02 4.372354129999985162e+01 1.800524979000001622e+02 2.437968216000008397e+02 4.351855011000006925e+02 -1.611466437142007635e+02 -3.128098206419963390e+01 1.154386558500009414e+02 2.563616943000015453e+02 4.304403381500014802e+02 5.479268188499991084e+02 6.387606812000012724e+02 1.414297390000001542e+01
9.503013922029998639e+01 6.032543334999936633e+02 6.956346436000021640e+02 9.889360060000035446e+01 2.563566588999965461e+02 4.088003234999996494e+02 5.663883667000045534e+02 7.144400025000068126e+02 9.192729190000045492e+01 2.425896759000024758e+02 3.876303406000006362e+02 -2.349856634892003058e+02 -1.030953131641981599e+02 4.435549929999979213e+01 1.805520019499999762e+02 2.443993225000012899e+02 4.355173340000037570e+02 -1.617728033641997172e+02 -3.082334046419964579e+01 1.156713257000010344e+02 2.567530212999990908e+02 4.300903320000070380e+02 5.475939941999968141e+02 6.394375000500003807e+02 1.375298979999979565e+01
9.603013922029998639e+01 6.036296387000038521e+02 6.959304199000034714e+02 9.830412294999950973e+01 2.558100052500012680e+02 4.085695037999976194e+02 5.658270264000020688e+02 7.148876344000018435e+02 9.348208366666706581e+01 2.420308380999995279e+02 3.871020050500010257e+02 -2.367736578641997767e+02 -1.026956549641981837e+02 4.382726670000010927e+01 1.811543273999996018e+02 2.438938369999996212e+02 4.358141631999969832e+02 -1.627094794141994498e+02 -3.051917176420010946e+01 1.161083298000012292e+02 2.573596954499989806e+02 4.295641784499966889e+02 5.470750122000026749e+02 6.393436279000015929e+02 1.322585010000011607e+01
9.703013922029998639e+01 6.039543151999969268e+02 6.967701721999910660e+02 9.799343489999955636e+01 2.555128326499980176e+02 4.091510009999983595e+02 5.656185506333325748e+02 7.155529785499966238e+02 9.436788180000075954e+01 2.413993454000010388e+02 3.864579926000005798e+02 -2.374061651642005017e+02 -1.020834723141997529e+02 4.414969639999981155e+01 1.816326599000021815e+02 2.441826629999995930e+02 4.354763183499962906e+02 -1.636611395142008405e+02 -3.113614566420028495e+01 1.167083206000006612e+02 2.570433196999983920e+02 4.289808349999948405e+02 5.467911682499980088e+02 6.378372436599980801e+02 1.164791244000007353e+01
9.803013922029997218e+01 6.032940063499991084e+02 6.964321594500070205e+02 9.865061190000051283e+01 2.551861572500019975e+02 4.098038482999982079e+02 5.663570861999978661e+02 7.152243347500043456e+02 9.378455355000005511e+01 2.408055038500024239e+02 3.861481781500042416e+02 -2.380268012142005318e+02 -1.024321661642006802e+02 4.445916749999969397e+01 1.819364929000003031e+02 2.448038329999981215e+02 4.351944884999975329e+02 -1.642494879141995625e+02 -3.177847961420002321e+01 1.163898315500009630e+02 2.573496398999996018e+02 4.285775757500014151e+02 5.464456482500027050e+02 6.357834778500036919e+02 1.009287695000011809e+01
9.903013922029997218e+01 6.026606750999999349e+02 6.967269897999940440e+02 9.970955406666689669e+01 2.555143279999974766e+02 4.104640197999979137e+02 5.666010131999937585e+02 7.155020141999993939e+02 9.409168239999962680e+01 2.402796478000018396e+02 3.867743225000012899e+02 -2.386606512642028974e+02 -1.030401679141996283e+02 4.413961220000010144e+01 1.813020019499999762e+02 2.454496765000003506e+02 4.362116699333370775e+02 -1.648739691642003891e+02 -3.236514956420023736e+01 1.166876755000012054e+02 2.579816589999973075e+02 4.287900797666613357e+02 5.467520141999993939e+02 6.351551513500016881e+02 1.036122230000000854e+01
1.000301392202999722e+02 6.020883179000011296e+02 6.971849976000085007e+02 1.008940202000012505e+02 2.558164825999992900e+02 4.107826691499976732e+02 5.672170104999968316e+02 7.157803344999992987e+02 9.443093490000046586e+01 2.404810028499996406e+02 3.872016601999930572e+02 -2.391456671642008587e+02 -1.039904852142008167e+02 4.398416900000029273e+01 1.806570052999995823e+02 2.458756713999973726e+02 4.373113403000024846e+02 -1.654871588141995744e+02 -3.292978576420046011e+01 1.169693336500004079e+02 2.576791534500007401e+02 4.291923827999999048e+02 5.470863038000024972e+02 6.345274658500056830e+02 1.081620030000021870e+01
1.010301392202999722e+02 6.015823364999960177e+02 6.978318481500027701e+02 1.015260085999998410e+02 2.544830055250004079e+02 4.102739868000062415e+02 5.676929931499980739e+02 7.152443236999970395e+02 9.393019099999946775e+01 2.401973343499994371e+02 3.878223418999987189e+02 -2.390018377642009000e+02 -1.049007941142008349e+02 4.390934945000026346e+01 1.800526734000013676e+02 2.464858322500003851e+02 4.377756652999960352e+02 -1.661376715142014291e+02 -3.349631406420030544e+01 1.164706650000007357e+02 2.579623108000014327e+02 4.298118082666672422e+02 5.465723266999993939e+02 6.340366821000061464e+02 1.147429800000008981e+01
1.020301392202999722e+02 6.021871643999984371e+02 6.991738891666658446e+02 1.020379982000013115e+02 2.526327922000006367e+02 4.109326477499998873e+02 5.670663452500011772e+02 7.159121398999996018e+02 9.421879960000023857e+01 2.408216553000020212e+02 3.883480072000020300e+02 -2.392139960142012569e+02 -1.055279913142003352e+02 4.447400854999978037e+01 1.794348297500000626e+02 2.469884872500006168e+02 4.379855041499977233e+02 -1.668177862642005493e+02 -3.332531393086689064e+01 1.170943184500010830e+02 2.582609863500001666e+02 4.307783355500068865e+02 5.467805176000038045e+02 6.346621399499999825e+02 1.198052555000003849e+01
1.030301392202999722e+02 6.027963256999937585e+02 7.003189696999907028e+02 1.015003432999983488e+02 2.515153350999971735e+02 4.114796752999973251e+02 5.664786987999978010e+02 7.164131469999992987e+02 9.398812104999979056e+01 2.412616577000007965e+02 3.878370055999985198e+02 -2.385656500641998718e+02 -1.061319952642006683e+02 4.378838919999998325e+01 1.789106749999991735e+02 2.464563141000035102e+02 4.377270051000014064e+02 -1.673596564641993609e+02 -3.354248721419980939e+01 1.175983200000009674e+02 2.576304931999984547e+02 4.302143249999935506e+02 5.460901795000027050e+02 6.352346191999968141e+02 1.147221760000002178e+01
1.040301392202999722e+02 6.032570190999977058e+02 7.007056884999910835e+02 1.019380111999998917e+02 2.519820099999997183e+02 4.111418304499966325e+02 5.659614461333306963e+02 7.157793273999996018e+02 9.464048770000044897e+01 2.419403381500014802e+02 3.881873169000027701e+02 -2.383497992142001749e+02 -1.064346686141998362e+02 4.317477605000021867e+01 1.785771636999998009e+02 2.468933258000033675e+02 4.383663329999981215e+02 -1.676953192142009357e+02 -3.292063056420010980e+01 1.170666504000000714e+02 2.571419983000014327e+02 4.298251800500001991e+02 5.457203369000053499e+02 6.356779784999962430e+02 1.208415610000020024e+01
1.050301392202999722e+02 6.027461548499995843e+02 7.013823242000071332e+02 1.014014816500002780e+02 2.508270161999995764e+02 4.113146667999972124e+02 5.653106689999985974e+02 7.152193604000058258e+02 9.503831480000008014e+01 2.416651687999983551e+02 3.888028259499988053e+02 -2.388083258642000146e+02 -1.085171270842009079e+02 4.273207480000019132e+01 1.779116821500028891e+02 2.480876617666678214e+02 4.387569885999982944e+02 -1.683648139141987485e+02 -3.249362856419975287e+01 1.172164878999992652e+02 2.575220031999997445e+02 4.300213318000023719e+02 5.462799988000042504e+02 6.351839904500011471e+02 1.267816829999992478e+01
1.060301392202999722e+02 6.032271728499981691e+02 7.019686890000011772e+02 1.019093399499997759e+02 2.506720123999984935e+02 4.119453125000000000e+02 5.657142944999941392e+02 7.148726807000057306e+02 9.587626903333330119e+01 2.411758423499995843e+02 3.894576721000048565e+02 -2.381306524641986471e+02 -1.101888189641995268e+02 4.312870409999959520e+01 1.781236724999980652e+02 2.494203262999981234e+02 4.394378357000023243e+02 -1.689306403141981718e+02 -3.184583196419998785e+01 1.168596649999999499e+02 2.570721893499976431e+02 4.306741637999948580e+02 5.469123535999970045e+02 6.357075195500001428e+02 1.313010410000015327e+01
1.070301392202999722e+02 6.038359985999995843e+02 7.039420532199961826e+02 1.035035528000007616e+02 2.512718506000019261e+02 4.116791687000004458e+02 5.651656799000047613e+02 7.142161865000016405e+02 9.644357806666812394e+01 2.404686889999975392e+02 3.884658813666658830e+02 -2.383691473641993070e+02 -1.108826361142000678e+02 4.366180045000010068e+01 1.787624969499993313e+02 2.500323333999986062e+02 4.391840057500012335e+02 -1.695586309642003471e+02 -3.214350036420000833e+01 1.174238281500001904e+02 2.558232269666671925e+02 4.304349975500008441e+02 5.458201090666698292e+02 6.354911499000008916e+02 1.374436809999997422e+01
1.080301392202999722e+02 6.044989929500006838e+02 7.056686401999904774e+02 1.044066696000008960e+02 2.512953490999971109e+02 4.119133301999972900e+02 5.654696656000014627e+02 7.144603271999949357e+02 9.694239044999994803e+01 2.401593474999972386e+02 3.882286529500051984e+02 -2.386999884641991230e+02 -1.112159796642008587e+02 4.372614290000001347e+01 1.793846588000014890e+02 2.512265573999999617e+02 4.388146972999966238e+02 -1.693239508642000146e+02 -3.246066946419978194e+01 1.180583344000006036e+02 2.557259827000016230e+02 4.300523376000055578e+02 5.456936645999958273e+02 6.357709961000073235e+02 1.436906719999979032e+01
1.090301392202999722e+02 6.044583129999955418e+02 7.061023559999885038e+02 1.048353347999982361e+02 2.512929153500008397e+02 4.123116759999975329e+02 5.658116760999982944e+02 7.139636840500024846e+02 9.669538884999928996e+01 2.395685043500016036e+02 3.886123351999995066e+02 -2.392936469142005080e+02 -1.118060064641995268e+02 4.322174834999987070e+01 1.797673339999964810e+02 2.523583374000008916e+02 4.382945098499985761e+02 -1.689563360641986947e+02 -3.298413756420040954e+01 1.187218437499996071e+02 2.551993255499983206e+02 4.294954427333383933e+02 5.451640014500007965e+02 6.349046630999946501e+02 1.476613330000009228e+01
1.100301392202999722e+02 6.042709961000000476e+02 7.067523498999944422e+02 1.055018310499999643e+02 2.517116546999968705e+02 4.126198425500042504e+02 5.651906738499965286e+02 7.142563476999930572e+02 9.697716520000176388e+01 2.389078369000017119e+02 3.892458495999962906e+02 -2.399299994141983916e+02 -1.120913153142009833e+02 4.296801374999995460e+01 1.803945084000006318e+02 2.529974975500008441e+02 4.380079955999972299e+02 -1.686291571141991881e+02 -3.329611881419987185e+01 1.193536835000013525e+02 2.555683289000007790e+02 4.299614970000014296e+02 5.455059814999985974e+02 6.339651793999946676e+02 1.537309079999999994e+01
1.110301392202999722e+02 6.056213379333299827e+02 7.073883057000057306e+02 1.060963287000013224e+02 2.523494796500017401e+02 4.119751739999992424e+02 5.645631714000046486e+02 7.148739624000008916e+02 9.647381974999916565e+01 2.382403488499985542e+02 3.889235076999975718e+02 -2.405001593142005731e+02 -1.124073248641998362e+02 4.359909059999972669e+01 1.801250000000000000e+02 2.536219940000009956e+02 4.376855163500003982e+02 -1.692648382641982607e+02 -3.266098696419976477e+01 1.188136826000009023e+02 2.558416519500024151e+02 4.310888214500009781e+02 5.458493042499976582e+02 6.333521728999985498e+02 1.506486509999990631e+01
1.120301392202999722e+02 6.067630004999955418e+02 7.080140075499948580e+02 1.066966781500013894e+02 2.530199738000010257e+02 4.113834991999974591e+02 5.639428406000006362e+02 7.155126342999865301e+02 9.675957489999927930e+01 2.376426925999985542e+02 3.891656799000047613e+02 -2.418238898142008111e+02 -1.121139898641995387e+02 4.423908994999965216e+01 1.804186706999971648e+02 2.542338409500007401e+02 4.379736634000000777e+02 -1.695856390642002225e+02 -3.206296451419984805e+01 1.191440125000008265e+02 2.542928131399996232e+02 4.317806701999943471e+02 5.452024841499951435e+02 6.329908141999985673e+02 1.537543490000007296e+01
1.130301392202999722e+02 6.070545044500031509e+02 7.076770019500108901e+02 1.064041786500001763e+02 2.533024979000001622e+02 4.108126678499975242e+02 5.633003234999996494e+02 7.158276672499923734e+02 9.740630339999916032e+01 2.370601882999981171e+02 3.896016540999989957e+02 -2.433106451642015600e+02 -1.117794867142001749e+02 4.404965970000012021e+01 1.807020035499990627e+02 2.539626618000002054e+02 4.382831573500006925e+02 -1.698668280142010190e+02 -3.240448671420017490e+01 1.194863471999997273e+02 2.524111709999997402e+02 4.320924987999969744e+02 5.434522095200023841e+02 6.328233031999989180e+02 1.570621874999983447e+01
1.140301392202999722e+02 6.064228210500004934e+02 7.079890137999900617e+02 1.067276764000016556e+02 2.527830048000032548e+02 4.094683303999991040e+02 5.627656860999995843e+02 7.153576659999962430e+02 9.808256529999925988e+01 2.364148483499993745e+02 3.902401580500009004e+02 -2.439372931141988374e+02 -1.124317999641989445e+02 4.396399689999998373e+01 1.801969909999970696e+02 2.542756653000033111e+02 4.376550140500039561e+02 -1.695343389642002876e+02 -3.212430486419998488e+01 1.189713516000010713e+02 2.514295043999991321e+02 4.315899963999981992e+02 5.409338989399984712e+02 6.327803344999992987e+02 1.516294770000013159e+01
1.150301392202999722e+02 6.057878418000036618e+02 7.083076782000134699e+02 1.070615005500003463e+02 2.530433197499987727e+02 4.076116638666620133e+02 5.630260009999983595e+02 7.170711304199940059e+02 9.849503330000152346e+01 2.356705933000012010e+02 3.907580108999973163e+02 -2.444974737642005493e+02 -1.130463019142007397e+02 4.448652459999993880e+01 1.804794922000000952e+02 2.546013336500000150e+02 4.371213378999964334e+02 -1.692441473641993070e+02 -3.179663756419995480e+01 1.196053276000002370e+02 2.508126754500008246e+02 4.318267822499983595e+02 5.397666870199988125e+02 6.333136596999975154e+02 1.540991785000005621e+01
1.160301392202999722e+02 6.052340088000055403e+02 7.077890015000011772e+02 1.065646515000007639e+02 2.527568206500000088e+02 4.064506530999933602e+02 5.627619935000038822e+02 7.190963134999910835e+02 9.908641435000026831e+01 2.362050222000010251e+02 3.902490235000004759e+02 -2.450186529642014648e+02 -1.135829840641999908e+02 4.390055860000029497e+01 1.802098312500020256e+02 2.540826568999982555e+02 4.377245025500014890e+02 -1.698293219642000622e+02 -3.228098206420054339e+01 1.201194801000001462e+02 2.501505126999982167e+02 4.328520203999942169e+02 5.377586670000018785e+02 6.326806640999930096e+02 1.515516905000004044e+01
1.170301392202999722e+02 6.056979981000040425e+02 7.084136657999915769e+02 1.069850006000015128e+02 2.532654953000019304e+02 4.061275024499991559e+02 5.633064880499950959e+02 7.194886474999948405e+02 9.952987290000055509e+01 2.371343230999991647e+02 3.909148254499959876e+02 -2.443443213141981687e+02 -1.131486578641997767e+02 4.437287520000063523e+01 1.808683319999981904e+02 2.545076599000021815e+02 4.384153136999957496e+02 -1.693876714642028674e+02 -3.182199766420035303e+01 1.194811477500006731e+02 2.496623229999968316e+02 4.332066650000051595e+02 5.374035034499975154e+02 6.320678405999933602e+02 1.584439560000009806e+01
1.180301392202999722e+02 6.051820068499946501e+02 7.090189819000079297e+02 1.075806770500003040e+02 2.527360076999975718e+02 4.053945313000003807e+02 5.627846679999929620e+02 7.188838500999991084e+02 9.925058745000023919e+01 2.375526581000012811e+02 3.915196532999980263e+02 -2.472290640642004291e+02 -1.125409612641997228e+02 4.386807824999959848e+01 1.812790069999973639e+02 2.550881577000000107e+02 4.379508056999984547e+02 -1.687652960641971731e+02 -3.118814756419988043e+01 1.189379884000009042e+02 2.478230041799994012e+02 4.338279877000022680e+02 5.367496643999984371e+02 6.315446778000041377e+02 1.627742769999986194e+01
1.190301392202999722e+02 6.057059937000012724e+02 7.094390259000065271e+02 1.081860123000005842e+02 2.531936646000031033e+02 4.026260201857159018e+02 5.632223511000047438e+02 7.194250182999967365e+02 9.858842850000110047e+01 2.382099914999998873e+02 3.911479798000000301e+02 -2.510717001642005926e+02 -1.119142828641997767e+02 4.439142989999982092e+01 1.819146652499985066e+02 2.556553191999992123e+02 4.373890075500021339e+02 -1.681163092642018455e+02 -3.055533506420033518e+01 1.176850739000001340e+02 2.452176704499997868e+02 4.344433289000007790e+02 5.361668091000028653e+02 6.319893188000132795e+02 1.694310189999987415e+01
1.200301392202999722e+02 6.054346618999989005e+02 7.089191895000112709e+02 1.088184967000015604e+02 2.537646561000001384e+02 4.001540374999967753e+02 5.652078125400003046e+02 7.192044982999941567e+02 9.794289014999958454e+01 2.379411620999999286e+02 3.913229675000038696e+02 -2.530156419308647457e+02 -1.112432928642010665e+02 4.504670719999921857e+01 1.825223236000019824e+02 2.562911377000018547e+02 4.366626739999992424e+02 -1.686453009142023802e+02 -2.993332581420008864e+01 1.163856658999993670e+02 2.432558899333331794e+02 4.350378112999969744e+02 5.363209839000046486e+02 6.314609985999995843e+02 1.666270164999991721e+01
1.210301392202999722e+02 6.048616638500025147e+02 7.092493286000099033e+02 1.086429939499994362e+02 2.538376617999965674e+02 3.992165222499970696e+02 5.669769897999940440e+02 7.186271362499974202e+02 9.816880039999887231e+01 2.375973357999973814e+02 3.908293152000042028e+02 -2.537873297641999670e+02 -1.105823126641989802e+02 4.569554719999996450e+01 1.831529922500012617e+02 2.569049683999983245e+02 4.369043273999996018e+02 -1.683149786642024992e+02 -2.930564026419961010e+01 1.157660065000000031e+02 2.425316620000012335e+02 4.356529846000048565e+02 5.367686767999985022e+02 6.319773559500026749e+02 1.632129669999994803e+01
1.220301392202999722e+02 6.050383300999965286e+02 7.095578308500116691e+02 1.081366654000012204e+02 2.532531662000001234e+02 3.982515106499995454e+02 5.664238281500001904e+02 7.184028930500062415e+02 9.858519750000050408e+01 2.370301818500010995e+02 3.911576842999929795e+02 -2.543124610142003803e+02 -1.111547919142012688e+02 4.564732360000016342e+01 1.837689820000014151e+02 2.574949951500020688e+02 4.363958282500025234e+02 -1.680631475642003352e+02 -2.889633856420005031e+01 1.151631698500004859e+02 2.420076599499989243e+02 4.351753234999996494e+02 5.370195007500005886e+02 6.319373170000035316e+02 1.577545645000009245e+01
1.230301392202999722e+02 6.055123291000054451e+02 7.089503174499986926e+02 1.075929908999987674e+02 2.526326752000022680e+02 3.979674682499971823e+02 5.667696532999980263e+02 7.190371094000001904e+02 9.798438118000049712e+01 2.363901824999993551e+02 3.917961578499962343e+02 -2.549371252642013133e+02 -1.108353033642015362e+02 4.516514590000042517e+01 1.842333374000008916e+02 2.581520080999980564e+02 4.367130126999982167e+02 -1.687209845142024278e+02 -2.828031071419991349e+01 1.154686737000010908e+02 2.418035635000002515e+02 4.354893188999994891e+02 5.363945007500005886e+02 6.317555237500055227e+02 1.517139580000002752e+01
1.240301392202999722e+02 6.058201599500025623e+02 7.083511657500057481e+02 1.060913391199988780e+02 2.523061523500000476e+02 3.986059570999932475e+02 5.670426635500043631e+02 7.198455199999880278e+02 9.644822314999873925e+01 2.358131790500010538e+02 3.914488220499988529e+02 -2.555446387142001186e+02 -1.105442877141995268e+02 4.453624345000025642e+01 1.845094909500003268e+02 2.585899657999980263e+02 4.370096436000021640e+02 -1.693443060641984630e+02 -2.858280086420018051e+01 1.157776641999989806e+02 2.397033538799994972e+02 4.358304901500014239e+02 5.357851868500001729e+02 6.314190063499991084e+02 1.451673699999992095e+01
1.250301392202999722e+02 6.051954956000045058e+02 7.077273254500032635e+02 1.045168495499983692e+02 2.529303131999986363e+02 3.982608185000026424e+02 5.665330200000025798e+02 7.204849853999912739e+02 9.580611045000114245e+01 2.355046691999996256e+02 3.917403259999991860e+02 -2.561403113142005168e+02 -1.108384772141998837e+02 4.390320204999989073e+01 1.842003479500017420e+02 2.592862040333323534e+02 4.363984832999994978e+02 -1.699564886642001511e+02 -2.831363586420047795e+01 1.151888389499999903e+02 2.377143250000008265e+02 4.355633240000024671e+02 5.353003540000063367e+02 6.317103272000094876e+02 1.419604875000004540e+01
1.260301392202999722e+02 6.048783264500016230e+02 7.071270141999993939e+02 1.040430144999991171e+02 2.540868784666648423e+02 3.952021128666650043e+02 5.666012166666672556e+02 7.208034973999892827e+02 9.516294860000016342e+01 2.353463439999977709e+02 3.921229858000006061e+02 -2.567336493141992833e+02 -1.102246466641990992e+02 4.328523634999964997e+01 1.848243407999980263e+02 2.589095230250022723e+02 4.357740173499987577e+02 -1.705965033142019820e+02 -2.788333806419996108e+01 1.145676765499993053e+02 2.384070129499996256e+02 4.361829833999945549e+02 5.355383300999965286e+02 6.328884684666603562e+02 1.402987480000001597e+01
1.270301392202999722e+02 6.055032958999945549e+02 7.077734985999995843e+02 1.040045090000003256e+02 2.552296905999974115e+02 3.926963348499994026e+02 5.666746826000016881e+02 7.201799926999956369e+02 9.546041110000078334e+01 2.353110199000002467e+02 3.927804871000043931e+02 -2.572559881642009714e+02 -1.098256597641993721e+02 4.277976610000041546e+01 1.852543335000009392e+02 2.586074015333336433e+02 4.351406860499992035e+02 -1.722740362641998217e+02 -2.728415586420032923e+01 1.139090042000007088e+02 2.390243530000007013e+02 4.365580138999939663e+02 5.352603149499991559e+02 6.340544129000045359e+02 1.393995384999993803e+01
1.280301392202999580e+02 6.058101501999990433e+02 7.084176636000047438e+02 1.045453491499993106e+02 2.554288330499985022e+02 3.921336670000018785e+02 5.670883178999938536e+02 7.195441589499969268e+02 9.576431655000124010e+01 2.358108216000000539e+02 3.934349975999939488e+02 -2.568089666641972144e+02 -1.091983099641984154e+02 4.340983585000049061e+01 1.859088210999980220e+02 2.595693360000004759e+02 4.345368347499970696e+02 -1.744773321308675804e+02 -2.677197936420043334e+01 1.133389969000018027e+02 2.393374328750014683e+02 4.367358399000004283e+02 5.357898254999963683e+02 6.343020019999967190e+02 1.456404500000007829e+01
1.290301392202999580e+02 6.052793578999990132e+02 7.090151672500069253e+02 1.040456771999997727e+02 2.552148132000002079e+02 3.905993347500043456e+02 5.677379761000047438e+02 7.190059813999978360e+02 9.509988019999946118e+01 2.352194900499998766e+02 3.940598602500031120e+02 -2.573669653642027697e+02 -1.085599737642005493e+02 4.395323180000013963e+01 1.865129853000034927e+02 2.602280121000003419e+02 4.340090026999969268e+02 -1.783963496278354910e+02 -2.734433646419984143e+01 1.139636573499992664e+02 2.402669830000013462e+02 4.364770050500010257e+02 5.352510375999991084e+02 6.340595092999865301e+02 1.517808014999991428e+01
1.300301392202999580e+02 6.057186890000011772e+02 7.095076599500025623e+02 1.045133438000011665e+02 2.556896591499971692e+02 3.905028992000006838e+02 5.684390259000065271e+02 7.194476318999950308e+02 9.450647360000039043e+01 2.347213287999984459e+02 3.946903687000012724e+02 -2.568533087141986471e+02 -1.079339972142006445e+02 4.417845535000014934e+01 1.869266664000024321e+02 2.608710022000013851e+02 4.344293518000049517e+02 -1.828633184642021661e+02 -2.692264466420056124e+01 1.145783234000009543e+02 2.406779938000036054e+02 4.370116577500011772e+02 5.348984985499992035e+02 6.347046509000065271e+02 1.568867829999999230e+01
