# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	
3.300000000000000000e+01 -7.911176838871214478e-02 -3.778427163409518730e-02 -3.193457984432653274e-01 -2.516265358787176942e-01 -8.610634314804156697e-02 -5.104676969459794045e-02 -3.093721082116811516e-01 -3.816178367268620031e-01 -3.598707714975628025e-01 -1.155367560049092718e-01 -6.844072984337444543e-02 9.220221789112331701e-02 -1.386880651223131866e-01 1.409874715154108525e-02 -9.563662020421831444e-02 -6.241920092633072153e-02 -4.115815492794206581e-02 -6.754426601503540906e-02 -1.396725901867009734e-01 3.196084576610459804e-02 7.202778156619496497e-02 -1.817995298787096481e-01 -8.256671168019824592e-02 -5.851443220135364026e-02 -7.699559911181162730e-02 -1.608840236458068951e-01 -6.319340766996300873e-02 -7.712367305340200874e-02 -8.527257761949440240e-02 -5.506859600838062002e-02 1.518946268606562178e-01 7.844654548665851157e-02 nan
3.400000000000000000e+01 -9.822111406679749634e-02 -8.373428343577049571e-02 -3.007967685783988765e-01 -2.459478596166821129e-01 -2.804325108043602410e-02 -9.034038426337219485e-02 -2.485653027756822842e-01 -3.677431727452719068e-01 -3.596195371410584873e-01 -1.016946449551607984e-01 -1.099160685628154527e-01 2.281104426449991063e-02 -9.089578680091908724e-02 2.023215203385685113e-02 4.960315307095204684e-02 -1.062233249368167848e-01 -6.858698973016251477e-02 -1.110074581799695703e-01 -2.328110099560470603e-01 7.809520543476123613e-04 1.102003996694048554e-01 -1.939246079240629084e-01 -1.248956593432717505e-01 -1.014815984642113283e-01 -5.741150697983648382e-02 -1.305134036890633897e-01 -1.072986904578925316e-01 -1.197277534235172830e-01 -1.595527961628459002e-01 -9.352605514311276846e-02 -1.514027817349173147e-02 -4.485617329162693012e-02 nan
3.500000000000000000e+01 -1.196065593282745060e-01 -1.300998398169183334e-01 -2.762409404885836084e-01 -2.290789988782523379e-01 -3.615954633698814018e-04 -1.292175024470536282e-01 -1.901058854862940628e-01 -3.281370366232778113e-01 -3.548467531360165461e-01 -1.138444089274698034e-01 -1.507940240520667941e-01 -8.248559165679636429e-02 -3.624120039716097891e-02 9.220332380216771095e-02 1.587501893379283380e-01 -1.489380473724940812e-01 -7.593760777198128864e-02 -1.524846976774762164e-01 -2.581836257692541325e-01 -1.741374270682358172e-02 9.655407238872021347e-02 -2.122191757135055701e-01 -1.649405003000098680e-01 -1.425611083600378526e-01 -4.711339342500370231e-02 -1.021976963661894861e-01 -1.505110024426691839e-01 -1.612930371056408296e-01 -1.588519485667304609e-01 -6.758893600913769284e-02 -1.003437107707157577e-01 -6.567429782896805346e-02 nan
3.600000000000000000e+01 -1.419722438788936225e-01 -1.769838898564528307e-01 -2.444341804778976668e-01 -2.100794155341171587e-01 -1.669714685966328105e-02 -1.688461583867717497e-01 -1.671085730284916082e-01 -2.736850654564071395e-01 -3.402164119984691371e-01 -1.193510721655261508e-01 -1.917164341898465740e-01 -1.521752485926897991e-01 3.230583616279636416e-02 8.594665432090387025e-02 2.103100663207820575e-01 -1.906909252079533879e-01 -9.548222374554993230e-02 -1.940874652683024226e-01 -2.336058263980608785e-01 -1.422034119273547781e-02 8.399455397333813536e-03 -2.437624197681888261e-01 -2.049575818378950587e-01 -1.836132306545573689e-01 -5.808407751548905207e-02 -8.017577202449951979e-02 -1.929993032935861386e-01 -2.025888228863367835e-01 -1.130541889315799936e-01 -5.050871636965278445e-03 -8.606715484000374006e-02 -5.106936994622685716e-02 nan
3.700000000000000000e+01 -1.636530141053920973e-01 -2.220499911848917429e-01 -1.924870167689585743e-01 -1.673231562651262827e-01 -7.599162967575011363e-02 -2.086271860749963347e-01 -1.680839409849871902e-01 -2.260740248331695179e-01 -3.071705948437701283e-01 -8.658130591519055952e-02 -2.315177054921749300e-01 -1.841133032514101764e-01 6.549584203074301780e-02 -6.608026375747061854e-04 1.914073246436112097e-01 -2.317984882173232675e-01 -1.262304570075409027e-01 -2.347404558101396921e-01 -2.398611538832770840e-01 -3.882921724236139405e-02 -3.724216485907298584e-03 -1.994392885765015055e-01 -2.437395407847243456e-01 -2.242093974016712288e-01 -5.719180872047963105e-02 -1.212076016980056549e-02 -2.347086764372773582e-01 -2.432460994411252686e-01 -1.118974879595224514e-01 1.856402662929432235e-02 -7.135704917192935148e-02 3.037027642242855555e-02 nan
3.800000000000000000e+01 -1.871623369835510309e-01 -2.677005093718956008e-01 -1.514557545102333536e-01 -1.413795974307758829e-01 -1.036969974256617272e-01 -2.503942274896325260e-01 -1.993205520485898663e-01 -1.978504160637765408e-01 -2.615130826282663357e-01 -3.799136426797494054e-02 -2.718016074400568804e-01 -1.220408511708293287e-01 1.322486174736354492e-01 -2.309614529719854203e-02 1.614602687458170094e-01 -2.744884289778548592e-01 -1.587469759081489018e-01 -2.759813913968212629e-01 -2.745513486743819120e-01 -1.068918465431066833e-01 5.717194164052485233e-02 -1.391742122866001241e-01 -2.831590075417574348e-01 -2.654308276529552812e-01 -8.769923924609664134e-02 -1.735335589112626479e-03 -2.763804501724496099e-01 -2.835986453586341050e-01 -1.012203938653738755e-01 3.582832648392578895e-02 -7.452697803591443182e-02 3.862992358411639765e-02 nan
3.900000000000000000e+01 -2.180147362253799515e-01 -3.120015560795979526e-01 -1.111708361266225686e-01 -1.119870846426351818e-01 -6.073072688094457300e-02 -2.909727856293771731e-01 -2.173388215394198852e-01 -1.916497532690661643e-01 -2.321590904165899416e-01 1.091803080846941859e-02 -3.120079028364587947e-01 1.148983695868690744e-02 1.859168084955703515e-01 -5.066188471225411410e-02 1.478584406791114136e-01 -3.158432130410371852e-01 -1.965123888552385012e-01 -3.158091679321755607e-01 -2.717243150379458072e-01 -1.836821930490227517e-01 7.857783644203508722e-02 -1.347259223825943986e-01 -3.210140402246967617e-01 -3.050164538381078261e-01 -9.426146116539062259e-02 -2.077730524365313525e-02 -3.176721936788867717e-01 -3.238181260051024024e-01 -8.351580918571047119e-02 2.079466695918350330e-02 -6.552715022579973236e-02 3.287307444120504685e-02 nan
4.000000000000000000e+01 -2.499126501567441594e-01 -3.554594984183696016e-01 -8.450726728037441515e-02 -1.063474844841718892e-01 -7.442523038568871555e-03 -3.318879669480392369e-01 -2.342678513290694375e-01 -2.312336633274238440e-01 -2.427014633039537850e-01 1.645751297762876666e-02 -3.519656106125653716e-01 2.425188613651793612e-01 2.167616824125205288e-01 -7.254467637745007531e-03 1.996950355610330741e-01 -3.562841633031334498e-01 -1.769111882979677863e-01 -3.558095054936389334e-01 -2.520178514271640968e-01 -2.270696862100015645e-01 5.455088717190116621e-02 -1.223365171057357037e-01 -3.586231015873813099e-01 -3.442783824488265809e-01 -1.016608198447619266e-01 -5.299920737327343256e-02 -3.583773258908636294e-01 -3.639213617441554582e-01 -6.394363903230598778e-02 1.462466968675666008e-02 1.436201898350830328e-02 3.314859656328768278e-02 nan
4.100000000000000000e+01 -2.811345616766063871e-01 -3.969945568050898821e-01 -5.918498290630560404e-02 -7.885521929404923358e-02 -3.500529047505773067e-02 -3.708910402385418581e-01 -2.280597583563713227e-01 -2.553398353476153404e-01 -2.589808919829373335e-01 -4.378726509558616975e-02 -3.893332633798403108e-01 3.044023459498838569e-01 1.739541870663800505e-01 4.180234759662837529e-02 2.696648443487243973e-01 -3.941815942426545871e-01 -9.800968905728865699e-02 -3.941208895543897306e-01 -2.254226006327441079e-01 -2.494889580509365712e-01 -1.364921731608770977e-02 -6.408220617860384272e-02 -3.945018050022285894e-01 -3.816418537558060042e-01 -5.770270892476152269e-02 -2.886929665199318429e-02 -3.970171972348012779e-01 -4.024241596693942657e-01 -4.811002917868932582e-02 2.192468664445149790e-02 5.087046822258771417e-02 -2.544740615729882555e-02 nan
4.200000000000000000e+01 -3.087062374366757456e-01 -4.374438875069530663e-01 -3.647490402673373572e-02 -4.986490352573016288e-02 -8.453269608537333779e-02 -4.095451864794493191e-01 -1.841365435305986065e-01 -2.338316069160643884e-01 -2.366347637179534724e-01 -1.301840188131161702e-01 -4.255737769371304990e-01 1.594629356559098265e-01 1.368105984834223909e-01 -5.978978403900076649e-02 2.763903346531928484e-01 -4.317688465588420677e-01 1.812590721882612055e-02 -4.328473163517070343e-01 -1.940900321715328392e-01 -2.562619004121917676e-01 -9.969034345335114899e-02 -4.732210856610354066e-02 -4.303365125754410880e-01 -4.194610091402640184e-01 -3.086695861184733658e-02 -1.828731098540157390e-02 -4.338106107101851738e-01 -4.388747694936876442e-01 -1.921144982851163280e-02 4.666327139732495688e-02 3.731976252233011604e-02 -2.356105017646320868e-02 nan
4.300000000000000000e+01 -3.292039300223384979e-01 -4.762293487489127619e-01 -1.560886616674349867e-03 -2.151302652794508802e-02 -8.370271349317158494e-02 -4.456589612628593100e-01 -1.102635573539803709e-01 -2.143619581414027420e-01 -1.662208721109313392e-01 -1.902829996667049217e-01 -4.604501913958580772e-01 3.572272771375727823e-02 2.171299134260977204e-01 -3.233075172787910900e-02 2.291394428750806733e-01 -4.673277940698438715e-01 7.817242183111042242e-02 -4.697397880355317357e-01 -1.653828473713520875e-01 -2.250343653990033721e-01 -1.125494595472898984e-01 -6.051290828385628984e-02 -4.644744496449216276e-01 -4.561057782522087711e-01 -3.454179473404962036e-02 -1.519993702332312312e-02 -4.699300415979288381e-01 -4.737761271592354495e-01 2.729164282311334969e-02 9.823940594228000589e-02 2.521649739717337843e-02 1.174545637346391044e-02 nan
4.400000000000000000e+01 -3.470951759270791137e-01 -5.145902051985485892e-01 1.067854477992708807e-02 -1.561289942383871018e-02 -1.076334152911330166e-01 -4.808471187360430221e-01 -3.124758738084455756e-02 -2.035564096019011615e-01 -9.273339647429879040e-02 -2.019343301650224354e-01 -4.944818881083782314e-01 -9.620562563235264542e-02 2.153258988647051009e-01 -1.525581665918888767e-02 1.829470523064223031e-01 -5.017915235055100398e-01 3.769995134497767381e-02 -5.038847929699314943e-01 -1.279996138164651298e-01 -1.410293398457781455e-01 -2.371078635435557719e-02 -9.421666605770805114e-02 -4.970410077511477343e-01 -4.912177017561995540e-01 -6.336086404043095310e-02 3.461863949879762786e-02 -5.051234092529038877e-01 -5.076091138454392748e-01 4.158105111910473384e-02 7.890932572362104047e-02 -3.131842174584895805e-02 1.430553454827702096e-02 nan
4.500000000000000000e+01 -3.666905590034146845e-01 -5.519378620053634332e-01 6.651466327229490876e-03 -2.507060359352795975e-02 -1.712749166617096586e-01 -5.145074479337400364e-01 1.918258516819168480e-02 -1.775737588606826900e-01 -7.986642218183162556e-02 -2.238872073893880821e-01 -5.279129850735354568e-01 -1.635777958057863246e-01 1.734532277491107610e-01 -1.098918604877888033e-01 1.312239169798059268e-01 -5.350876769835860580e-01 -6.548961546387919996e-02 -5.359516326619174764e-01 -7.979905748422140566e-02 -1.655020444075116018e-02 1.326557732534949519e-01 -1.242259815029941317e-01 -5.281380254394598683e-01 -5.248126831789573510e-01 -1.095782005423222294e-01 5.404724954575867990e-02 -5.376910173372515533e-01 -5.396750558607653625e-01 1.124604360247485370e-02 3.200678068277693078e-02 -1.109644957300873341e-01 -5.719061239832026050e-02 nan
4.600000000000000000e+01 -3.818911074875971923e-01 -5.862269771724362144e-01 1.126489032346016800e-02 -3.953974984795963210e-02 -1.904764851715973206e-01 -5.465598696864689687e-01 6.555571392551368115e-02 -1.467258345260591956e-01 -7.525974413741791380e-02 -2.516081516402900453e-01 -5.596702313312696964e-01 -1.177842800099706683e-01 2.386942354478012174e-01 -1.804293518536557450e-01 6.252558454571967295e-02 -5.673398312507939023e-01 -1.464608719585147600e-01 -5.671054044242302972e-01 -2.258860644678560570e-02 4.542509997241302860e-02 1.909127326283115433e-01 -1.165708945543720981e-01 -5.576726340081606947e-01 -5.577671179030846416e-01 -1.411133117253416669e-01 -4.415466044523392447e-02 -5.687983770427812447e-01 -5.698596711040118112e-01 -7.739884665148061456e-03 8.062986680508225576e-03 -1.868894317323975263e-01 -9.174330128235086423e-02 nan
4.700000000000000000e+01 -3.889077591680621393e-01 -6.189348255264116583e-01 1.961795690665717531e-02 -5.112804607426738035e-02 -1.811612274838712844e-01 -5.786791504212946968e-01 8.687231638639417164e-02 -1.277377409814004772e-01 -8.675170435674928182e-02 -2.622234382219428839e-01 -5.906409801029532947e-01 -5.794609174900939436e-02 2.691966704005069877e-01 -1.195050196524540670e-01 -4.667015066467796597e-03 -5.979589509852348828e-01 -1.433552675421024825e-01 -5.966872220467246413e-01 -2.395472024735980504e-02 1.624739172639216508e-02 1.229431941142192786e-01 -1.438379196533283444e-01 -5.864960686035122217e-01 -5.896075670276431646e-01 -1.588176576147180830e-01 -1.787561547031000231e-01 -5.986497228392725356e-01 -5.980436755813515193e-01 -2.373488376725203103e-02 4.524380514759776192e-03 -1.709962189755127593e-01 -1.089008871858815897e-01 nan
4.800000000000000000e+01 -3.914132399048395050e-01 -6.497388099642709136e-01 3.236314236544150791e-02 -4.424092814749670116e-02 -1.415465241365570226e-01 -6.106147510094473985e-01 9.099307895789283951e-02 -1.133057683576218638e-01 -1.219638740048593767e-01 -2.316553725513504358e-01 -6.189969462928385235e-01 3.658480195356956371e-02 2.436776336702168311e-01 -1.150140014739839678e-01 -7.592137477597923900e-02 -6.264056895013848658e-01 -1.235615496099462252e-01 -6.240577946749973348e-01 -7.312451766343136539e-02 -5.786981560597900115e-02 1.452972179900884411e-02 -1.940358655815478950e-01 -6.126439446336788830e-01 -6.184602861817459774e-01 -1.539244107650492854e-01 -2.244289782698587477e-01 -6.272387533018787265e-01 -6.240959718823037017e-01 -6.839550875829197851e-02 2.517146352523837323e-04 -1.439836350246417040e-01 -1.847079388071135031e-01 nan
4.900000000000000000e+01 -3.888306415355387569e-01 -6.796355398971493100e-01 3.561990117202318284e-02 -4.920431570406522126e-02 -1.449986485002322523e-01 -6.430772201673389254e-01 8.505661000474300237e-02 -8.671629636425678966e-02 -1.408829691314585353e-01 -1.913659480319028217e-01 -6.472572280412131063e-01 3.828269606803560987e-02 1.104295929242209151e-01 -1.027667168321674401e-01 -9.118869084789051060e-02 -6.542113779770559745e-01 -1.071471993198292866e-01 -6.511267541032071948e-01 -8.667706327490508345e-02 -6.911268723196113684e-02 -8.985287247732079213e-04 -1.737858303930840120e-01 -6.387243374870642532e-01 -6.466831724050344787e-01 -1.523539822784663045e-01 -2.382483670287488808e-01 -6.543411438224659982e-01 -6.490904645899934211e-01 -9.646619549299903507e-02 -2.410754159192797161e-03 -1.177349521575648955e-01 -2.612758876480557602e-01 nan
5.000000000000000000e+01 -3.751248855203329624e-01 -7.071908222516057885e-01 4.563963527898597106e-02 -4.978236945956157622e-02 -1.481527024725213249e-01 -6.740962224661651847e-01 3.597822562692448711e-02 -6.739673345597591014e-02 -1.268133860530005486e-01 -1.676607833546266968e-01 -6.729526584478110474e-01 -1.755395650019320186e-02 -2.438432607181849690e-02 1.490323135870126950e-02 -6.278792849055338243e-02 -6.804385997965682886e-01 -8.709030519641390578e-02 -6.772151716550101064e-01 -5.919647303577824787e-02 1.394019469775005168e-02 -1.971922375999745833e-02 -1.478429829144557450e-01 -6.644630879423013559e-01 -6.739388898488624102e-01 -1.719161220853405725e-01 -2.161190896408514694e-01 -6.795928170045787420e-01 -6.725827341642977020e-01 -9.648404152411790835e-02 -2.792511499309109982e-02 -1.064769115350698014e-01 -1.936412968421085956e-01 nan
5.100000000000000000e+01 -3.575752384314931920e-01 -7.340524919309399099e-01 5.587195842435816601e-02 -5.711048194321287352e-02 -1.340962833275651800e-01 -7.049905750819370764e-01 9.041000781110076351e-03 -7.594579235827407689e-03 -7.975690890454252557e-02 -1.859410735347307442e-01 -6.978227177861147101e-01 -1.158462518715845935e-01 -1.736194238535243572e-02 1.121711184802083039e-01 -3.302391006511769950e-02 -7.060156817358178571e-01 -9.226377808267839653e-02 -7.028789708696367988e-01 3.045060870140830741e-04 9.481642242931831444e-02 -2.979955576221908486e-02 -1.288859423039150909e-01 -6.902793787541575687e-01 -7.014972615037085024e-01 -1.998273367122578581e-01 -2.447980501309909573e-01 -7.031234652734525969e-01 -6.953576400177634564e-01 -1.368823815219877837e-01 -6.357878270682675026e-02 -1.229880536922033640e-01 -9.714193330285833539e-02 nan
5.200000000000000000e+01 -3.471681197353759241e-01 -7.592879186186441975e-01 8.120102948253600517e-02 -4.744163379609576958e-02 -1.688258708656922014e-01 -7.331809180280161042e-01 -1.171473540597728173e-02 6.210289915962796670e-02 4.983979847364109796e-03 -2.179302138792106602e-01 -7.197118025037404498e-01 -1.235749207680827133e-01 4.130652871600420939e-02 1.520829934535681549e-01 -1.899495590028244538e-03 -7.296296385175039534e-01 -1.492886092709060641e-01 -7.255731568243940499e-01 6.624883461878570967e-02 7.322085625464873349e-02 -1.090787549634039677e-01 -1.936053355799085274e-01 -7.137323834932904898e-01 -7.265945946066972860e-01 -2.228407666197751991e-01 -3.240467796654575294e-01 -7.257341770219556398e-01 -7.169105830463060602e-01 -1.613297013962676218e-01 -9.379557318313958003e-02 -1.499575246110518845e-01 -6.414523963995372169e-02 nan
5.300000000000000000e+01 -3.396593253704796034e-01 -7.845183958372868860e-01 9.269362283266187330e-02 -4.698428454648267971e-02 -2.036730115885466985e-01 -7.597517699461939777e-01 -3.201133719864678040e-02 1.096650232146451215e-01 1.288748040252903071e-01 -2.499966668867419362e-01 -7.418000937161499664e-01 -9.839032517976824266e-02 7.440768286207007087e-02 1.687450594280947846e-01 1.590053911200670772e-02 -7.529283846700025595e-01 -2.101876874600271672e-01 -7.472513363688232380e-01 8.556127295513304976e-02 -3.301514936934703270e-02 -1.702486501157606247e-01 -1.812047904933124232e-01 -7.359502013801693110e-01 -7.509119190420502354e-01 -1.964393156872579482e-01 -3.366328040249904618e-01 -7.474411758490041580e-01 -7.371404089867221732e-01 -1.525130462089728800e-01 -1.085893700589192212e-01 -1.339291557188519999e-01 3.058368992349796631e-02 nan
5.400000000000000000e+01 -3.315366902472599575e-01 -8.081693332330663893e-01 1.044320321324719303e-01 -4.251173131486223056e-02 -2.349919248678265238e-01 -7.828076580256168038e-01 -3.159785925655673317e-02 1.378337903162842881e-01 2.636497909907913328e-01 -2.438542372301110150e-01 -7.630912783096359675e-01 -1.525449498486205861e-02 4.103274623402772964e-02 1.492020948390394564e-01 -5.682250707506458602e-03 -7.740008356701048031e-01 -2.108953691390724472e-01 -7.670782334801851121e-01 8.832435923361767194e-02 -1.223126486200875329e-01 -1.662519278210553564e-01 -1.372368982329843501e-01 -7.556879102677745985e-01 -7.732608135077213563e-01 -1.545424089734305506e-01 -2.022985311033024813e-01 -7.670652625210717668e-01 -7.552752258013877285e-01 -9.688670617379048500e-02 -6.100526973646153844e-02 -4.474944978158737485e-02 1.759724916359411140e-01 nan
5.500000000000000000e+01 -3.301202510672894830e-01 -8.304011608506752795e-01 1.107729299741725820e-01 -5.776632696534730882e-02 -2.912825106450303014e-01 -8.040464704083414293e-01 -1.478246308266606412e-02 1.503857855426010415e-01 3.336728661539558050e-01 -2.256160715407080075e-01 -7.842301182710114116e-01 6.994651964812963196e-02 1.471339516289070330e-02 1.356659783630836114e-01 -1.223148704488352390e-01 -7.938538898469029714e-01 -1.550520385303535420e-01 -7.859384357059234771e-01 6.357158044442423606e-02 -1.561750538092945007e-01 -1.756547814302993060e-01 -1.435786456759039487e-01 -7.742294031702016133e-01 -7.944997992329615455e-01 -1.219378639060431646e-01 -6.914742220826670949e-02 -7.851352722660032146e-01 -7.723218514473760843e-01 -5.034497701263689756e-02 5.173387900321282581e-03 8.060619820212691633e-02 1.784927697060765817e-01 nan
5.600000000000000000e+01 -3.377795068521301514e-01 -8.497089601778653467e-01 1.263127868108001040e-01 -7.229262026923967410e-02 -3.196741149982891828e-01 -8.218733850110431227e-01 1.312365134639597794e-02 1.402024136823986633e-01 3.883570658530862141e-01 -1.514463850097875486e-01 -8.027547649332767987e-01 6.323280680341428206e-02 -3.750128612790690208e-02 1.459662944995549771e-01 -2.099705253978099428e-01 -8.111881325144466581e-01 -1.252832600067350088e-01 -8.025881727778392261e-01 4.290663368740027517e-02 -1.655816656232880490e-01 -1.977008142897906384e-01 -1.696534057827511488e-01 -7.894669440605905919e-01 -8.132495582865471029e-01 -1.007784351410156570e-01 -5.537144629523986505e-02 -8.026550938340445418e-01 -7.889434074399811481e-01 -5.709400391541726710e-02 3.598246995798658893e-02 1.732377218352047499e-01 1.209111021572474298e-01 nan
5.700000000000000000e+01 -3.464200030630444349e-01 -8.669434999919516383e-01 1.321713688789722396e-01 -8.742682018729601434e-02 -3.245536603933973918e-01 -8.379292991466585905e-01 4.061161686991777986e-02 1.051971633748623319e-01 4.262884020418677977e-01 -5.357484846030051429e-02 -8.197167678305780081e-01 -3.524480268652882900e-03 -7.759346200311111053e-02 7.467292512858396403e-02 -1.847872928651466962e-01 -8.284426209153310516e-01 -1.507360080631148513e-01 -8.198054164607166960e-01 5.903731828669524229e-02 -1.715449600951601816e-01 -2.189140170096143811e-01 -1.427523928001512010e-01 -8.033229003300489390e-01 -8.317367419585584010e-01 -8.450929853312580398e-02 -9.377407343349214441e-02 -8.208035166825511375e-01 -8.051265615329002978e-01 -5.082553496382850172e-02 3.330364810720736618e-02 2.108522780597797686e-01 1.403294194614094492e-01 nan
5.800000000000000000e+01 -3.507036308189357965e-01 -8.834422603309294297e-01 1.376644324529643082e-01 -9.296833161835812986e-02 -3.216260796876089234e-01 -8.525221294484881529e-01 6.310336774522730396e-02 7.616261399836191104e-02 3.817828742804327824e-01 3.254793165820894525e-03 -8.341952374648053947e-01 -8.061255135732536825e-02 -8.525786149550926285e-02 7.059650192972631577e-03 -1.276199341816594834e-01 -8.446193753043615970e-01 -1.863548254391454440e-01 -8.357499552288084610e-01 1.206469108931157719e-01 -1.700880216493229347e-01 -3.227150605998508892e-01 -1.326894935959797572e-01 -8.163644961787693832e-01 -8.491719011156732000e-01 -1.082404624599876408e-01 -1.309710533297636093e-01 -8.374645094634471931e-01 -8.195389396793285597e-01 3.520310028190355711e-02 3.831573997613597644e-03 1.932551165293766582e-01 1.738828385839624180e-01 nan
5.900000000000000000e+01 -3.561920031081312055e-01 -8.983693770041820681e-01 1.405807636316033504e-01 -9.465155239888141392e-02 -2.767495975377784467e-01 -8.654058566931542851e-01 9.514996425242844280e-02 8.087128192783382685e-02 2.667193842364003475e-01 -1.263567455710961317e-02 -8.473693698867252877e-01 -1.487428758880540991e-01 -1.387131036119842731e-01 4.146757831472894229e-02 -1.315860999558326194e-01 -8.581901595758095747e-01 -2.393267094581025822e-01 -8.498817543210357428e-01 2.111330867332941452e-01 -1.177320749259768706e-01 -3.005390032140454193e-01 -9.721864158892580543e-02 -8.277017649384963427e-01 -8.636197519927165667e-01 -1.827557422941587517e-01 -1.259902717164301800e-01 -8.513861905488672166e-01 -8.320146389200773207e-01 8.332519892653263149e-02 -1.605098411669425573e-02 1.411803384459637267e-01 1.578734306777659913e-01 nan
6.000000000000000000e+01 -3.644106500501738122e-01 -9.103597760869999167e-01 1.317953589356144206e-01 -1.112240699043686581e-01 -2.232886801732348880e-01 -8.776755668234420549e-01 9.922018381399431985e-02 1.202005081143918686e-01 1.784893785666213650e-01 -7.277434747573589824e-02 -8.599634075070681227e-01 -5.928123028741268119e-02 -2.389931464551169060e-01 1.069013166552455416e-02 -1.408307597244543574e-01 -8.690261412575879252e-01 -2.903968990961336427e-01 -8.628886017811329134e-01 2.703980562865258008e-01 -4.984403358455576083e-02 -2.039715652342873053e-01 -6.462036066524755318e-02 -8.374311684723506621e-01 -8.756779968922117074e-01 -2.146197603508017415e-01 -1.079387191170647353e-01 -8.639699572681978079e-01 -8.441012565181070793e-01 3.937692798985513443e-02 -1.177424997844677551e-02 1.558413904986396259e-01 1.858216334077660292e-01 nan
6.100000000000000000e+01 -3.656227502702306675e-01 -9.203592266596849480e-01 1.163190515533899794e-01 -1.358490443629064848e-01 -2.216069837103845086e-01 -8.893649044841812623e-01 6.826665642497650732e-02 1.488407834585623313e-01 1.658842652013510499e-01 -8.761390433192103866e-02 -8.717063618424621962e-01 -6.927195703517695369e-02 -2.717255142265644352e-01 5.774012816563635353e-02 -8.551778824577234428e-02 -8.779972311655229733e-01 -2.708320617885623949e-01 -8.742035063348831958e-01 2.721907888016662502e-01 4.134699713202930754e-02 -5.530820959109029877e-02 -4.912705307353844308e-02 -8.462597659736696976e-01 -8.862703941120312345e-01 -2.330668885200966323e-01 -4.901819847069374680e-02 -8.749420216607936007e-01 -8.556349255497625039e-01 -3.774975169736755759e-02 -1.026404815461613891e-02 1.054871438564485842e-01 1.072127437853740983e-01 nan
6.200000000000000000e+01 -3.593732637334607349e-01 -9.308014346659301275e-01 8.868674273310672707e-02 -1.653380232780514714e-01 -3.088857108278318941e-01 -9.005941367736545189e-01 3.036837240646620816e-04 1.583991920931535624e-01 1.629073790652758313e-01 -1.183440845930310570e-01 -8.812492995477156921e-01 -1.152560200445996580e-01 -2.311519295347843617e-01 1.199475134862429820e-01 -4.940747859695793914e-02 -8.865186396040536376e-01 -2.326188772983387998e-01 -8.832739936905394940e-01 1.917963777155286820e-01 8.203858673185514261e-02 2.697550175548339355e-02 -3.801865830508751459e-02 -8.539737548858619132e-01 -8.953286758494447550e-01 -2.477221886377489746e-01 -6.411321839955773372e-02 -8.837157964974788893e-01 -8.650891818841851544e-01 -1.095866550729246713e-01 -7.438732733811752318e-02 1.050535529918048515e-02 6.086225542202827743e-02 nan
6.300000000000000000e+01 -3.550625914167355734e-01 -9.393585560666890544e-01 7.588949521307465640e-02 -1.651608731061783575e-01 -4.274440103244382394e-01 -9.087081784107169380e-01 -8.522620278458721554e-02 1.739156458565906949e-01 1.262189688464231963e-01 -1.700358380186918206e-01 -8.868660633227821721e-01 -1.256852485501530892e-01 -1.670447146143521078e-01 4.995884571307793176e-02 -1.058478000087145349e-01 -8.918870087261611124e-01 -2.234327665343086022e-01 -8.885416003499896354e-01 1.019988929658840610e-01 6.601332194658959818e-02 2.065526371422997734e-02 2.543381188025562942e-03 -8.591855638979336574e-01 -9.015821650934732201e-01 -2.726292702668097201e-01 -1.009727521149873380e-01 -8.896794006750355921e-01 -8.709746181275832555e-01 -1.365662329010080001e-01 -1.637105482579515880e-01 -3.722273577489501866e-03 -6.231381611903960907e-03 nan
6.400000000000000000e+01 -3.560906603561260764e-01 -9.445651462069241111e-01 7.491309326590607498e-02 -1.568075263402104735e-01 -4.606618374815591443e-01 -9.137062247769364154e-01 -1.283183840313157076e-01 1.999335132079884114e-01 9.102799622974203086e-02 -2.509262893093265334e-01 -8.900406429293663546e-01 -1.655380067479374495e-01 -1.914519167480313866e-01 -7.274875653618739779e-02 -1.592601997062108865e-01 -8.947772700772299581e-01 -2.369373957898763261e-01 -8.925991476827217497e-01 7.149971735976375954e-03 4.850968861871716303e-02 -1.727711230955412958e-02 8.372060042057609744e-03 -8.628835114118981187e-01 -9.056501313735012548e-01 -2.297889797485289098e-01 -5.971916894811363230e-02 -8.930212552162574147e-01 -8.741188756258901904e-01 -1.355106252638510200e-01 -2.016357694771949705e-01 1.421204059231288286e-01 -9.291617628134331286e-02 nan
