# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	
5.703013922029998639e+01 3.089965899998787808e-04 2.676696999988052868e-05 -3.345626799997262319e-04 3.051971400000184128e-04 2.023040699998091376e-04 -5.105346600001212749e-04 3.054290700001729411e-04 2.007736300001852227e-04 -4.240997400000196416e-04 2.207260099999984969e-04 2.043670699997164760e-04 -5.087280299998382920e-04 -2.333060000091791169e-06 5.100006100001337750e-04 -5.100006100001337750e-04 -3.167729999768198585e-06 5.072967500000232031e-04 -5.061660700001084168e-04 -1.933289999942644351e-06
5.803013922029998639e+01 2.892669599998043601e-04 -3.067019999434705614e-06 -2.866607600000861352e-04 2.437301599995407694e-04 2.556015000001934782e-04 -5.008667000001878989e-04 2.440322900001774473e-04 2.521682699996745164e-04 -3.380660899998474576e-04 8.559875000028114818e-05 2.526626599996234361e-04 -4.993957399994542086e-04 -3.332520000549266124e-06 5.029327200005355263e-04 -5.023986799998965977e-04 1.541992299997218695e-04 3.409973099998751637e-04 -4.949371399998198778e-04 -2.066039999772329022e-06
5.903013922029998639e+01 1.284942599995702065e-04 -1.927179999620421060e-06 -1.303024300003016961e-04 1.554687699997884815e-04 1.587982000004558463e-04 -3.128677400000015271e-04 1.920318000011320562e-05 2.881988599998294145e-04 -2.861968999997770787e-04 -2.069100000517209983e-06 2.882599000004119980e-04 -3.113632299999153741e-04 -4.167170000437181774e-06 3.159362800000963022e-04 -3.145355299999209680e-04 1.953735000024608024e-05 2.891998399994918055e-04 -3.090347399996971759e-04 -1.766959999804385087e-06
6.003013922029998639e+01 6.349183000056654602e-05 -4.943900003127055277e-07 -6.926726999990932474e-05 6.710204999981214744e-05 3.298949999953037936e-06 -6.760101999971083661e-05 -1.370230000247829567e-06 6.237030000011145072e-05 -6.356507000018610015e-05 -4.714899998361943054e-07 6.346435000014025336e-05 -6.462860000028740153e-05 -2.932729999884031744e-06 6.840209000001777368e-05 -6.790160000018659174e-05 -8.972199997515417148e-07 6.409757999972498499e-05 -6.433257999997295587e-05 -3.662099999928614131e-07
6.103013922029998639e+01 1.394650000293040641e-06 -2.945000003819586517e-07 -4.199209999933373473e-06 2.532960000098683036e-06 1.232909999816911228e-06 -1.998910000111209388e-06 -1.838679999855230579e-06 -6.622299999435199172e-07 2.334700002393219715e-07 -1.039130000208388013e-06 -2.099610000004759100e-06 -3.616299996792804404e-07 -1.631170000473503025e-06 3.431700000146520293e-06 -3.433220000079018149e-06 8.331299999554175819e-07 -1.333619999786606090e-06 9.338299998489673996e-07 -4.669099998864112308e-07
6.203013922029998639e+01 -1.074220000009518050e-06 1.141359999746782622e-06 -2.871700000105192988e-06 -9.277400000428315655e-07 2.398679999896558096e-06 7.965200005855876930e-07 -3.668219999963184991e-06 -5.950800004939083052e-07 3.326400001242291271e-07 -2.871720000257482864e-06 -1.867659999697934799e-06 2.337640000041574190e-06 -2.600099999835947396e-06 1.535039999725995601e-06 -2.801519999775337119e-06 2.001960000052349827e-06 -2.337660000193864066e-06 -9.277199998905416893e-07 2.398679999896558096e-06
6.303013922029998639e+01 -1.535039999725995601e-06 2.136240000254474767e-06 -2.401740000641439057e-06 -2.597039999818662230e-06 2.398679999896558096e-06 3.598020000208635042e-06 -5.401600000186590434e-06 6.042400003934744546e-07 -1.202400000329362323e-06 -2.069079999637324311e-06 -4.143218999997771166e-05 3.700249999747029650e-06 -3.733819999979459728e-06 2.470389999871258438e-06 -4.603569999744649929e-06 2.571099999840953299e-06 -1.837149999846587785e-06 -3.398129999914090215e-06 5.267319999984465495e-06
6.403013922029998639e+01 -1.367179999942891230e-06 1.467889999912586091e-06 -1.203919999898062070e-06 -5.329900000288034819e-06 4.766849999941768965e-06 9.292599999753293160e-07 -2.296439999918220651e-06 -1.098640000054729124e-06 -1.402289999896311142e-06 -2.000419999967562094e-06 4.483490000020538173e-05 5.331419999856734566e-06 -6.335440000111703090e-06 2.004999999917345116e-06 -3.469860000041080433e-06 1.269540000066626895e-06 -1.870719999715220176e-06 -2.328500000294298023e-06 3.665159999945899402e-06
6.503013922029998639e+01 1.400749999811523621e-06 8.651700001792050773e-07 -2.336119999745278648e-06 -2.665710000292165393e-06 5.567881333348054593e-05 -5.561166333330333831e-05 1.336659999651601591e-06 -1.502989999789861066e-06 -2.966300000116461822e-06 -5.309999996825354165e-07 7.324099995457799900e-07 5.966100001387530958e-07 -3.800969999792869238e-06 1.702889999796752721e-06 -2.368170000045210869e-06 6.668199999694479829e-07 -1.933300000018789501e-06 -4.974199997377581925e-07 1.831049999964307118e-06
6.603013922029998639e+01 -2.398679999896558096e-06 2.931209999951533887e-06 -5.020099997636862582e-07 -2.365120000104070430e-06 1.132209999923361516e-06 -7.675200002267956986e-07 2.380400001129601081e-07 -2.336120000109076334e-06 -5.020099997636862582e-07 -1.129159999982221077e-06 -1.298519999909331115e-06 2.993779999815160375e-06 -5.799869999827933476e-06 1.502989999789861066e-06 -6.867000010970514520e-08 3.677500000776490397e-07 -1.669319999928120541e-06 -1.229859999875770789e-06 8.316100000229198315e-07
6.703013922029998639e+01 -3.533940000488655847e-06 5.065920000197366071e-06 -1.531979999708710224e-06 -2.133180000237189178e-06 1.931760000297799878e-06 2.449950999980501522e-05 -1.530450000063865539e-06 -2.516937999971560216e-05 -7.995600004505831940e-07 3.326400001242291271e-07 2.100374000001466003e-05 -2.386934000023757045e-05 2.076570000026549748e-05 1.400740000099176581e-06 -5.325199999788310650e-07 2.990699998917989432e-07 3.662099999928614131e-07 -2.609863999969093179e-05 3.997799998614936990e-07
6.803013922029998639e+01 9.595336000020325312e-05 3.329479999956675038e-06 -1.699840000219410180e-06 -1.499930000136373587e-06 2.166740000029676420e-06 3.863219999984721478e-05 1.470940000581322326e-06 -4.233550000062677877e-05 -1.695327800000086358e-04 1.315902700003789396e-04 7.567900999965785865e-05 -2.090728600000147579e-04 2.047363200006657355e-04 2.066039999772329022e-06 -2.532960000098683036e-06 1.065060000109952006e-06 3.997799998614936990e-07 -2.099304199997277499e-04 -6.652800002484582542e-07
6.903013922029998639e+01 1.949127349998889343e-04 6.622000000788830009e-07 9.338399999251123377e-07 -4.266359999746782983e-06 3.466800000023795267e-06 -9.979200003726874343e-07 -5.310000000463333145e-07 2.062999999907333309e-06 -2.502639999998791534e-04 5.184683333330326681e-05 1.928873666666447580e-04 -2.479705799996736407e-04 2.452331399996182638e-04 9.338399999251123377e-07 -9.338399999251123377e-07 -7.323999998334329499e-07 -7.354800000030082033e-07 -2.480621299997437827e-04 7.003799997619353308e-07
7.003013922029998639e+01 1.317555866667419076e-04 2.889000000664054768e-07 1.774086666648600023e-06 -4.261273333395365235e-06 3.553266666619947573e-06 -7.578533331979997685e-07 -2.486166666739109101e-06 -3.961263066667015898e-05 -9.538695599985658679e-05 -3.536999999778345216e-06 1.351135333330603244e-04 -1.351776133335078935e-04 1.333546933334844268e-04 1.289880000206267141e-06 8.646666661661583791e-07 -1.641846666217361337e-06 -2.092486666759896121e-06 -1.361724866668112034e-04 -2.013999997870996619e-07
7.103013922029998639e+01 -1.403819999541156039e-06 -7.293599999684374490e-07 0.000000000000000000e+00 -5.340600000636186917e-07 -4.253235000032873294e-05 -2.799990000130492223e-06 -2.203369999915594400e-06 1.498419999916222982e-06 1.171869999961927534e-06 -1.972960000057355307e-06 -2.230839999538147804e-06 2.970889999778591883e-06 -5.334470000161673114e-06 3.132620000178576570e-06 8.682299998326925564e-07 -1.800539999749162206e-06 -2.900690000024041934e-06 1.678399999946122876e-07 -9.674000000813975835e-07
7.203013922029998639e+01 1.602199998160358404e-07 -1.860049999959301215e-06 5.004900001949862998e-07 -4.333500000939238829e-07 3.096771999989868777e-05 -4.202280000026803365e-06 -6.713800001307390264e-07 1.266480000049341518e-06 -1.660160000028554286e-06 -4.058799997437745241e-07 -1.599120000173570592e-06 1.004020000254968101e-06 4.023438000003806990e-05 -3.983460000017657562e-05 -1.733400000375695532e-06 -7.324199999857228261e-07 4.020081000016943751e-05 -1.998799998546019114e-07 -8.346599999640602705e-07
7.303013922029998639e+01 1.361080000060610563e-06 -2.392580000014277218e-06 3.677400000015041016e-07 -4.348700000264216334e-07 2.066030000059981982e-06 -2.331530000446946272e-06 -1.474009999583358948e-06 -1.100159999987226981e-06 -1.661670000248705102e-06 4.607999999279854675e-07 -7.659700000658631338e-07 1.106260000233305545e-06 -4.653472999998485056e-05 4.800261999989743601e-05 -2.534489999743527932e-06 -2.900680000311694894e-06 -4.576569000018934971e-05 1.934800000162795167e-06 -1.000979999662377015e-06
7.403013922029998639e+01 1.867996200002380782e-04 -1.997379999738768695e-06 2.349899998080218240e-07 -1.857055699998454580e-04 1.868041999998240436e-04 -1.264939999964553785e-06 -9.063699999387609298e-07 -1.832590000049094639e-06 -1.861999600001581817e-04 1.855667200001335072e-04 5.660999999236082890e-07 -1.873932000002241725e-04 1.838989400002901645e-04 3.131099999882281028e-06 -1.867645399997854905e-04 1.845977999997558069e-04 -4.029859999718610475e-06 2.363589999731630161e-06 -2.670299996680114478e-07
7.503013922029998639e+01 2.283844000001408801e-04 7.995599997229873980e-07 1.086731000032159551e-05 -1.904010019999986998e-04 1.906024219999380887e-04 -2.035529999920981795e-06 -1.200869999956921631e-06 3.692700000101467373e-07 -1.907498160002432999e-04 1.887493860001995957e-04 1.300049999917973698e-06 -1.912182599998800490e-04 1.868176299996434741e-04 2.035520000208634755e-06 -1.881860340000287212e-04 1.880197140003303936e-04 -4.002390000096056224e-06 1.867679999850224675e-06 2.670300000318093458e-07
7.603013922029998639e+01 3.565979999984847546e-06 5.417896666767774186e-06 3.361103333299979274e-05 2.746600002865307046e-07 -4.699800003436393910e-07 -2.603139999700943108e-06 -1.281800003198441146e-07 2.685600004042498794e-07 -2.001960000052349827e-06 1.000979999662377015e-06 1.132200000574812374e-06 2.859649999991233858e-05 -1.602170000114711031e-06 -2.999725000008765925e-05 3.170013000017206324e-05 -3.256683000035991111e-05 2.893065999996906763e-05 6.027300001733237442e-07 9.994399999413871809e-07
7.703013922029998639e+01 -6.683299998258007953e-07 7.344359999988227868e-05 -7.224885000032372443e-05 8.837281000014627513e-05 -9.090118000021902406e-05 -2.204899999560438873e-06 -1.281600001675542384e-07 1.301559999774326616e-06 -3.997799998614936990e-07 -1.632679999966058046e-06 8.999939000023004425e-05 -1.363342500000726449e-04 6.103999985498375998e-08 4.333650000007765009e-05 1.313308599997981322e-04 -1.292968699999619275e-04 -4.903868999972473588e-05 3.387600001587998285e-07 1.767974599999433774e-04
7.803013922029998639e+01 2.685499999643070434e-07 3.048629799999616973e-04 -3.059661899998900253e-04 3.087661900000966881e-04 -3.098983899999439265e-04 -2.934270000332617162e-06 3.070070000467239958e-06 -2.934260000256472436e-06 1.100150000274879941e-06 -1.333599999998114111e-06 3.077972399998543619e-04 -3.104629599998588599e-04 3.430179999486426641e-06 -3.097530000013648636e-06 3.066329900000710042e-04 -3.055007899994962119e-04 -2.633670000432175583e-06 -2.667239999937009866e-06 3.099014300001726890e-04
7.903013922029998639e+01 1.520080000045709308e-05 3.175018299996736266e-04 -3.346313499998359729e-04 2.530303999999887065e-04 -2.368957499998941812e-04 -2.203370000279392087e-06 -1.693700000032549761e-07 -1.783294999950157879e-05 1.766814999973576085e-05 -2.635190000364673440e-06 2.368026700001792117e-04 -2.533645499999692967e-04 1.793212000011408383e-05 -3.562930000043707107e-06 2.374939000001177237e-04 -2.352294900003471488e-04 -2.467349999642465462e-06 -2.030950000334996883e-06 2.364273200004390614e-04
8.003013922029998639e+01 2.104705800004012318e-04 2.952667199999268414e-04 -5.072631799994269152e-04 2.119293199997628226e-04 7.275957614183426252e-16 -2.868660000967793071e-06 2.579956000008678364e-05 -1.212900799998635715e-04 9.309183999988022084e-05 -4.669199995987582709e-07 2.786559999985911435e-05 -1.212005599999713400e-04 1.182037300002150413e-04 -4.570000237436033720e-09 1.933279999866499624e-06 -2.899170000091544502e-06 3.707899999426444877e-07 -1.902769999651354712e-06 2.766419999534264035e-06
8.103013922029998639e+01 1.967651400002068797e-04 7.937165000003006045e-05 -2.753647000001365245e-04 1.968948499998077650e-04 -3.677399996377062036e-07 -4.061899999942397547e-06 3.606109999964246337e-05 1.867679999850224675e-06 -4.313354999940202157e-05 3.366089999690302719e-06 3.656616000007489084e-05 6.683400002657436314e-07 -2.261360000557033239e-06 -3.387400000065099523e-07 -1.342799994745291702e-07 -1.342800002021249397e-07 -6.591800003661773762e-07 -4.074079999554669850e-06 4.800399999658111904e-06
8.203013922029998639e+01 2.472930800002359200e-04 4.089599991857539815e-07 -2.514343399994686617e-04 2.525604200007364815e-04 6.120000034570693894e-09 -4.669200000353157802e-06 6.622399996558669573e-07 1.467879999836441153e-06 -3.601079999498324411e-06 -1.800519999960670227e-06 1.342799994745291702e-07 3.872680000495165799e-06 -4.266360000474378355e-06 -1.599120000173570592e-06 7.324000005610287459e-07 6.652799995208624583e-07 -1.397680000081891204e-06 -1.602199999615550049e-06 1.333639999938895966e-06
8.303013922029998639e+01 4.840972799993323783e-04 -1.928709999265265533e-06 -3.109680200006551118e-04 8.146668000008503102e-05 6.652900003246031923e-07 -3.866590000689029648e-06 1.368720000391476860e-06 -2.670300000318093458e-07 -3.300469999885535792e-06 -3.834540000025299740e-06 7.798769999862997714e-06 -3.030399999624933206e-06 2.292007399995782304e-04 -2.322341800001595524e-04 8.331299999554175819e-07 2.310333299999911007e-04 -2.338012799991702321e-04 -1.133730000583454957e-06 2.468869999938761005e-06
8.403013922029998639e+01 5.547683700002381015e-04 -3.732299999683164185e-06 -3.056671200007258539e-04 3.533940000488655847e-06 4.638600003090686897e-07 -4.263300000457093190e-06 7.324199992581270301e-07 -6.713999900966882884e-08 -3.530879999743774462e-06 -2.133180000237189178e-06 1.983599999221041874e-07 2.529920000233687323e-06 2.611038099988945605e-04 -2.615035899994836831e-04 -1.983799993467982941e-07 2.617340199994942058e-04 -2.656646800005546538e-04 -2.337639999313978394e-06 4.000859999359818269e-06
8.503013922029998639e+01 5.425003099997411683e-04 -8.056699996814132142e-07 -2.607650800004194169e-04 2.066040000499924818e-06 -3.967199998442083748e-07 -4.196159999992233034e-06 2.526840000064112281e-06 -1.602160000766161889e-06 -2.655000003869645552e-07 -4.067999999097083053e-06 6.072999996831640357e-07 -3.640288999959011333e-05 6.369068999993032906e-05 -2.462362000005669080e-05 -4.196624000032898172e-05 2.576980600002570939e-04 -2.596649200007959766e-04 -1.634209999610902730e-06 9.002700000564800518e-07
8.603013922029998639e+01 3.075332799999159648e-04 2.062959999602753557e-06 -2.526977499997883720e-04 5.340600000636186917e-07 -2.362059999722987579e-06 -3.372190000663977080e-06 6.070098999989568590e-05 -5.933226999986800418e-05 1.531970000360161082e-06 -6.201169999985722876e-06 1.802069999394007102e-06 -3.973082999946200318e-05 -3.869640000630170087e-06 1.038360700007615349e-04 -1.037628300004143998e-04 2.943969799998739944e-04 -2.950042799995572008e-04 -2.059939999890048144e-06 3.326599995489232074e-07
8.703013922029998639e+01 2.524978699999337671e-04 1.832570000260602661e-06 -6.579893999951309217e-05 1.866139999765437155e-06 -1.361069999984465625e-06 -3.836070000397739585e-06 6.689758000065921520e-05 -6.553344999992986755e-05 1.165779999428195798e-06 -6.399539999983972161e-06 1.301580000290414390e-06 4.003899999952409354e-06 -4.235840000183088293e-06 6.389771000031032287e-05 -6.329499000057694016e-05 6.259918000068864514e-05 -6.473540000006323296e-05 -2.297980000730603756e-06 1.033020000613760307e-06
8.803013922029998639e+01 2.658706750000419455e-04 4.263300000457093190e-06 -3.265380000812001340e-06 2.468880001106299637e-06 -1.867679999850224675e-06 -3.070080000907182794e-06 2.465819999633822456e-06 -7.964999997057020209e-07 3.997799998614936990e-07 -6.665039999643340655e-06 1.528940000571310519e-06 4.003899999952409354e-06 -4.669200000353157802e-06 6.011999998008832635e-07 6.011999998008832635e-07 -1.464839999971445652e-06 -2.072139999654609900e-06 -7.293799993931316351e-07 1.400759999523870662e-06
8.903013922029998639e+01 2.999674366670660548e-04 4.864499999530380975e-06 -6.864930000301683168e-06 5.700690000230678883e-06 -4.772949999460251734e-06 -3.631700004916638101e-07 9.994500003813300170e-07 -1.896660000056726794e-06 2.319299994269386018e-07 -4.833989999315235639e-06 2.331550000235438462e-06 2.264409999042982086e-06 -2.963260000251466532e-06 1.400750000902917315e-06 -3.036400004930328757e-07 -1.968389999819919325e-06 -3.863519999868003536e-06 3.311099993879906955e-07 1.365660000737989381e-06
9.003013922029998639e+01 5.026367200007370809e-04 3.561389999231323579e-06 -4.527270000107819102e-06 5.099480000353650999e-06 -4.507440000452333885e-06 1.202390000253217385e-06 -3.901680000126361786e-06 5.737300001783296478e-07 -1.540221999966888574e-05 1.270141999993938948e-05 4.287799994926899504e-07 1.165770000807242452e-06 -2.033990000927587968e-06 1.541120000183582399e-06 -2.411000001302454588e-07 -1.535009999497560787e-06 -4.533400000218535006e-06 2.401740000641439057e-06 1.663199989707209225e-07
9.103013922029998639e+01 6.499679500004277091e-04 3.006593000027351200e-05 -3.120117000071331691e-05 2.334580000024289025e-06 -3.201280000212136473e-06 2.532960000098683036e-06 -5.532839999068528070e-06 2.600099999108351600e-06 -1.641998399994918029e-04 1.605346800002735018e-04 2.923125999950570856e-05 -2.649993999948492223e-05 -2.331540000159293312e-06 3.003081999922869712e-05 -2.865599999495316314e-06 -2.670135999942431111e-05 -3.533940001216251219e-06 1.736460000392980909e-06 -8.667000001878477658e-07
9.203013922029998639e+01 5.839645399995788740e-04 1.735702500009210676e-04 -1.733703600002627293e-04 -2.032470000267494316e-06 -1.435860000492539330e-06 2.067570000508567400e-06 -3.865049999876646119e-06 3.433229999791365189e-06 9.002699996926821538e-07 -5.734259999735514012e-06 1.736343299999134747e-04 -1.701690599998982958e-04 -1.963799999793991577e-06 1.731979399999545449e-04 -4.333499999484046920e-06 -1.688980100007029378e-04 -1.602180000190855969e-06 2.685599996766541364e-07 -7.003799990343395348e-07
9.303013922029998639e+01 8.019989000007626649e-04 6.011999998008832635e-07 -9.338400006527081337e-07 -3.131099999882281028e-06 7.293600006960332450e-07 0.000000000000000000e+00 -2.798460000485647326e-06 2.267459999711718321e-06 -6.011999998008832635e-07 -3.332519999821670328e-06 2.600100000563543192e-06 -2.014199999393895381e-07 -2.334580000024289025e-06 0.000000000000000000e+00 2.334580000024289025e-06 -7.324200007133186221e-07 -2.868639999360311603e-06 3.997799998614936990e-07 0.000000000000000000e+00
9.403013922029998639e+01 9.838989300005778274e-04 -3.357000023243017731e-08 -1.200870000320719529e-06 -2.600089999032206873e-06 2.729799999360693518e-06 -1.391599999624304406e-06 -1.234440000553149818e-06 -3.059999289689585711e-09 2.897659999871393685e-06 -5.165110000234562653e-06 2.534480000031180468e-06 -1.971430000412510834e-06 -1.092529999004909826e-06 1.602199990884400974e-07 2.139280000847065852e-06 -1.005550000991206691e-06 -2.528389999497448944e-06 -2.044599998043850125e-07 2.465819999633822456e-06
9.503013922029998639e+01 1.005828849999670536e-03 -1.565560000744881036e-06 9.643800003686919588e-07 -4.331989999627694637e-06 4.400629999872762349e-06 -2.226249999512219633e-06 -1.867670000501675533e-06 -7.064900004479568370e-07 6.001280000054975736e-06 -5.201720000331988867e-06 -1.799009999376721725e-06 7.675200002267956986e-07 -9.460000001126900580e-08 -1.304640000307699767e-06 1.304629999503959033e-06 -9.719799993035850210e-07 -5.935699999099596969e-07 -2.380300000368151700e-07 1.597590000164928009e-06
9.603013922029998639e+01 9.933288599997466828e-04 -6.332400000246707589e-07 -3.933719999622553485e-06 1.800539999385364308e-06 7.324000034714117974e-08 -7.675100001506507605e-07 -9.323199999926145872e-07 -3.407280000101309218e-06 1.040650000504683768e-06 -5.401700000220444020e-07 -1.132200000574812374e-06 5.706900003133341468e-07 -8.987399996840394652e-07 9.002599996165372157e-07 -1.667779999843333020e-06 1.567079999949783097e-06 -3.898630000185221347e-06 -3.661900002043694348e-07 7.980200003657955673e-07
9.703013922029998639e+01 1.001864619999833037e-03 8.667000001878477658e-07 -5.599980000988580665e-06 4.064940000534988632e-06 -1.727280000341124777e-06 -2.136240000254474767e-06 -6.713999900966882884e-08 -1.467899999988731029e-06 -2.130120000219904012e-06 1.129139999102335405e-06 -9.307799991802312705e-07 3.326399993966333311e-07 -7.324199992581270301e-07 6.683399988105520394e-07 -2.532959998643491444e-06 4.598999999871011634e-06 -4.733280000800732793e-06 -2.865599999495316314e-06 5.981399997835978864e-07
9.803013922029997218e+01 8.201339799998095094e-04 5.981400012387893725e-07 -3.930660001060459912e-06 3.598020000208635042e-06 -2.795419999165460445e-06 -1.940920000197365921e-06 -6.714000046486035462e-08 -1.263420000032056141e-06 -7.328032999976131199e-05 7.314605000028678243e-05 -9.979200011002830185e-07 3.060000017285346947e-09 -7.325999904423951694e-08 7.325999904423951694e-08 -2.273559999593999200e-06 3.338619999703951206e-06 -3.805540000030305220e-06 -3.393559998949058437e-06 1.400759999523870662e-06
9.903013922029997218e+01 7.558349600003567027e-04 -1.068129999475786525e-06 -1.831050000328105016e-06 2.763370000320719392e-06 -3.895570000167936182e-06 -1.071180000144522549e-06 -1.693600002909079095e-07 3.372099999978672637e-07 -2.546081999971647769e-05 2.496186999997007628e-05 -1.934829999663634397e-06 5.050799998571164676e-07 9.307000000262633047e-08 -1.426689999789232341e-06 -9.735200008435641338e-07 3.402900008950382601e-07 -2.206440000009024716e-06 -2.095030000782571874e-06 1.768499999889172608e-06
1.000301392202999722e+02 8.712661700003081992e-04 -9.002700004202779498e-07 -1.132199999847216578e-06 1.266480000049341518e-06 -2.697749999788357092e-06 9.948699997039511993e-07 -3.434750000451458418e-06 2.169800001138355491e-06 -1.835630000277888038e-06 5.691499995009508301e-07 -4.013099998701363876e-07 -2.624500004458241162e-07 -1.438909999706083973e-06 7.064900004479568370e-07 -1.274109999940264979e-06 5.081199997221119685e-07 -4.606629999761935094e-06 1.739500000257976410e-06 2.990699998917989432e-07
1.010301392202999722e+02 8.780670200008898951e-04 -1.342800009297207092e-07 -1.467899999988731029e-06 1.535040000453591397e-06 -5.310000007739291105e-07 -2.273559999593999200e-06 -2.734380000038072335e-06 2.471919999516103334e-06 1.319885000048088925e-05 -2.033989999472396376e-06 -1.232910000544507024e-06 1.603700000123353614e-06 -2.537540000048466057e-06 4.043600005388725696e-07 -2.716100010729860615e-07 6.378200007020495766e-07 -6.004329999996116175e-06 2.803039999707834975e-06 -9.999348549172282780e-12
1.020301392202999722e+02 9.941665600003033940e-04 -4.669200003263540668e-07 -3.500359999452484823e-06 3.833009999652859047e-06 -1.333619999786606090e-06 -4.029850000370061121e-06 7.995600004505831940e-07 -8.361799998965580209e-07 4.380339999916032075e-05 -1.669299999775830665e-06 -8.667000001878477658e-07 2.267460001166909913e-06 -3.131120000034570904e-06 3.295999995316378832e-07 -7.965199998579918971e-07 1.062020000244956505e-06 -4.528800000844057904e-06 -3.060000017285346947e-09 1.132200000574812374e-06
1.030301392202999722e+02 1.001300059999630371e-03 -6.332400000246707589e-07 -2.099609999277163304e-06 3.199769999628187971e-06 -2.767939999466761891e-06 -1.399230000970419459e-06 -4.348700000264216334e-07 -3.982599992014002055e-07 7.339399999182205766e-07 -2.468870000302558691e-06 1.068110000051092445e-06 1.367190000019036168e-06 -2.667230000224662825e-06 -1.832589999685296741e-06 7.995599997229873980e-07 -1.342700001259800016e-07 -3.565979999984847546e-06 2.670300003956071909e-07 1.300040000205626658e-06
1.040301392202999722e+02 1.021131900000909727e-03 -2.700800000457093327e-06 -1.033020000613760307e-06 2.635180000652326400e-06 -1.768490000540623466e-06 -1.531979999708710224e-06 4.318300001614261325e-07 -2.499389999866252958e-06 9.017900003527757002e-07 -7.019000004220288772e-07 1.365660000010393585e-06 -2.639800004544668048e-07 -2.101129999937256956e-06 -1.133729999128263365e-06 3.326400001242291271e-07 1.342799994745291702e-07 -2.333070000167935895e-06 -1.300049999554175800e-06 2.265929999703075739e-06
1.050301392202999722e+02 1.202664179999555832e-03 2.655200005392543785e-07 -3.799440000148024342e-06 4.534900000726338782e-06 -3.735340001003351067e-06 -2.862559999630321025e-06 3.997799998614936990e-07 -5.370999992010183966e-07 -1.794440000958275021e-06 3.396600000269245318e-06 7.324200007133186221e-07 -7.324200007133186221e-07 -1.065060000109952006e-06 -2.203360000567045047e-06 1.135240000439807875e-06 -3.066999999282416161e-06 1.602159999310970297e-06 -5.136099999072030348e-06 5.465699998603667913e-06
1.060301392202999722e+02 1.246064759998989808e-03 2.066040001227520614e-06 -3.067020000889897206e-06 4.199220000009518199e-06 -2.865599999495316314e-06 -4.397579999931621910e-06 1.464839999971445652e-06 -7.354800007306038934e-07 -1.663199999893549787e-06 2.130120000219904012e-06 1.202399999601766527e-06 3.997799998614936990e-07 -2.798459999030456158e-06 -1.470960000006016407e-06 1.937880000332370209e-06 -4.071060000569559810e-06 1.605239999480545550e-06 -3.936779999639838651e-06 2.600100000563543192e-06
1.070301392202999722e+02 1.305798340000183114e-03 1.533509999717352807e-06 7.659900002181530100e-07 1.533509999717352807e-06 -1.605220000055851470e-06 -4.963699999643722283e-06 2.499399999942397684e-06 4.579999949783087072e-09 -2.137760000186972199e-06 -6.408999979612417254e-08 9.353699999337550263e-07 1.026920000003883633e-06 -3.965760000573936777e-06 7.980300004419405054e-07 3.662000017357058987e-08 -2.536010000039823475e-06 -1.968399999896064369e-07 -2.836609999940265053e-06 2.066039999772329022e-06
1.080301392202999722e+02 1.259698489998845603e-03 -8.987399996840394652e-07 2.197270000033313522e-06 2.334600001631770334e-07 -5.691499995009508301e-07 -4.167180000513326500e-06 1.834119999693939535e-06 3.707800002302974476e-07 -4.028299998026341380e-07 -2.131670000380836471e-06 8.331300006830133779e-07 -3.660000074887648317e-08 -4.998779999004909696e-06 4.766849999577970855e-06 -4.501350000646198580e-06 -5.654159999539843172e-06 5.455789999541593888e-06 -2.435309999418677967e-06 6.683500003418885695e-07
1.090301392202999722e+02 1.248831170000630703e-03 1.685378999995009396e-04 -1.683364799995615507e-04 -6.714000046486035462e-08 -5.309999993187375185e-07 -2.532960000098683036e-06 -7.324200007133186221e-07 -8.026199997402727751e-07 2.001959999324754031e-06 -3.070079999451991202e-06 6.011999998008832635e-07 1.068120000127237383e-06 -5.264280000119469782e-06 4.132080000999849635e-06 -4.800420001265592949e-06 3.463740000734105898e-06 -2.395620000606868303e-06 -2.200319999246858165e-06 -6.714000046486035462e-08
1.100301392202999722e+02 1.288265999998839187e-03 2.077362000010907531e-04 -2.059997600008500718e-04 -1.135240000439807875e-06 -2.795419999165460445e-06 1.464839999971445652e-06 -2.999880000425037049e-06 -4.443663999991258296e-05 2.104179999878397395e-06 -9.368799997901078386e-07 -3.997799998614936990e-07 2.301020000595599469e-06 -4.562380000425036913e-06 2.376647999997658208e-04 -2.381988599998294460e-04 1.361089999409159705e-06 -1.594549998844740916e-06 -2.468860000226413965e-06 -1.098328000080073309e-05
1.110301392202999722e+02 1.125933840000652771e-03 1.852340600002207703e-04 -1.878997700005129471e-04 3.297420000308193463e-06 -5.662529999972321481e-06 4.402149999805260206e-06 -3.900150000117719203e-06 2.496185999989393071e-05 -8.606000003055668878e-07 1.193240001157391864e-06 6.713999900966882884e-08 1.870739999867510053e-06 -3.863539999292697617e-06 1.593292199991992698e-04 -1.607971199991880076e-04 2.526860000216402157e-06 -3.195180000329856019e-06 -1.269540000066626895e-06 7.354800007306038934e-07
