# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	
1.120301392202999722e+02 1.464840001426637244e-06 -3.002920001745223931e-06 1.464840001426637244e-06 -4.528799999388866312e-06 -1.135260000592097539e-06 3.930659999605268320e-06 -3.125000000000000150e-06 1.123040000675246119e-06 -5.859199998667463599e-07 -2.136240000254474767e-06 1.867679998395033083e-06 -3.002939998987130623e-06 2.404799999203533054e-06 -4.870620000292546679e-06 3.930660002515651504e-06 -4.003900001407600946e-06 3.332519999821670328e-06 -2.258299998356960686e-06 1.000979999662377015e-06
1.130301392202999722e+02 1.000007614493370104e-11 -2.331549998780246870e-06 5.615199988824315733e-07 -2.563469999586232152e-06 -2.502449999155942327e-06 3.070079999451991202e-06 -2.032480000343639466e-06 -2.075199999671895065e-06 2.307139999174978631e-06 -1.202399999601766527e-06 -7.995499996468424599e-07 -1.300060001085512330e-06 1.568610001413617271e-06 -2.966319999541155902e-06 1.702889999432955035e-06 -3.002930000366177488e-06 3.601070000149775481e-06 -1.770019999821670253e-06 4.699799988884479050e-07
1.140301392202999722e+02 -1.538080000318586898e-06 -6.591799989109858901e-07 -2.136240000254474767e-06 -1.464840001426637244e-06 -1.599119999445974796e-06 2.136220000102184890e-06 -3.210439998656511348e-06 -1.794440002413466613e-06 3.198240001802332776e-06 -2.258300001267343870e-06 7.324200007133186221e-07 2.563599991844966902e-07 -7.934599998407066258e-07 -1.672359998337924450e-06 8.056599996052682761e-07 -1.794439999503083430e-06 3.125000000000000150e-06 -2.136220000102184890e-06 5.370999977458268047e-07
1.150301392202999722e+02 -6.712999893352389073e-08 -2.685599989490583404e-07 -3.100570001697633627e-06 -9.338499992736614798e-07 1.000007614493370104e-11 1.232899999013170706e-06 -3.997810000146273202e-06 -6.347599992295727134e-07 1.831069999025203300e-06 -1.892089999455492914e-06 9.643400000641122064e-07 -6.089999806135892814e-09 -1.959229999920353282e-06 -4.394500007038004511e-07 9.704600015538745526e-07 -2.331560000311583188e-06 2.728280000155791457e-06 -9.338300005765631956e-07 -2.624600005219690543e-07
1.160301392202999722e+02 1.104739999573212104e-06 -1.428219999070279339e-06 -3.741460001037921821e-06 2.136230000178329617e-06 -7.995599997229873980e-07 9.277300006942823175e-07 -4.193110001506284187e-06 -1.037699999869801065e-07 2.368179999757557910e-06 -3.295909998996648741e-06 1.763920001394580967e-06 -5.371100021875463069e-07 -9.643499986850655525e-07 -1.434330000483896536e-06 -7.324300007894635602e-07 -1.342699993983842321e-07 1.336670000455342325e-06 2.685599989490583404e-07 -8.728100001462734761e-07
1.170301392202999722e+02 -7.934499997645616877e-07 2.686155999836046374e-05 -2.973021999932825554e-05 1.953099999809637748e-07 -9.033199996338225928e-07 3.184204999852226751e-05 -3.256835999927716445e-05 -2.172859999700449488e-06 3.002930000366177488e-06 2.667237000132445144e-05 -2.813721000129589900e-05 -2.563479999662376879e-06 1.928709998901467847e-06 -1.837149998755194302e-06 -6.958099998882971413e-07 2.736205999826779464e-05 -2.459105999878374843e-05 2.680054000084055625e-05 -1.867680001305416267e-06
1.180301392202999722e+02 2.734359999885782459e-06 1.610290600016014582e-04 -1.633606000017607672e-04 -2.673339998000301465e-06 -6.104000203777104203e-08 1.647644100012257565e-04 -1.660949699988122964e-04 -3.076180000789463673e-06 3.674320000573061241e-06 1.638000599981751263e-04 -1.642028800008120046e-04 -3.002939998987130623e-06 7.324200007133186221e-07 7.324200007133186221e-07 5.371199978981166809e-07 1.588684100002865402e-04 -1.565979099992546256e-04 1.597656300000380853e-04 -5.310000007739291105e-07
1.190301392202999722e+02 3.259280000929720885e-06 -5.981399997835978864e-07 -4.394540001521818637e-06 -1.733400000375695532e-06 2.392580002197064606e-06 -2.270500001031905203e-06 -5.249000008916482324e-07 -2.331560000311583188e-06 2.929700000095181181e-06 1.867680001305416267e-06 -1.794439999503083430e-06 -3.210460001719184408e-06 4.074098000128287581e-05 -4.039918000053148575e-05 4.222413000097730988e-05 -4.576417000062065420e-05 4.459839000046486091e-05 -4.099731000169412891e-05 -6.103999912738800371e-08
1.200301392202999722e+02 2.186035100006847710e-04 7.751499993901233634e-07 -3.570569998555583702e-06 -2.233398400014266494e-04 3.198250000423285910e-06 7.324000034714117974e-08 -3.674320000573061241e-06 -2.258299995446577767e-07 3.662109999277163167e-06 2.199340799998026252e-04 -2.209655700004077637e-04 2.194335899999714568e-04 3.832396999932825436e-05 -2.624572699976851910e-04 2.632019099983153791e-04 -2.653991799990762838e-04 2.621276800011401059e-04 -2.590331900006276290e-04 -1.068120001582428764e-06
1.210301392202999722e+02 2.465271099994424632e-04 -3.296000009868294222e-07 -1.806639999267645186e-06 -2.511596700001973432e-04 2.569580000999849349e-06 2.990699998917989432e-07 -4.602049999812152073e-06 5.981499998597428245e-07 3.698729998723138311e-06 2.472656300000380708e-04 -2.499694899990572848e-04 2.503723099987837579e-04 -2.075179998064413597e-06 -2.497924900017096548e-04 2.497314499996719094e-04 -2.551635799987707278e-04 2.526977600005921054e-04 -2.483032300006016374e-04 2.014099998632446000e-07
1.220301392202999722e+02 2.493286000099033094e-05 -2.502430000458844043e-06 2.685500003281049413e-07 -2.836304000084055696e-05 2.197260002139955760e-06 -7.934399996884167496e-07 -2.734380000038072335e-06 4.638599988538772036e-07 1.000979999662377015e-06 2.636719000001903779e-05 -2.756346999958623039e-05 2.609251999965636146e-05 2.014199999393895381e-07 -2.656249999854480947e-05 2.719725999922957123e-05 -3.300782000005711105e-05 3.057251999853178746e-05 -2.589721999829635047e-05 6.103999912738800371e-08
1.230301392202999722e+02 -1.000979999662377015e-06 -5.871579999802633818e-06 1.733399997465312560e-06 -2.526859997306018974e-06 3.588879999006166859e-06 -7.202200009487569718e-07 -3.002939998987130623e-06 4.279785999970045143e-05 -4.180907999980263236e-05 -2.563599991844966902e-07 4.299927999963984031e-05 1.168007999851852293e-05 -1.384683999979188271e-05 1.269550000142771833e-06 -1.239029999123886186e-06 -3.906250000000000081e-06 2.905289999034721350e-06 1.898180000716820446e-06 -2.697750000515952888e-06
1.240301392202999722e+02 2.435289999993983463e-06 -6.469699999433942357e-06 8.666800000355578896e-07 -3.063950000796466890e-06 2.563470001041423321e-06 -1.648000004934147111e-07 -1.733390000299550594e-06 -2.706909999978961539e-05 2.693481000023894024e-05 1.470960000006016407e-06 -2.526857000048039496e-05 -1.417845999967539710e-05 1.157836000056704423e-05 -5.981399997835978864e-07 1.867679998395033083e-06 -4.541019999305717521e-06 2.465820001089014048e-06 -1.062000001547858221e-06 -3.499349999863170599e-05
1.250301392202999722e+02 6.466673999966588088e-05 -4.431150000891648631e-06 -6.703492000087862954e-05 1.000153133645653757e-11 1.031490000605117512e-06 -4.638600017642602287e-07 6.516723000095226543e-05 -3.100580000318586761e-06 -6.300049999990733559e-05 6.593017999985023071e-05 7.690399987041018571e-07 -6.846312999987276267e-05 -9.765999857336283069e-08 2.990699998917989432e-07 6.373292000062065390e-05 -1.568609999958425679e-06 9.338399991975165417e-07 -6.593627999973250651e-05 -1.666258999903220522e-05
1.260301392202999722e+02 3.102355900002294045e-04 -1.873352000009617636e-04 -1.296325699993758460e-04 9.766000002855435647e-08 6.326903999870410358e-05 -6.444090999866603387e-05 3.131103399980929552e-04 -1.863403299983474497e-04 -1.274291900001117022e-04 1.290344099994399551e-04 1.883972299998276743e-04 -3.186340299987932569e-04 1.202389998070429997e-06 -1.770029998442623811e-06 3.125366299995221454e-04 -1.889404400004423212e-04 2.008060000662226077e-06 -1.271057100006146401e-04 1.403810000920202481e-06
1.270301392202999722e+02 2.459399359996268498e-04 -1.730761760013365324e-04 -7.766723999811801825e-05 2.001960000779945199e-06 5.787352999905124467e-05 -6.150512000021989966e-05 2.481030219999865827e-04 -1.849377419997381359e-04 -6.362915000063366921e-05 6.169434000039473694e-05 1.909790039993822621e-04 -2.525756939998245677e-04 -2.734369999961927609e-06 -9.764999995240941836e-08 2.486596620007275977e-04 -1.895654220008964315e-04 5.371100007323548208e-07 -6.043091000028653269e-05 1.300039999478030862e-06
1.280301392202999580e+02 -1.233764799981145171e-04 8.320311999850673278e-05 3.603516000002855593e-05 -2.075199998216703632e-07 -1.586919999681413252e-06 -2.685600018594414185e-07 6.104000203777104203e-08 2.734400000190362212e-06 -3.332519999821670328e-06 1.135240000439807875e-06 1.660159998573362906e-06 -3.527839999878779173e-06 -1.733400000375695532e-06 2.685599989490583404e-07 1.269520001369528399e-06 -3.405759998713620193e-06 1.000999999814666892e-06 1.464839998516254060e-06 4.638400016119703525e-07
1.290301392202999580e+02 -3.560791333147790468e-05 3.280029333254787867e-05 -2.270500001031905203e-06 8.667000016430392519e-07 -1.953200000571087129e-07 -1.464840001426637244e-06 -4.638799990061670798e-07 4.333499999484046920e-06 -4.333499999484046920e-06 1.464859998668543936e-06 1.000960002420470111e-06 -5.468739999923855218e-06 1.525879997643642170e-06 -2.563599991844966902e-07 1.123060000827535995e-06 -3.198240001802332776e-06 1.135240000439807875e-06 1.538100000470876774e-06 -4.638799990061670798e-07
1.300301392202999580e+02 1.330559999041724917e-06 -2.899170000455342188e-06 -8.666999987326562798e-07 -3.052000101888552102e-08 -1.647899989620782340e-07 -1.171869999961927534e-06 -1.330570000573061447e-06 4.235840000910684512e-06 -4.235840000910684512e-06 2.130120000219904012e-06 -7.263100007548928059e-07 -5.310059998009819802e-06 1.904299999296199608e-06 -2.990800014231354203e-07 5.981500013149343106e-07 -2.130130000296048739e-06 1.666259999910835164e-06 1.000979999662377015e-06 -9.704700001748278988e-07
