# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	vx_33	vx_34	vx_35	vx_36	vx_37	vx_38	vx_39	vx_40	vx_41	vx_42	vx_43	vx_44	vx_45	vx_46	vx_47	vx_48	vx_49	vx_50	vx_51	vx_52	vx_53	vx_54	vx_55	vx_56	vx_57	vx_58	vx_59	vx_60	vx_61	vx_62	vx_63	vx_64	vx_65	vx_66	vx_67	vx_68	vx_69	vx_70	vx_71	vx_72	vx_73	vx_74	vx_75	vx_76	vx_77	vx_78	vx_79	vx_80	vx_81	vx_82	vx_83	vx_84	vx_85	vx_86	vx_87	vx_88	vx_89	vx_90	vx_91	vx_92	vx_93	vx_94	vx_95	vx_96	vx_97	vx_98	vx_99	
3.850000000000000000e+01 -1.461792000011428250e-05 -7.690399997727581163e-07 -2.166750000219508214e-06 -1.879883000026438852e-05 -2.517704999740999326e-06 -1.583860000005188444e-06 -1.503997750000962783e-04 1.882995600000867830e-04 -3.489989999980025714e-05 -1.547250000180611023e-06 -1.555328349999854159e-04 2.865605000010873431e-06 1.723815900000772654e-04 -1.471557500010476286e-05 -4.434204999984103912e-06 -3.448490000073434194e-06 2.731330000096931896e-06 3.150227666652653916e-05 -1.806996666664986023e-04 1.477325449999625597e-04 4.486050002014962863e-07 2.015075999988766734e-05 -1.940308000012009833e-05 2.502445000209263446e-06 -2.432255000167060537e-06 -1.525500010757241332e-08 -1.486358649995963806e-04 1.497344949999387703e-04 -1.831050005421275270e-07 -2.868649999800254439e-06 3.662050000684758004e-07 -1.506500200000118761e-04 1.501342799999974813e-04 2.416990000006080472e-06 1.284790000113389447e-06 -1.539520250001260259e-04 1.513824450002175645e-04 -1.522979750003287328e-04 1.513153100001318307e-04 1.718140000161838514e-06 1.263424999842755003e-06 -1.510620000181006610e-06 -1.539367649998894154e-04 1.510498000003281051e-04 -1.019285000074887597e-06 2.618409999831783550e-06 3.601074999914999473e-06 -2.230835000227671237e-06 -3.845249997539212956e-07 -7.507299997087101867e-07 7.141099998989375676e-07 6.011999998690953562e-07 -1.196295000113423171e-06 -1.190150000184075850e-07 -1.522521999999298849e-04 1.528839150000521868e-04 -1.049805000002379550e-06 8.697499996969782142e-07 -1.452639999843086210e-06 -2.654999998412677083e-07 -5.188000000316606226e-07 2.032469999994645946e-06 -1.518981899998607355e-04 1.497833199999149521e-04 -2.685550000251168943e-07 -1.431270000011863945e-06 4.303000000845713512e-07 1.571654999861493755e-06 -1.284790000136126776e-06 2.432245000454713497e-06 -2.114865000248755741e-06 -1.524688699998023476e-04 1.523681650000071491e-04 1.815794999856734662e-06 -6.500250001408857979e-07 -1.000974999988102339e-06 6.347600003209664073e-07 -2.074585000009392300e-05 2.179565999977057871e-05 7.019000000354935444e-07 -4.315179999957763627e-06 2.279659999771865777e-06 -1.933288999982778311e-05 1.870117500004653401e-05 -2.169794999917939906e-06 3.152464999948278877e-06 1.217649999944114779e-06 -2.196350500000789879e-05 1.877746499988006552e-05 -7.659899998543551121e-07 -1.884765499999048211e-05 -1.702880000084405681e-06 3.369139999995240845e-06 2.990699998917989432e-07 -3.503410000121221058e-06 6.100000609876588019e-09 1.696779999474529219e-06 -5.310100001224782526e-07 -9.338399996750012961e-07 6.652900000062800581e-07
3.950000000000000000e+01 1.214600000025711881e-06 -8.514399999739907478e-07 -2.481080000029578529e-06 -3.511657500032469836e-05 5.573120000033213785e-05 -5.960082999999940612e-05 -8.613281000014013017e-05 1.258850050002365581e-04 2.114868499957083409e-05 -6.019897999969998372e-05 -9.093626999997468728e-05 2.337639999927887546e-06 9.527893000013136688e-05 5.581969999996090457e-05 -3.698730000041905506e-06 -2.435299999956441545e-06 2.136230000178329617e-06 -5.679931000049691440e-05 -8.696899999995366421e-05 1.427673300000606134e-04 1.342800002021249397e-07 -2.141723499989893671e-05 2.111205499988955123e-05 3.033450000089033057e-06 -5.996092999994288885e-05 5.826414999974076743e-05 -1.440368600000511002e-04 1.456054700000095189e-04 -6.713899994792882744e-07 -2.868650000164052549e-06 4.028299997798967562e-07 -1.453613299999688044e-04 1.450622600000997390e-04 2.136229999882743917e-06 -5.740355999994335484e-05 -9.006348000004891228e-05 1.462951600002497922e-04 -1.470947200003138301e-04 1.450988700000607344e-04 1.800540000272121618e-06 -5.637207000029320874e-05 5.637207000029320874e-05 -1.484008800005540368e-04 1.460632400005124521e-04 -2.099610000004759100e-06 3.637689999754911504e-06 3.601080000066758481e-06 -2.771000000211642852e-06 -5.310100001224782526e-07 1.342800002021249397e-07 -4.028299998026341380e-07 7.995599998821490181e-07 -6.957999999713138232e-07 -1.342800002021249397e-07 -1.251220699996338282e-04 4.570312999983343430e-05 7.888182999995478498e-05 1.336670000296180599e-06 -2.368160000332863829e-06 -5.816649999990204184e-05 5.830076999995981049e-05 -6.674956499999780413e-05 -5.526885999992146235e-05 4.011840999992272958e-05 8.156432500002211373e-05 -6.066894000000502178e-05 5.900268000007145099e-05 1.971439999761059764e-06 -8.215331499995954503e-05 8.385008500008553443e-05 -1.867669999978716121e-06 -1.263000449996752714e-04 1.255676249998941907e-04 1.263420000032056141e-06 6.042499997420235967e-07 -2.502439999807392973e-06 2.685599996766541364e-07 1.202390000253217385e-06 8.972199997515417148e-07 3.356900001335816588e-07 -3.668209999977989157e-06 -8.121948500008784359e-05 8.494872500007204902e-05 -2.563469999995504496e-06 -1.202400000215675467e-06 2.136240000254474767e-06 1.342699999668184345e-07 2.319400000033056232e-07 -1.770020000162730822e-06 -1.434329999756300740e-06 3.234859999793115905e-06 -2.496329999848967369e-06 2.966300000116461822e-06 -1.037599999108351816e-07 -2.532950000022537886e-06 -8.667000001878477658e-07 1.202390000253217385e-06 -8.046875000036379148e-05 8.030395000007501879e-05 5.004900000130874567e-07
4.050000000000000000e+01 1.159650000545298038e-07 -1.315305000002808825e-06 -3.448181500000373385e-05 -2.918395500007591177e-05 6.056823500009613789e-05 -3.195190499998261396e-05 -3.113403000006656235e-05 3.222045500006061146e-05 2.319349998288089424e-07 -1.269534999846655477e-06 -3.473204499998701187e-05 3.469847999997455364e-05 3.173799999785842547e-07 3.563232500002868670e-05 -3.529662500000085911e-05 -1.666265000199018780e-06 6.805400003941030737e-07 -3.009643500008678474e-05 1.480099999753292574e-06 5.848388999984308566e-05 1.300050000281771596e-06 4.180949999863514795e-07 -1.101689999973132234e-06 3.381345000138935745e-06 -6.541442499983531316e-05 3.256530499966174764e-05 -2.999877500005823159e-05 6.291808999994827258e-05 -5.493199998454656132e-07 -3.448485999979311698e-05 -6.713500022215158118e-08 1.702875000023595989e-06 -1.885985000080836414e-06 3.410034000007726858e-05 -6.275024499991559905e-05 -2.801510000085727408e-06 6.490173500026230721e-05 -6.463318000023718455e-05 6.116638499997862429e-05 3.082275000178924338e-06 -2.980042000019693672e-05 2.875061499983075928e-05 -6.464538999971409800e-05 3.039856499963207079e-05 3.048095500053023106e-05 -2.783203000028606935e-05 2.648924999743940045e-06 2.943420000010519151e-05 -8.544999982404988335e-08 -9.674050001194701585e-07 1.190200000564800540e-07 6.835950000777301765e-07 -1.049810000108664112e-06 -3.151854999960050874e-05 -4.483643000021402008e-05 6.803588999989642098e-05 -2.333068499999626532e-05 3.288268500009507953e-05 -3.475341500015929577e-05 -3.082885499991334764e-05 6.378173499997501791e-05 -7.442016499999226187e-05 9.033199997475094492e-07 -2.502439999807392973e-06 7.578735000006418007e-05 -3.296813500001007910e-05 1.945342750004783807e-05 1.341399749981064796e-05 -1.188658999963081389e-05 1.232299499970395190e-05 -6.866449999279211940e-07 -7.746887000032529199e-05 7.663574000034714619e-05 2.014159999816911160e-06 -3.214721500007726684e-05 -1.766969999880530026e-06 3.209839000010106475e-05 -3.231506500014802333e-05 1.983645000291289680e-06 3.219909499989626327e-05 -2.899170000023332091e-06 -1.180115000017849491e-05 1.458435500017003582e-05 -1.516724999964935666e-06 -3.374939000013910156e-05 3.416443000023718595e-05 -6.164550001130919978e-07 -3.103027000001929673e-05 -2.865804499996329517e-05 5.750325499999462547e-05 -5.618082833316293294e-05 -2.323403333627993384e-06 6.242574166693657821e-05 -1.751710000098682892e-06 -3.313293499995779566e-05 3.138427999983832748e-05 8.972100000391946746e-07 -1.096801000021514438e-05 1.186828500021874811e-05 -7.507300000042959920e-07
4.150000000000000000e+01 8.636475000027985980e-05 -2.624399997102955277e-07 -1.528991800002813776e-04 2.673034999982064650e-05 1.227996900001698897e-04 -9.411621499996271659e-05 -3.115234499978214276e-05 -2.363282000042090744e-05 2.521668000008503595e-05 2.941894500011130718e-05 -3.344727000001057642e-05 1.288482649999878114e-04 -8.870239000025322115e-05 9.149781000025996192e-05 -1.284301799999866382e-04 -1.034544999833997190e-06 -7.629400002770125710e-07 2.313230000072508265e-06 2.136234999852604294e-06 1.194793599999684333e-04 -9.298094499972649565e-05 6.011900000885362234e-07 9.364929499986374053e-05 -9.081726000019899102e-05 -3.283385999966412916e-05 1.678449996688868851e-07 1.348870000219903869e-06 1.259307849999458876e-04 -7.629400002770125710e-07 -1.286010699997859673e-04 6.821210263296961187e-17 3.275146999999379059e-05 -3.316651000006914062e-05 1.280456500000809656e-04 -1.244323700000904930e-04 -1.898189999906207862e-06 3.066712000020288596e-05 -3.164978499989956433e-05 1.226806649997115584e-04 3.967280000074424960e-06 -9.421386500009703636e-05 -2.035519999731150001e-06 -3.176575000034063251e-05 -1.602169999750913133e-06 1.247833249999530305e-04 -1.220977800001264658e-04 2.615360000140754153e-06 1.228515599999809504e-04 -9.411926499997207791e-05 9.318542500004696526e-05 5.676399996445980177e-07 5.981400001701331133e-07 -1.495359999921674934e-06 -1.250061100003222348e-04 -1.181034999899566153e-06 3.468018500013841135e-05 -3.354492500000105679e-05 3.196410999998988489e-05 -3.326720999975805310e-05 6.835849997742116315e-07 1.243042000000059444e-04 -1.226226750000250780e-04 -1.221000029545393769e-08 -1.782224999988102270e-06 3.128357000030064017e-05 -1.889030000006641819e-06 9.531555000007756369e-05 5.370999999286140867e-07 2.990799999679438813e-07 -6.713999973726458511e-08 -1.342800002248622951e-07 -1.273467999999184123e-04 3.253173999983119142e-05 9.578552000020862866e-05 -1.262512150002294200e-04 -4.821799997444031433e-07 1.245971549997193582e-04 -1.263458199995511544e-04 2.349854999556555350e-06 3.186340500010374213e-05 -3.164670000001024038e-06 1.068119999877126342e-06 1.480095000124492766e-06 9.271851500000138685e-05 -1.265350450000141797e-04 3.391723499989893561e-05 9.305115000013301568e-05 -1.238006600000062538e-04 2.163392000009025751e-05 1.005004799997550479e-04 -9.960326000000350284e-05 -5.676399996445980177e-07 9.085079999931621500e-06 9.181823999970219403e-05 -1.256988450000790110e-04 3.124999499996192448e-05 9.438171000037982178e-05 -9.346618000017770241e-05 9.379578000009587669e-05 -9.494933999999375079e-05
4.250000000000000000e+01 1.110321050001175587e-04 -2.014149999695291617e-07 -1.161163300000225720e-04 -5.669861000014861726e-05 1.692810050001298887e-04 -9.428100499997072088e-05 -7.590331999979298876e-05 5.795592999966174986e-05 1.867980999995779841e-05 -7.830199999982596871e-05 7.580565999996906183e-05 9.696350000006077722e-05 -1.154663000001164596e-04 1.188995250000743939e-04 -9.793700499999430928e-05 -8.972200000926022838e-07 -1.599120000173570592e-06 3.198240000347141184e-06 2.001960000052349827e-06 8.841551999976217564e-05 -9.311522999960289188e-05 7.629399995494167750e-07 9.401855000014620932e-05 -9.044800000028771882e-05 -1.800530000036815165e-06 -2.685599996766541364e-07 -9.186706500004220694e-05 1.877868650000891692e-04 -4.516600001807091944e-07 -1.898315399997955088e-04 9.179992999991100442e-05 2.435300000024653955e-06 -1.403809999715122142e-06 9.616698999971049291e-05 -1.857513399999334038e-04 -2.212525000072673780e-06 9.122924499999953958e-05 -3.051000021514482664e-08 9.241332500023418772e-05 3.454590000183088785e-06 -9.510497500020847507e-05 -1.928719999636996382e-06 5.310099993948824566e-07 -2.233889999479288243e-06 9.491577499975391503e-05 -9.184570500003701285e-05 -9.010315000011814900e-05 1.839996350001456575e-04 -9.426879499987990505e-05 9.361876999973901576e-05 5.523700001504039502e-07 5.645749999757753984e-07 -7.141099999216748965e-07 -9.508361500011232998e-05 -9.137268500016943959e-05 1.318360000209395340e-06 9.115295500000684720e-05 7.018999999900188866e-07 -2.935789999901316909e-06 8.300799999005902865e-07 9.333496000001559616e-05 -9.213256999998975841e-05 -9.178161499987709548e-05 9.048156499993637979e-05 4.333499999347623158e-07 -9.488220000002911526e-05 1.887176550000504028e-04 3.051499988941941094e-08 6.011950001266086925e-07 -3.356999986863229255e-08 -7.812500001818989864e-07 -1.866363500002989864e-04 9.245300500042503197e-05 9.576415499977884032e-05 -9.536742499985849072e-05 -1.263430000108201079e-06 9.439697000016167717e-05 -9.603270999978122185e-05 2.166739999665878733e-06 2.532959999984995967e-06 -4.663079999954789362e-06 1.300050000031660554e-06 1.068109999982880247e-06 9.339599499996892871e-05 -9.609985499964750026e-05 3.466799999296199471e-06 9.383239500034506022e-05 -9.472961499998291317e-05 -1.867669999887766594e-06 9.438171000001603129e-05 -9.264831000036793007e-05 -8.056699996814132142e-07 -8.999633500025084373e-05 1.842681850001099493e-04 -9.526672000029066294e-05 3.052000029128976474e-08 9.513244000008853885e-05 -9.356384000020625895e-05 9.309997500017743442e-05 -9.575194999999894015e-05
4.350000000000000000e+01 -9.643599996479680126e-07 -1.470939999694564804e-06 -2.532960000303319419e-06 -1.222656250001591665e-04 1.211303650001582317e-04 7.995699999810312851e-07 -1.229156550000197966e-04 1.229827849998400835e-04 -6.957999998121522032e-07 -1.244506799999726336e-04 1.232849099999611890e-04 1.599120000105358393e-06 -1.666259999910835164e-06 5.261229999837268986e-06 -2.697750000015730805e-06 -1.434329999915462466e-06 -1.934810000238940317e-06 2.868650000164052549e-06 2.868650000164052549e-06 -6.768800000281771752e-06 1.336670000455342325e-06 2.062989999831188583e-06 -6.613155000195547595e-06 9.213255000031494990e-06 -1.464839999971445652e-06 -5.004899998311885077e-07 -1.013671900000190346e-04 1.027343800000380780e-04 -6.085210000310326243e-06 -9.914550999965286086e-05 1.011291499997469173e-04 3.100589999985459144e-06 -1.666260000069996678e-06 1.898190000042632259e-06 -1.010314899998547805e-04 -1.696780000133912816e-06 9.949951000010059943e-05 8.605999995779711977e-07 -1.464839999675859953e-06 2.569579999976667853e-06 1.342700000577679090e-07 -2.368160000264651843e-06 4.638700003852136278e-07 -2.563480000389972675e-06 1.629640000464860443e-06 1.000969999745393592e-06 -9.849852999993799821e-05 9.913329999981215692e-05 0.000000000000000000e+00 -9.338399999251123377e-07 7.690500002354383872e-07 -2.014200001440258425e-07 3.662099998336998459e-07 1.986694500010344059e-05 -1.197021449996100295e-04 -1.031500000340201881e-06 1.221832300000187514e-04 -2.024841000004471469e-05 -3.533939999761060051e-06 1.330569999822728322e-06 2.040099499997722802e-05 2.420045000008031026e-06 -1.230163600000196383e-04 1.210174600000755166e-04 1.312249999045889238e-07 -1.257507349999968942e-04 1.247833250001576736e-04 -1.052855000307317887e-06 -2.496643000013136881e-05 2.833252000018546794e-05 -1.531984999883206984e-06 -1.231658949999200458e-04 1.238006600000517089e-04 4.821799997444031433e-07 -1.681514999654609722e-06 -8.667050002259202349e-07 -2.663268500000412907e-05 2.489929000003030676e-05 1.931759999934001768e-06 3.085325000051852791e-06 -4.733274999989589976e-06 1.135254999940116237e-06 9.826700000303389706e-07 -1.187135000009220743e-06 -9.521499998754734110e-07 2.719119999892427728e-06 4.852250000112690113e-07 -7.995599999958358744e-07 -2.151490000051126277e-06 -8.819599999696947932e-07 3.332520000185468437e-06 -3.997800002252915970e-07 -1.206695499997294957e-04 1.205352749995654477e-04 -1.953124999636201931e-06 -4.577500003506429662e-08 -4.028350002045044521e-07 2.969360000133747410e-06 -2.999875000045903905e-06 -1.853332499999851189e-05
4.450000000000000000e+01 4.669199997579198909e-07 -1.669310000011137117e-06 -3.567504999978155095e-06 -9.424743999986730486e-05 9.374999999986358221e-05 1.800549999870782013e-07 -9.406433000001469976e-05 9.533386000002792772e-05 3.997800002252915970e-07 -9.759826500021518152e-05 9.484557999996922630e-05 1.519779999739512296e-06 -1.983644999563693884e-06 5.981444999838458744e-06 -3.033445000005485613e-06 -7.659949999833771085e-07 -8.636450002086348578e-07 1.928710000356659439e-06 1.971434999722987401e-06 -5.654909999793744637e-06 8.545000018784776811e-08 2.066039999772329022e-06 -9.706421000007594039e-05 1.000824000002239648e-04 -1.834110000345390393e-06 -3.967249998822808438e-07 -8.320007000002078393e-05 8.419799500006775134e-05 -8.266601500035903900e-05 -3.765869999915594264e-06 8.336181500023940509e-05 2.786255000023629821e-06 -1.568600000018704926e-06 1.416015000017978345e-06 -8.236389499982124109e-05 -1.406555000016851334e-05 9.251709000004666294e-05 4.791249997651903411e-07 1.037600001609462232e-07 2.947995000181435783e-06 -9.338350001598883451e-07 -2.783204999741428601e-06 1.232914999854983803e-06 -1.785285000005387647e-06 1.000979999662377015e-06 1.251220000222019727e-06 -8.066711000024042138e-05 8.061828500030969479e-05 1.162720000138506217e-06 -1.696775000164052440e-06 1.132194999809144003e-06 -4.882499986251787268e-08 5.188000020552863243e-08 -1.935425000046962071e-05 -7.606506499978422562e-05 1.283264500004861412e-05 6.423340000001189301e-05 1.902160499969340928e-05 -3.286744999786606130e-06 2.117920000068806818e-06 -1.845091999998658082e-05 1.232909999998810283e-06 -7.901612000007390054e-05 7.645263999984308536e-05 7.995600002459469161e-07 -6.906739000000925105e-05 6.763305999972999154e-05 -1.037589999759802594e-06 -6.250001000007614010e-05 6.570435000030557275e-05 -1.837160000218318634e-06 -7.809752999971805764e-05 7.946471999966889114e-05 3.662100003566593110e-07 -1.263430000108201079e-06 -1.269529999990481957e-06 -6.409912000017357295e-05 6.300048999983118324e-05 1.300050000281771596e-06 3.063959999849430545e-06 -4.595939999944675784e-06 1.232910000203446455e-06 -1.053467000024283983e-05 1.113281000000370176e-05 -1.396484499998678150e-05 1.403198499974678234e-05 1.165770000238808382e-06 -6.957999999940511522e-07 -1.361999500002184467e-05 -2.166750000469619415e-07 1.916505000190227210e-06 3.356500019435770826e-08 -3.089904500047850573e-05 3.036499000008916627e-05 -9.307849999458994296e-07 -4.364050000731367381e-07 1.526000014564488237e-08 1.919559999805642326e-06 -1.983644999859279583e-06 5.340599999954064931e-07
4.550000000000000000e+01 -1.464849999661055363e-06 7.629399998904773441e-07 -2.764889999912156891e-06 -1.023315399997727550e-04 1.232299799997918022e-04 1.516724999987672995e-06 -1.245513949997985022e-04 1.017333999996481060e-04 2.425231999986863154e-05 -1.280487099997344518e-04 1.255493200000273716e-04 1.251215000070260507e-06 -2.420039999924483582e-06 5.917359999830296144e-06 -3.713984999967579120e-06 1.382439999815687679e-06 -1.116934999663499184e-06 1.733394999610027373e-06 7.354749999649357342e-07 -4.168699999718228137e-06 -1.049810000040451913e-06 2.230839999901945914e-06 -1.277343849998715088e-04 1.307373100001996016e-04 -2.902225000070757304e-06 7.202199998573632779e-07 7.842949999030679015e-07 -6.866349998745135848e-07 1.580809999722987435e-06 -3.982550000000629018e-06 7.995600002459469161e-07 2.352904999997917872e-06 -8.178749997796330329e-07 3.662149997808228405e-07 1.815795000106845704e-06 -1.283996550000892842e-04 1.227203400000007733e-04 2.471949999744538148e-07 -1.678500000025451330e-07 2.536009999971611064e-06 1.678450000326847566e-07 -3.271490000042831572e-06 1.422130000355537093e-06 -6.012050002027536306e-07 -5.859299999428912980e-07 2.966304999836211156e-06 1.269529999945007087e-06 -4.086299999835319169e-06 2.764884999851346775e-06 -1.644894999844837103e-06 -2.339070333364361593e-05 2.467244833351287610e-05 4.882499997620470918e-08 -1.449584999863873196e-06 -1.250152649998199071e-04 1.271484399997234471e-04 -9.674099999983810074e-07 -1.525500033494608964e-08 -2.551264999783598033e-06 2.581785000120362330e-06 -2.862555000001521005e-06 3.952025000012326526e-06 -1.277862550002964719e-04 1.242675850004161455e-04 1.113884999858782930e-06 -2.633659999992232747e-06 1.101679999783300440e-06 -1.266474999647471045e-06 3.067014999760431360e-06 9.674099997937446237e-07 -2.853394999692682194e-06 -1.266326949997164720e-04 1.286163349999697029e-04 -5.981400005111936824e-07 -2.807649998430861008e-07 -7.019050000963034483e-07 8.178700001735705545e-07 -1.620480000201496290e-06 -7.324249996599973972e-07 2.267459999893617376e-06 -2.932745000020986585e-06 2.316289999930631705e-06 2.398376500007088979e-05 -2.424927499998830079e-05 2.154541499967308572e-05 -2.119751499958510898e-05 6.530799999154624281e-07 3.662099999928614131e-07 2.028198500031521713e-05 9.766000002855435647e-08 1.538079999590991102e-06 7.995599997229873980e-07 5.005000006349291359e-07 -2.172860000428045284e-06 -1.629639999737264647e-06 1.562500000000000075e-06 -5.981399997835978864e-07 2.032459999463753794e-06 -1.531979999822397080e-06 -4.333399999723042340e-07
4.650000000000000000e+01 -2.230840000106581874e-06 -4.821749998654922943e-07 -2.435300000138340600e-06 -1.233001599997123878e-04 1.286804049997044761e-04 1.135255000008328435e-06 -1.310851999997794291e-04 1.245178199998917868e-04 8.334349999859113944e-06 -1.325836099999605651e-04 1.301330449999795684e-04 5.859400001099856577e-07 1.301269499999762112e-05 -8.798220000107903122e-06 -4.498290000015004264e-06 9.979249996604266726e-07 -6.835899996076477168e-07 1.419064999936381455e-06 1.397705000272253444e-06 -3.598025000246707405e-06 -1.284784999734256515e-06 1.684875499995541618e-05 -1.481323200002179850e-04 1.361846849999665216e-04 -1.998904999709338915e-06 -1.678399999946122876e-07 1.449584999863873196e-06 -9.643600002164020826e-07 3.814700001385062855e-07 -3.533935000086785374e-06 6.835950000322555186e-07 2.600100000017846451e-06 -1.333625000029314837e-06 2.133180000009815465e-06 8.819599998332706080e-07 -1.144805899998573348e-04 1.089813200002936300e-04 4.699749995779711790e-07 -1.159699998424912312e-07 1.882934999684948761e-06 5.981450003218924387e-07 -1.983640000025843604e-06 1.495349999458994716e-07 -1.132199999847216578e-06 1.495349999458994716e-07 2.279659999976502161e-06 8.026149999295740188e-07 -2.301024999906076036e-06 7.659899998543551121e-07 -4.150399996433407264e-07 -1.588643166687688868e-05 1.696980666663421250e-05 -3.662099998791745567e-07 -6.988550001551630092e-07 -1.122161849998519695e-04 1.133300749999079912e-04 -1.983650000056513937e-07 3.997850000132530244e-07 -3.582764999737264687e-06 2.850344999706067098e-06 -1.416019999987838721e-06 3.115845000002082072e-06 -1.143829250001090239e-04 1.102355900002294220e-04 1.995844999873952381e-06 -2.398680000010244740e-06 -2.655050001294512190e-07 1.983649999601766565e-07 1.849365000089164740e-06 9.857200002443277802e-07 -2.600100000154270848e-06 -1.128662050000002649e-04 1.139801000001170904e-04 4.333499997301259849e-07 -7.476849998056423226e-07 -5.493150001711910421e-07 1.525900002889102247e-07 -7.568400000309339008e-07 3.662499984784517417e-08 1.351930000009815533e-06 -1.968384999986483346e-06 1.812739999945733846e-06 2.868700000590252003e-07 -9.185800000068411250e-07 -1.531985000178792684e-06 1.998905000073136601e-06 9.002700001246921444e-07 1.525849999779893587e-07 -2.719115000013516667e-06 -1.248175000000628622e-06 3.332525000223540801e-06 -9.002700000564800518e-07 1.266480000049341518e-06 -1.434325000082026274e-06 -2.047730000413139347e-06 1.065065000148024369e-06 -1.190200000564800540e-07 1.086425000175950067e-06 -5.157449999614982930e-07 -7.324250000010579662e-07
4.750000000000000000e+01 8.726501500020731965e-05 -8.630066499970326355e-05 -5.212395000307878612e-06 -3.768615999997564173e-05 1.709594999995261039e-05 1.037590000032650965e-06 -1.840209499998764098e-05 3.829956000008678254e-05 -1.779785500038997198e-05 -2.010192499972163091e-05 1.696472499997980887e-05 6.042499997192862678e-07 1.895141000022704231e-05 -1.428222999991248859e-05 -3.802490000043690123e-06 -9.338300000081290197e-07 1.263420000032056141e-06 -5.615200003376230594e-07 1.629640000464860443e-06 -2.398679999896558096e-06 -1.898200000141514526e-06 2.224731999995128642e-05 -4.048157000004266344e-05 2.300109999966935126e-05 3.967300006479490559e-07 -1.464839999971445652e-06 1.000969999586232077e-06 7.324199999857228261e-07 -1.898190000065369588e-06 -3.570559999934630568e-06 1.470950000089032983e-06 1.361080000015135694e-06 -1.397700000347867937e-06 2.435300000320239655e-06 -1.342699996484952737e-07 -9.338400003116475646e-07 -2.734380000379133116e-06 5.676300002960487697e-07 -6.286599999612007749e-07 3.430169999660392956e-06 -2.368159999673480444e-06 8.361799999647701136e-07 -1.403810000192606897e-06 -9.643499994126613485e-07 -3.357000001415144513e-07 2.099609999800122716e-06 1.837159999763571208e-06 -1.904300000023795193e-06 2.319400002306792830e-07 -1.696780000202125015e-06 2.069090000441065257e-06 -4.028300001891693649e-07 -3.967300002614138290e-07 -4.333500000939238829e-07 9.277400000428315655e-07 -4.333499996619138923e-07 -1.953200000116339757e-07 9.948800000302071790e-07 -3.527839999878779173e-06 3.399659999809046153e-06 -1.403809999965233184e-06 1.568610000003900549e-06 -1.342799999974886353e-07 -2.362059999722987579e-06 1.196289999711552909e-06 -1.599119999991671749e-06 -1.000979999912488057e-06 8.667000001878477658e-07 3.967299999203533129e-07 2.703859999746782696e-06 -3.070069999944280546e-06 -1.098629999773948014e-06 1.837149999482790098e-06 1.629640000464860443e-06 -2.734369999961927609e-06 1.232909999816911228e-06 -1.593020000291289714e-06 -2.014199999393895381e-07 1.599120000173570592e-06 5.676300000004630702e-07 -2.166750000014872254e-06 2.697759999705340516e-06 6.714000030569877425e-08 -1.403810000010707842e-06 -1.898200000164251855e-06 7.324300000618677642e-07 3.002930000116066447e-06 -1.263429999971776893e-06 -3.100590000281044843e-06 -1.568599999882280741e-06 5.334469999797875005e-06 -2.734369999961927609e-06 1.434320000407751597e-06 -9.338399999251123377e-07 -7.019000004220288772e-07 -1.800540000112960104e-06 1.397710000310326018e-06 1.568599999882280741e-06 -6.652799998164482636e-07 -1.269529999990481957e-06
