# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	vx_33	vx_34	vx_35	vx_36	vx_37	vx_38	vx_39	vx_40	vx_41	vx_42	vx_43	vx_44	vx_45	vx_46	vx_47	vx_48	vx_49	vx_50	vx_51	vx_52	vx_53	vx_54	vx_55	vx_56	vx_57	vx_58	vx_59	vx_60	vx_61	vx_62	vx_63	vx_64	vx_65	vx_66	vx_67	vx_68	vx_69	vx_70	vx_71	vx_72	vx_73	vx_74	vx_75	vx_76	vx_77	vx_78	vx_79	vx_80	vx_81	vx_82	vx_83	vx_84	vx_85	vx_86	vx_87	vx_88	vx_89	vx_90	vx_91	vx_92	vx_93	vx_94	vx_95	vx_96	vx_97	vx_98	vx_99	
2.250000000000000000e+01 7.354700002224489646e-07 7.324300000618677642e-07 -2.267460000439314117e-06 -6.652799995208624583e-07 3.698729999450733684e-06 1.800540000112960104e-06 -4.067999999824678425e-06 2.001949999976204677e-06 -1.602170000046498832e-06 1.235959999689839680e-06 -2.868649999436456753e-06 1.867679999736537819e-06 -1.165769999965959800e-06 1.367180000011103428e-06 2.163699999732671034e-06 -4.864499999530380975e-06 -4.669200003263540668e-07 2.764890000253217248e-06 1.467899999988731029e-06 7.018999999445441229e-07 -3.100579999841102007e-06 3.897090000100434038e-06 -3.164670000114711106e-06 2.700799999729497531e-06 -3.326399998741180855e-07 -4.168699999968339178e-06 4.568480000011732091e-06 -4.000850000443278588e-06 3.503420000197365784e-06 -1.104739999868797804e-06 4.333500000939238829e-07 1.501459999713006285e-06 -4.168699999718228137e-06 3.668209999887039841e-06 -1.132199999847216578e-06 1.464850000047590590e-06 3.326400001242291271e-07 -2.499390000343737288e-06 -9.674099996800577673e-07 2.166749999742023460e-06 -1.898190000065369588e-06 5.981399997835978864e-07 3.997800005890894420e-07 1.501469999493565311e-06 -4.333499998438128413e-07 1.007666010000434669e-03 3.649820966666197843e-03 8.881123333458163741e-06 1.383974999976089693e-06 -1.036070000031941122e-06 2.484130000289041996e-06 -6.378685000277073185e-06 -2.489216666685933978e-06 4.769391666718547865e-06 -5.035499998484738452e-08 8.682249999992563653e-07 5.195615000047837093e-06 -2.032469999903696630e-06 -1.600645000166878140e-06 -1.562500000000000075e-06 -7.998151666447484684e-06 6.310531666167662830e-06 9.170500001346227276e-07 1.681520000056479983e-06 -5.038454999885289234e-06 6.874089999905663512e-06 -1.034549999963019292e-06 -1.018727666657923641e-05 9.338886666478174006e-06 1.799015000142389884e-06 -6.011950000583964940e-07 -6.637573333091495147e-06 1.956173333155675067e-06 3.384399999958986821e-06 -7.614136666779813573e-06 2.996520666674768878e-05 -2.043608999981643274e-05 1.889800999961153207e-05 -2.067717999962042196e-05 2.296439999895483323e-06 2.474976000003152862e-05 -2.488556000014341451e-05 1.941986000019824037e-05 3.433219999715220039e-06 -3.131099999882281028e-06 -7.018999999900188866e-07 -2.983499999997434317e-05 1.668266666456474974e-07 3.250021333369659154e-05 6.711999965318682801e-08 -1.666259999979047362e-06 1.467899999988731029e-06 -3.326400001242291271e-07 -2.014199998711774190e-07 -8.697400000528432668e-07 6.042400003252623619e-07 -1.342800003158117696e-07 -2.468860000112726896e-06 3.021200000830504239e-07 2.499380000153905917e-06
2.350000000000000000e+01 -1.937870000142538838e-06 1.171874999999999897e-06 -1.318360000004758956e-06 -1.599120000173570592e-06 4.629515000124228910e-06 5.691549999028211971e-07 -3.431704999820794970e-06 3.382875000170315656e-06 -4.418940000164184203e-06 3.219599999852107258e-06 -3.817749999871012126e-06 2.500915000086934219e-06 -3.283690000057504370e-06 3.833010000084868720e-06 1.144638049997638476e-04 -1.183334350000222974e-04 3.662100003566593110e-07 2.769469999839202584e-06 6.668099998933030448e-07 -3.692599998657897065e-07 -1.297050003586264268e-07 2.445985000304062986e-06 -3.163145000144140886e-06 3.767394999886164483e-06 -9.002699997154195886e-07 -6.150814999978137905e-06 6.034845000044697067e-06 -3.218075000199860490e-06 1.150513000040973499e-05 -9.991455000226778880e-06 2.220149999902787549e-06 -1.358050002409072519e-07 -4.765319999569328273e-06 4.096989999743527795e-06 8.865350002452032439e-07 -4.028300001664319831e-07 1.536554999984218781e-06 -2.352900000028057496e-06 -1.580814999920221525e-06 1.316835000034188949e-06 -1.718145000268123075e-06 2.014200003031874096e-07 -4.821750000701285723e-07 3.781125000023166508e-06 -7.003800000575211361e-07 1.126718144999836217e-03 3.560007729999893015e-03 1.284840500034078933e-05 -1.073150500012616303e-05 6.327209500011576556e-05 2.282714999842028318e-06 -2.344970499980263503e-05 -4.125671499994041150e-05 7.757564999837995786e-06 8.895900000425172030e-07 3.366546499994455905e-05 4.895019999821670191e-06 -6.578064999484922496e-06 -4.122059833364346328e-05 4.287007333332439952e-05 -4.427795000010518978e-05 8.804314999838425840e-06 3.503418500004045063e-05 -6.793212999982642776e-05 6.680144999991170925e-05 -6.499785999978940096e-05 6.238098500027717988e-05 -4.089762500007054899e-05 4.244944499987468345e-05 5.662534999646595311e-06 -4.579773333309731305e-05 4.091186833313713273e-05 -1.770049998640388398e-07 -4.110107666656403932e-05 -7.731099998636637132e-07 -5.072528333585068846e-06 5.197906500027329622e-05 -4.217712200029381873e-05 3.978149200033840319e-05 -4.259643666687224736e-05 3.407795666662423429e-05 1.038005000013981702e-05 -1.774750000004132749e-05 4.226674996971269016e-07 -1.005552499736950336e-06 -1.834865000023455705e-06 1.355361500000071777e-05 8.850499998516170073e-08 -8.859254999856602678e-06 -5.355850001478756617e-07 -1.565550000191251556e-06 3.271480000034898832e-06 -2.716827249994366910e-05 2.563324250011192023e-05 -2.630081250008515885e-05 2.335967999999866298e-05 2.088167500073723234e-06 -4.632567499970718674e-06 -1.378021749999334080e-05 1.853027499992094748e-05
2.450000000000000000e+01 -2.801520000207347216e-06 1.568609999958425679e-06 -2.990799999679438813e-07 -2.633659999992232747e-06 4.562370000348892186e-06 2.044799999566748623e-07 -2.133190000313334328e-06 1.699830000143265454e-06 -2.868649999913941507e-06 1.834110000095279352e-06 -3.433229999791365189e-06 3.436279999800717615e-06 -2.102660000014111525e-06 2.133179999941603478e-06 1.249465849999296485e-04 -1.288162150001880848e-04 1.168820000020787095e-06 1.235960000485647463e-06 2.166759999818168610e-06 -6.714000000329178610e-07 -1.196289999893451753e-06 3.463750000082654828e-06 -3.329469999880529889e-06 1.931769999646348808e-06 9.673999999677107272e-07 -4.901119999590264001e-06 4.867559999615877704e-06 -3.668220000031396978e-06 5.566399999952409217e-06 -3.936759999965033529e-06 2.774040000076638565e-06 -9.368800000402188803e-07 -5.230719999963184854e-06 3.762819999974453824e-06 1.034539999818662155e-06 1.098640000418527022e-06 8.026199997402727751e-07 -2.304079999998975907e-06 -6.622400002697758970e-07 -5.676199994923081415e-07 -3.021299999090842674e-07 3.021299999090842674e-07 -1.165780000155791594e-06 3.833019999729003774e-06 -1.370239999710065565e-06 1.163470449999772470e-03 3.520034790000499923e-03 2.195332999963284248e-05 -2.005819000023621019e-05 1.071350100001609471e-04 2.999880000174926008e-06 -7.587433000007877577e-05 -3.309479000017745643e-05 1.648153333342179550e-05 1.245116666723333789e-06 1.087458299997933853e-04 4.728695000449078875e-06 -1.090637216668255915e-04 -2.303618833341261062e-05 1.270385699999678787e-04 -1.279678349997766414e-04 1.752726666647959163e-05 1.111180633334470232e-04 -1.292800899998837753e-04 3.274230499991972185e-05 -3.154296500008513390e-05 2.029317000001356139e-05 -2.182820999998966570e-05 2.268473666626959922e-05 1.098973583339102279e-04 -1.308471700002201076e-04 3.253783999973620836e-05 9.321289500019247596e-05 -1.253845249999358089e-04 -9.323049998556598512e-07 5.676199999243181321e-07 1.307998699997597262e-04 -1.321365399999194646e-04 1.292205850000755212e-04 -1.274169949999532129e-04 2.416585333327816410e-05 1.064844766664919007e-04 -2.734374999999999972e-06 -9.601745500003744263e-05 9.541931000021576677e-05 -9.846801500000310439e-05 1.170344999991357315e-06 -9.490950000326847940e-07 9.997711500011519277e-05 5.157449999160235293e-07 -2.551269999798933067e-06 -1.278152449998742651e-04 1.533504999679280444e-06 1.286041250000152932e-04 -1.293365450000237581e-04 3.059234499999092480e-05 9.784241000004386031e-05 -1.000381450000304491e-04 -9.377545000029386299e-06 1.098139450000417067e-04
2.550000000000000000e+01 -2.341766499982895900e-05 2.264861500007100473e-05 6.713999973726458511e-08 -2.566529999603517318e-06 3.601079999498324411e-06 4.669200003263540668e-07 -2.334600000176578901e-06 2.001960000052349827e-06 -2.566530000081002072e-06 6.988500002307773965e-07 -1.965330000530229956e-06 2.865600000291124096e-06 -7.650045333316484667e-05 7.623189333330629099e-05 4.124908499991306407e-05 -4.521331500036467543e-05 1.232910000544507024e-06 2.264399999694433156e-06 1.669319999928120541e-06 -5.340599998135076500e-07 -1.901250000332766007e-06 4.068000000552274645e-06 -3.900150000117719203e-06 2.432250000128988174e-06 6.011999998690953562e-07 -4.434210000249549988e-06 4.367070000148487094e-06 -3.567509999697904430e-06 5.166629999439465137e-06 -3.634649999662542502e-06 3.735359999882348406e-06 -2.099610000254870141e-06 -4.501349999918602361e-06 4.000860000087413641e-06 -4.333500000939238829e-07 1.266480000049341518e-06 1.168820000020787095e-06 -1.535029999763537519e-06 -8.331299998417307256e-07 -7.324199999857228261e-07 -5.340600000636186917e-07 4.669199995987582709e-07 -4.333500000939238829e-07 3.231810000579571262e-06 -1.834110000277178195e-06 1.137387090000197519e-03 3.560415649999777027e-03 1.133724999976948312e-06 2.792400000771522121e-07 9.215087500003846601e-05 4.135129999963282813e-06 -1.298171949998504758e-04 -1.501465000183088744e-06 3.265227999997933006e-05 6.011950000356591650e-07 9.433288500033540304e-05 5.130009999993490416e-06 -9.394836500032398079e-05 -3.976745499996923430e-05 1.290527299999666953e-04 -9.348449500000696819e-05 -3.034974999900441551e-06 9.638518999963708298e-05 -1.305831849997048251e-04 3.939972000007401333e-05 -3.783264500009409252e-05 3.606720499985840273e-05 -9.872449998511001017e-07 -3.414764500012097112e-05 1.306808449997333681e-04 -1.313156099996604152e-04 3.828734999981407147e-05 8.859711000029620389e-05 -1.275650050000876946e-04 -7.690399999546570653e-07 1.251219999971908685e-06 1.322494450002750462e-04 -1.337829550004244041e-04 1.305847150000772608e-04 -9.195098499988035151e-05 -3.336792000000059379e-05 5.115203833320265437e-05 7.376403666687565198e-05 -1.262649600001168452e-04 1.257705700001679255e-04 -9.268645500017100368e-05 -3.578491499993106294e-05 3.845249999358202446e-07 1.299148549999017599e-04 2.032470000153807671e-06 -3.164680000077169188e-06 -9.256591500015929155e-05 1.199344999986351411e-06 9.393615000014960651e-05 -1.308380049999868712e-04 3.675232000025516546e-05 9.161681499979295240e-05 -9.363402999995287150e-05 3.845249999130828627e-07 9.498290500005168453e-05
2.650000000000000000e+01 -2.169952500005365402e-05 2.083282499988854390e-05 2.670250003575347218e-07 -2.365110000391723390e-06 3.715519999968819408e-06 -6.668099995295051468e-07 -2.549745000214897863e-06 2.816769999844837000e-06 -2.648929999872962148e-06 1.216135000163376354e-06 -9.002750000945525208e-07 1.049809999926765057e-06 -1.236328150002691337e-04 1.232833800002253969e-04 2.932739999801015167e-06 -6.748959999822545589e-06 3.494349999527912592e-07 3.965750000133993941e-06 9.002700000564800518e-07 -3.326350001088940399e-07 -1.483159999747840622e-06 4.066464999777963056e-06 -4.232785000203875914e-06 3.265380000084405968e-06 -6.820649998417138811e-07 -5.006205499998941537e-05 4.969584499999655348e-05 -2.400215000102434768e-06 4.049685000063618278e-06 -2.035515000011400666e-06 2.868644999944081131e-06 -2.534485000046515926e-06 -3.099059999658493532e-06 3.349309999975957942e-06 -1.298525000311201376e-06 9.658850001869723021e-07 1.983634999851346844e-06 -1.817319999940991738e-06 -4.180949998726646232e-07 -5.981350001093233153e-07 -1.400760000251466457e-06 1.017760000104317378e-06 -1.174999997601844321e-07 3.700259999823174376e-06 -2.416990000006080472e-06 1.131585694999762441e-03 3.654632570000103647e-03 7.156400002486407193e-07 7.644550001941751813e-07 -1.696775000186789769e-06 4.933170000026620619e-06 -1.322860699998272918e-04 1.342699993983842321e-07 1.274337800003877495e-04 -1.831050000873801810e-07 6.836000000703279877e-07 5.734250000023166549e-06 -3.021200001967372273e-07 -1.343338049998465023e-04 1.298522950000005995e-04 -1.000974999965365010e-06 -2.351380000254721365e-06 2.369685000303434049e-06 -1.305358850004267933e-04 1.330673200005548951e-04 -1.315322900002911289e-04 1.300827100001015503e-04 -1.486215000113588863e-06 -1.288650450002023834e-04 1.328689550005947339e-04 -1.322341950003874547e-04 1.316345200001933433e-04 -4.187005000062527367e-06 -1.291809149999608157e-04 -3.356900001335816588e-07 1.370240000028388805e-06 1.324798600001713539e-04 -1.335815499998716492e-04 1.310501199997816100e-04 1.718134999896392438e-06 -1.278671250000115766e-04 -2.368170000295321911e-06 1.512634400001843502e-04 -1.506622399996558658e-04 1.270492599996941743e-04 2.381744000019807639e-05 -1.540680000000065758e-04 1.434329999938199794e-06 1.308975300001520732e-04 2.547149999979865179e-05 -3.036499999757325126e-06 3.021199998329393822e-07 5.340600000636186917e-07 1.763919999825702730e-06 -1.550659299999097038e-04 1.544677700000875187e-04 -2.801500000100531997e-06 -6.713999998737562674e-08 2.014200000076016307e-07 2.899160000015399352e-06
2.750000000000000000e+01 -1.870729999859577313e-06 7.049499996355735203e-07 -4.669099995226133857e-07 -1.300050000281771596e-06 4.196159999992233034e-06 -1.528929999767569785e-06 -2.465820000361418252e-06 2.563480000389972675e-06 -2.035520000140422768e-06 1.104730000156450764e-06 -6.347599999571685094e-07 7.995599997911994906e-07 -1.258010850001255740e-04 1.250015250000387950e-04 1.766970000176115725e-06 -5.270390000077896233e-06 5.004899998311885077e-07 2.902220000396482627e-06 1.535029999649850663e-06 -6.042399999614644639e-07 -9.307899996883861992e-07 3.366090000054100406e-06 -3.164670000114711106e-06 1.800530000036815165e-06 -1.678400002901980664e-07 -1.255172750000156092e-04 1.254531850000375939e-04 -2.566530000217426469e-06 3.900150000117719203e-06 -1.672369999982947836e-06 1.736450000134936916e-06 -2.001950000408214774e-06 -1.730349999706959297e-06 2.395629999955417657e-06 -1.428219999797875135e-06 1.361090000136755501e-06 2.603139999700943108e-06 -3.936759999965033529e-06 1.269529999740370915e-06 -1.666259999910835164e-06 -1.678499997069593541e-07 5.676299995684530796e-07 1.101680000283522523e-06 2.334600000176578901e-06 -2.105710000182625677e-06 1.165919489999873862e-03 3.618251039999813637e-03 -6.713999966905247924e-08 1.531980000368093822e-06 -2.133180000350876246e-06 4.568479999693408639e-06 -9.538420999961090151e-05 3.173850000166567237e-07 9.006499499998881116e-05 8.026099998460267860e-07 3.662200001826932075e-07 4.464719999668886694e-06 1.202390000253217385e-06 -9.758453000006284573e-05 9.294891000008646625e-05 -1.065060000178163993e-06 -2.566529999603517318e-06 2.465819999633822456e-06 -9.313354500009154231e-05 9.566650500019022662e-05 -9.465026999998826557e-05 9.351807000014105429e-05 -1.968389999819919325e-06 -9.184875000028113747e-05 9.635009000012360273e-05 -9.556731500017576610e-05 9.413299499976801577e-05 -2.999879999811127898e-06 -9.264831499995125120e-05 -1.525849998643025288e-07 9.170549998771093913e-07 9.511870499984525205e-05 -9.613494499972148524e-05 9.466705499980889978e-05 1.367190000087248366e-06 -9.046783500007223207e-05 -2.598575000024538902e-06 1.122482300001138302e-04 -1.124496450000151565e-04 9.063415499986149718e-05 2.025146500006940088e-05 -1.135192849998929840e-04 6.164549999084556140e-07 9.578551499973855213e-05 2.051697500035061254e-05 3.778228500007116912e-05 -3.948364000025321403e-05 6.713500006299000081e-08 1.367185000049175791e-06 -1.150512650000564514e-04 1.146163899999237418e-04 -1.416009999888956454e-06 -1.867680000282234772e-06 1.000980000276285955e-06 2.549745000032999231e-06
2.850000000000000000e+01 -1.669309999920187590e-06 2.532949998567346400e-07 -1.034544999856734730e-06 -8.483900001010625073e-07 4.730225000093924195e-06 -1.446529999884660394e-06 -2.384955000161426120e-06 2.033999999912339213e-06 -1.904299999864633678e-06 1.019289999953798446e-06 1.874999500032572622e-05 -1.804962000035175126e-05 -1.283828699996547476e-04 1.274337749998039808e-04 1.033019999817952312e-06 1.513061499972536631e-05 -1.914977999986149264e-05 2.175293000036617754e-05 2.532960000098683036e-06 -6.763306000023021531e-05 6.549987999999303207e-05 -1.696929500030819459e-05 1.810149500015540927e-05 -1.889800499957345928e-05 -1.495400002795577195e-07 -1.277175850002777225e-04 1.479339600002958863e-04 -2.667239999641424166e-06 4.101559999980963353e-06 -2.539060000276549613e-06 2.404789999854983700e-06 -2.371220000054563719e-06 -1.129149999906076139e-06 2.096560000063618661e-06 -1.696780000202125015e-06 1.663209999969694725e-06 3.237910000461852140e-06 -4.937740000173107709e-06 1.535029999945436363e-06 -1.763909999863244648e-06 4.608099996403325606e-07 5.371100000047590248e-07 1.501470000221161107e-06 1.199340000312076946e-06 -2.102660000423384293e-06 1.259201040000084565e-03 3.525567630000296139e-03 -3.662100002884471655e-07 1.599120000105358393e-06 -2.133180000168977191e-06 4.034430000251631733e-06 -7.354800000030082033e-07 6.011999998008832635e-07 -4.766850000055456033e-06 1.266480000049341518e-06 5.340599998135076500e-07 3.399660000286530907e-06 2.066039999772329022e-06 -2.432249999878877132e-06 -2.398680000078457151e-06 -8.697500001972002975e-07 -2.966309999465011175e-06 2.700799999729497531e-06 9.002699996926821538e-07 1.498420000280020668e-06 -6.652899998925932017e-07 -2.655000000913787499e-07 -2.435300000070128613e-06 1.901240000006510027e-06 2.700809999805642257e-06 -1.235959999689839680e-06 2.014099997950324809e-07 -2.465819999747509524e-06 9.643599998526041846e-07 5.676199999697928958e-07 -3.997799997932816064e-07 1.467899999920518831e-06 -1.867679999850224675e-06 1.132199999847216578e-06 7.354800000712202959e-07 3.967279999960737892e-06 -2.667229999747178071e-06 -1.968390000547515121e-06 7.019100004981737094e-07 -2.401739999913843261e-06 6.283569999663996308e-06 -6.649779999952443049e-06 1.931770000010146918e-06 2.166739999961464433e-06 -1.364129999933538804e-06 1.259155249997320454e-04 -1.270843449998210477e-04 2.685500003281049413e-07 4.669199996669704164e-07 -4.028299999845330341e-07 -2.655100003494226370e-07 3.662100004248714037e-07 -2.664180000351734797e-06 1.232910000248921324e-06 1.632690000042202984e-06
2.950000000000000000e+01 -1.095579999923756891e-06 -3.387400000065099523e-07 -8.331400000315625200e-07 -1.464839999971445652e-06 4.534920000151032862e-06 -1.235960000485647463e-06 -2.032479999616043670e-06 1.364140000077895729e-06 -1.629640000214749401e-06 1.031499999703555613e-06 1.870116500031144795e-05 -1.846924499998294658e-05 -1.785278266666864594e-04 1.784271266666110018e-04 1.034539999750450169e-06 1.535187000008590857e-05 -2.004852999998547674e-05 2.319793999995454112e-05 9.506300004431977438e-07 -1.114990250002165348e-04 1.111480649999293759e-04 -1.756590999975742468e-05 1.686553499966976096e-05 -1.806487499998183833e-05 2.319400001169924531e-07 -9.728242000007866926e-05 1.178497350000497988e-04 -2.316289999794207731e-06 4.132084999946528093e-06 -2.966310000124394561e-06 2.767944999959581680e-06 -2.499395000063486623e-06 -2.801514999737264756e-06 2.351384999565197932e-06 4.989600005501415093e-07 -3.006000002642394768e-07 4.983519999950658146e-06 -5.532834999962687886e-06 9.155300000429633571e-07 -2.151450000383192794e-07 -1.017769999816664418e-06 -1.663150003878399660e-07 1.649475000158418023e-06 2.067565000106696927e-06 -1.699830000075053255e-06 1.145496520999949967e-03 3.675418699000078913e-03 -1.214600000025711881e-06 1.431274999708875739e-06 -2.581784999642877575e-06 3.565979999916635136e-06 -7.995599997229873980e-07 -5.661050003254786561e-07 -2.618404999907397832e-06 5.844100000103935476e-07 8.163450002257377698e-07 3.450009999505709967e-06 2.284245000191731258e-06 -3.800969999906555883e-06 3.357499990670476161e-08 -1.533509999967464060e-06 -3.315734999705455077e-06 1.765439999508089333e-06 1.184085000204504490e-06 1.016235000133747158e-06 -6.347700001470001979e-07 5.340600001773054421e-07 -3.215025000099558325e-06 3.065489999789861141e-06 1.768490000176825568e-06 -1.585385000021233321e-06 5.340550000482835515e-07 -2.099605000080373381e-06 2.151450000383192794e-07 7.003799998756221871e-07 3.997800001116047406e-07 1.951599999779318780e-06 -2.117919999727746460e-06 7.507300000725080847e-07 6.332449998581068441e-07 2.250664999974105770e-06 -7.171599997263911503e-07 -2.600095000161673142e-06 1.300044999879901335e-06 -1.533509999717352807e-06 8.556518999982927671e-05 -8.579864500006806609e-05 -2.990750000208208867e-07 3.500365000058991256e-06 -1.617430000010244809e-06 8.568267500024830639e-05 -8.688201500008290790e-05 7.827800000086427260e-07 -4.837050001924581172e-07 9.826649999922666074e-07 -2.838150001252870559e-07 -5.645749998848259769e-07 -2.717589999951997132e-06 9.674099999529061378e-07 1.948544999959267280e-06
3.050000000000000000e+01 -5.645699999831776931e-07 -2.014199999393895381e-07 -3.356900000653695132e-07 -2.200319999974453961e-06 4.269409999687923422e-06 -1.333619999786606090e-06 -1.266480000049341518e-06 6.622300003073178152e-07 -8.270200002925775711e-07 -5.706799999416034034e-07 -2.264409999770577882e-06 3.201299999886941595e-06 -2.519653300000527195e-04 2.518310500000325381e-04 3.997800001570795043e-07 -4.266360000474378355e-06 8.667000001878477658e-07 1.831060000404249954e-06 1.333609999710461152e-06 9.765999991486751335e-08 -1.861569999778112003e-06 4.965209999500075413e-06 -5.599979999533389073e-06 3.765869999915594264e-06 5.981499999279549171e-07 -5.163580000294132481e-06 4.763800000250739568e-06 -2.331550000121751394e-06 3.134159999899566193e-06 -1.232909999748699241e-06 2.349800000956747574e-07 -1.006999999617619368e-07 -3.335579999838955493e-06 1.303109999571461177e-06 8.941600004618521336e-07 4.028299998026341380e-07 4.901129999780095795e-06 -7.333379999840872406e-06 2.630620000059025048e-06 -1.098640000418527022e-06 -7.995599997229873980e-07 -1.342700001259800016e-07 2.001949999976204677e-06 2.734369999961927609e-06 -2.099609999754648058e-06 1.007330329999717730e-03 3.900265500000386996e-03 -1.666260000024522020e-06 2.284239999903547854e-06 -2.665710000042054351e-06 4.014584999936232262e-06 -1.998900000035064238e-06 3.005999999004416318e-07 -2.484129999834294571e-06 1.495350000368489461e-07 3.997800002480289788e-07 4.116819999762811122e-06 1.818850000199745362e-06 -4.385380000189797907e-06 -1.525500001662294544e-08 -2.502449999838063465e-07 -3.349304999937885578e-06 1.315310000063618729e-06 8.163449998392025429e-07 1.383970000097178844e-06 2.655049999475522700e-07 -7.659950001425386227e-07 -2.365109999664128018e-06 3.297424999982467716e-06 1.678450000326847566e-07 -7.324200001903591040e-07 1.382445000331245008e-06 -3.865050000354131297e-06 6.988500000261410127e-07 6.332399998655091388e-07 1.832580000132111215e-06 1.268009999898822586e-06 -1.766969999880530026e-06 1.327499998296843796e-07 4.837050001469833535e-07 1.968384999963746017e-06 -3.997850001496772097e-07 -3.199764999590115607e-06 2.529909999793744487e-06 -2.050785000028554463e-06 -1.483155000028091287e-06 2.500919999965844856e-06 -1.914984999984880983e-06 2.600099999767735409e-06 2.190094000022781975e-05 -2.366943000004084679e-05 2.186584000010043373e-05 2.169799999683163899e-06 -1.202389999639308445e-06 -2.001495500007877156e-05 2.245025500026258809e-05 -2.478485000021919557e-05 -2.650449999850934662e-06 2.380065999975613370e-05 -2.126617499989151683e-05
3.150000000000000000e+01 5.325299999867639105e-07 -7.812500000000000374e-07 9.613000001991168113e-08 -1.884459999928367351e-06 3.768919999856734703e-06 -1.181029999861493789e-06 -8.499150000716327268e-07 1.145935000022291178e-06 -1.449585000068509580e-06 -1.034545000015896245e-06 -1.078794999921228708e-06 2.667234999967149489e-06 -2.511856099998795080e-04 2.511352549998037030e-04 1.678500013895245397e-08 -4.386900000099558011e-06 1.048274999993736755e-06 1.701355000113835461e-06 1.333619999786606090e-06 3.997800001116047406e-07 -2.195739999910983872e-06 5.363465000118594424e-06 -5.348205000336747503e-06 3.364565000083530186e-06 6.835950000777301765e-07 -5.113224999945487152e-06 4.862974999900870690e-06 -2.964780000161226636e-06 3.234865000194986378e-06 -1.387030000046252022e-06 7.370050000645278443e-07 1.372999997784063494e-08 -3.364565000083530186e-06 1.631170000109705127e-06 1.007049999316223000e-07 8.987400000478373632e-07 4.536445000121602658e-06 -7.170105000136572735e-06 1.834104999966257249e-06 -1.614384999993490088e-06 1.347355000325478588e-06 -2.082825000252341959e-06 2.618404999884660503e-06 2.984625000317464381e-06 -2.104190000250127821e-06 1.048869320000017169e-03 3.869316099999923521e-03 -2.033984999911808768e-06 2.186579999874993431e-06 -2.102659999877687552e-06 2.549744999782888190e-06 -1.486209999711718390e-06 1.222229999621049430e-06 -1.500395999967167944e-05 1.195220500003415494e-05 4.959049998660702400e-07 4.086299999835319169e-06 1.170350000029429890e-06 -3.933704999894871834e-06 -2.548299999034497976e-07 -3.357000020969280868e-08 -3.944394999780342708e-06 1.695249999829684322e-06 9.002700000564800518e-07 2.264400000058230842e-06 -6.301849999772457582e-07 1.846350001187602250e-07 -1.398010999982943726e-05 2.029419999598758505e-06 1.251526999985799140e-05 -4.730499970264645582e-08 -1.107024499976887444e-05 8.204644999727860966e-06 9.307800000897259096e-07 2.181999996764716448e-07 -1.052246499978082232e-05 1.320648999983404828e-05 -1.386567000008653933e-05 7.263200001034419480e-07 3.662000024178268913e-08 2.035539999997126945e-06 1.138457500012464192e-05 -1.525115500044194030e-05 3.161620000173570667e-06 -4.067999999824678425e-06 1.678400000628244067e-07 1.934819999769388302e-06 -5.645799999911105386e-07 1.467899999738619988e-06 2.118073000035565294e-05 -2.231599000022015447e-05 2.188263999996706966e-05 6.668100002571009428e-07 -1.817330000017136676e-06 -1.866302000016730806e-05 2.092895000034786856e-05 -2.250061000024743531e-05 -2.499380000040218849e-06 2.115020000007916662e-05 -1.934966000007989486e-05
