# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	
3.150000000000000000e+01 -2.262880000034783734e-02 1.329040000018721912e-02 -2.413940000042202882e-02 2.268980000008014031e-02 2.249963786000010373e+02 1.059010999985616763e-01 -2.251175079499989806e+02 2.240467224499989243e+02 -2.240441742499997417e+02 -2.734369999961927533e-02 7.812500000000000000e-03 1.678000007814262062e-04 -1.649470000029396033e-02 1.182549999975890387e-02 1.983645000018441351e-02 2.240040283000007548e+02 -2.240533599000009417e+02 -5.996800000502844341e-03 1.216130000011617085e-02 2.240111542000004192e+02 -2.239961548499995843e+02 -1.296995000029710354e-02 -2.119444999971165089e-02 -4.806500000086089130e-03 -6.362950000038836151e-03 1.753240000016376143e-02 1.231384999937290559e-02 -1.059494249998351734e-01 2.253506088250001085e+02 -2.252876739499997711e+02 2.183530000002065208e-02 -1.615900000069814268e-02 0.000000000000000000e+00
3.250000000000000000e+01 1.950378499986982206e-01 -1.920470999984900118e-01 1.720275999987279647e-01 3.100590000030933879e-02 2.245912881666675389e+02 -7.741796666715572428e-02 -2.245292511000006925e+02 2.245825347999998485e+02 -2.245838164999986475e+02 -2.368170000045211054e-02 9.643600000345031731e-03 -2.655100000993115827e-03 -1.266479999867442530e-02 1.132209999923361465e-02 -3.357000005053123459e-04 2.245603485000010551e+02 -2.245993500000004133e+02 3.356900000653695315e-03 2.319399998668814078e-03 2.245661773500014533e+02 -2.245448455500009004e+02 -1.330570000027364586e-02 -3.036500000052910764e-02 1.934820000133186113e-02 -2.200319999974453822e-02 3.692599999340018257e-03 1.998900000035064295e-02 -1.666260000092734117e-02 2.247139893000003212e+02 -2.247396850999994058e+02 2.633669999886478763e-02 -1.232909999998810235e-02 0.000000000000000000e+00
3.350000000000000000e+01 -2.144622999985585921e-01 2.178191999992122874e-01 -2.316436499995688791e-01 2.833550000013929093e-02 2.244976501499986625e+02 -1.699829999779467471e-02 -2.244965362000011737e+02 2.244951933999991525e+02 -2.244953154499989978e+02 -3.216555000017251587e-02 2.029419999962556176e-02 -1.663199999711650889e-03 -8.148249999976542313e-03 8.651749999444291461e-03 -1.016234999860898824e-02 2.244738311499986594e+02 -2.245045012999999017e+02 -4.501350000282400288e-03 1.300044999970850768e-02 2.244826660000026095e+02 -2.244676666000013938e+02 -1.528930000040418236e-02 -3.271485000004759058e-02 2.136229999996430706e-02 -2.102660000036848942e-02 4.364000001260137651e-03 1.463319999857048970e-02 -1.712034999945899472e-02 2.245077819999996791e+02 -2.245306549500000983e+02 2.882384999975329265e-02 -1.516719999926863238e-02 0.000000000000000000e+00
3.450000000000000000e+01 7.496541666660050396e-01 2.234903333311422102e-02 -8.003539999984354836e-01 7.885640666645485908e-01 2.228201243333351158e+02 -2.799985000092419796e-02 -2.235646668499994121e+02 2.235611725500002649e+02 -2.228025156833336951e+02 -3.088376666772774115e-02 1.801549999981943984e-02 -7.621154999990835677e-01 -2.655000000231666490e-03 6.652800000665592961e-03 -1.467889999912586063e-02 2.235411834499991528e+02 -2.228098398833335523e+02 -7.619832666678121313e-01 8.331299999554175884e-03 2.235539856500017777e+02 -2.235423279499991622e+02 -4.699700000855955295e-03 -3.695680000055290293e-02 7.733052999998903942e-01 -7.713215999999079031e-01 2.319299999726354145e-03 7.711284000009186457e-01 -7.738139000005617163e-01 2.235818481500009511e+02 -2.236154785500020807e+02 3.433230000155162998e-02 -2.099610000004759058e-02 0.000000000000000000e+00
3.550000000000000000e+01 1.227142300000195974e+00 2.297980000003008172e-02 -1.277832050000142772e+00 1.259521449999738252e+00 2.220294952500007639e+02 -4.833985000004759058e-02 -2.232213134500007072e+02 2.232371673500010729e+02 -2.220050049000019499e+02 -2.764889999889419414e-02 6.622299999435199425e-03 -7.698567666660096620e-01 -4.634501333336515927e-01 6.332400000246707350e-03 -1.115414999912900385e-02 2.232228240999993432e+02 -2.220080414499989274e+02 -1.248794500000258267e+00 1.351929999964340823e-02 2.232198029000010138e+02 -2.232209931000015786e+02 5.477900000187219121e-03 -3.028870000071037794e-02 1.225662200001352176e+00 -1.233840900000359397e+00 1.031495000097493175e-02 1.239517149997482193e+00 -1.242523149998305598e+00 2.232408448000005592e+02 -2.232776642000007996e+02 4.905649500008735231e-01 -4.800669000017592225e-01 0.000000000000000000e+00
3.650000000000000000e+01 1.243499749998591142e+00 1.681515000018407591e-02 -1.285339399997610599e+00 1.271865849997993791e+00 2.200197906499997771e+02 -4.777016666656663801e-02 -2.204663288666657763e+02 2.204882405333337374e+02 -2.200049489000018070e+02 -2.268219999987195479e-01 3.967299999203532934e-03 2.031708499998785555e-01 -8.423005000004195608e-01 3.526713500007758739e-01 -7.588602999979343622e-01 2.212291056666654185e+02 -2.200082804666672018e+02 -1.256164499998703832e+00 1.602169999750913121e-02 2.212209676333343964e+02 -2.208199971833340101e+02 -3.913268499982223148e-01 7.143350666653418557e-01 2.916768333319055273e-01 -6.531677499988290947e-01 -3.821715499980200548e-01 9.224852999996073777e-01 -5.288238500015722821e-01 2.208414459500006046e+02 -2.212784424000007562e+02 1.074005099999340018e+00 -1.059997499996825354e+00 0.000000000000000000e+00
3.750000000000000000e+01 1.424916566664876427e+00 1.000970000313827768e-02 -1.529357900002651149e+00 1.527008100001694402e+00 2.181786804000003031e+02 -3.369139999995240942e-02 -2.181533507999993162e+02 2.181626891999985673e+02 -2.181716613999997207e+02 -2.468262000002141576e-01 2.319349998288089409e-03 2.214965500024845824e-01 -2.136687500005791662e-01 2.280120499981421744e-01 -1.507659899998543551e+00 2.196439819000006537e+02 -2.181809692000024370e+02 -1.503021199998329394e+00 1.467889999912586063e-02 2.196536560000022291e+02 -2.183808441000019229e+02 -1.254501299999901676e+00 1.455322199999500299e+00 -2.304534499980945839e-01 3.799449999860371463e-03 -1.262329100001807092e+00 1.342700001259800047e-03 1.269348199999512872e+00 2.183869629000000714e+02 -2.197016602000003331e+02 1.301681550001376309e+00 -1.286972050002077594e+00 0.000000000000000000e+00
3.850000000000000000e+01 1.343109099998400779e+00 1.315314999919792172e-02 -1.168838549998326926e+00 1.164993300000787713e+00 2.174615020499986713e+02 -3.433229999791365117e-02 -2.174405059500004427e+02 2.174535064499996224e+02 -2.174673309500012692e+02 -1.484675000028801151e-02 6.683350000457721762e-03 1.495349999458994716e-03 3.341700001328717917e-03 3.204000004188856110e-04 -1.140655500001230394e+00 2.185653381000010995e+02 -2.174628295500006061e+02 -1.142166150000775815e+00 1.216125000064494088e-02 2.185798339500015572e+02 -2.174453430000012304e+02 -1.123672449999503442e+00 1.097671499999705702e+00 -4.653949999919859692e-03 4.501349998463410884e-03 -1.122360199999093311e+00 2.029350000157137401e-03 1.141647399999783374e+00 2.174418486999984452e+02 -2.186363524999997026e+02 1.166168200001266086e+00 -1.146484350001628627e+00 0.000000000000000000e+00
3.950000000000000000e+01 7.583619999968504999e-02 1.168820000020787120e-02 -1.075134000020625535e-01 2.981565000118280295e-02 2.173976745500003744e+02 1.856690000004164176e-01 -2.175974884000006568e+02 2.173874969500011503e+02 -2.174056854500013287e+02 5.567929999961052090e-02 2.133179999873391353e-02 7.324200003495207056e-03 -8.514395000202057417e-02 2.136199998858501203e-03 -3.982549997090245597e-03 2.173665007999989029e+02 -2.173901671500007069e+02 6.466664999970817007e-02 -6.649775000005320180e-02 2.173706512500011740e+02 -2.173716584000012517e+02 1.535000046715140343e-05 -2.632140000059735030e-02 7.113645000026735943e-02 1.678399999946122989e-03 -6.184384999869507737e-02 -3.051500007131835446e-04 8.912660000169125851e-02 2.173002013999976043e+02 -2.174500274499987427e+02 1.175079499989806209e-01 -8.850094999979774002e-02 0.000000000000000000e+00
4.050000000000000000e+01 5.972748000003775815e-01 3.742522999982611509e-01 -9.946899499991559424e-01 2.999880000061239116e-02 2.174166413500006456e+02 1.204120999997826402e-01 -2.175472005500002410e+02 2.174008178500007489e+02 -2.174231719500003237e+02 5.613758833321185193e-01 3.589886666668462567e-02 6.103533333430277708e-03 -5.993499833342070815e-01 -2.059899999949266203e-03 -7.446349998645018786e-03 2.173919983000014327e+02 -2.174043731500005379e+02 9.442138499980501365e-01 -9.471740999979374465e-01 2.173829498999966745e+02 -2.173921661499971378e+02 -1.129150001361267641e-03 -2.166744999885850120e-02 5.891977499995846301e-01 3.641103000009024981e-01 -9.433288500022172229e-01 -5.966199998511001468e-03 9.796143000003212364e-01 2.164253845499988529e+02 -2.174608765499997389e+02 1.007354749999649357e+00 -9.838104499995097285e-01 0.000000000000000000e+00
4.150000000000000000e+01 1.766979999956674874e-02 1.042358400001830887e+00 -1.084350599998288089e+00 4.199219999645720236e-02 2.175529784000027576e+02 -4.034420000243699178e-02 -2.175359495999982755e+02 2.175503234000025259e+02 -2.175676574000026449e+02 -3.533949999837204814e-02 3.262329999779467471e-02 1.803600000130245462e-02 -6.317200000921729952e-03 -2.380400001129601151e-03 -1.428219999797875062e-02 2.175426635000003444e+02 -2.175560302000012598e+02 1.033721899999363814e+00 -1.035369900000659982e+00 2.175296325999988767e+02 -2.175386657999988529e+02 -4.638599999452708289e-03 -2.099610000004759058e-02 -7.995600000867852941e-03 1.053985600003215950e+00 -1.036316000001534121e+00 -6.683299998258007690e-03 1.070953299997199792e+00 2.164847107000023243e+02 -2.176010131000002730e+02 1.081329299999197247e+00 -1.062316899999132147e+00 0.000000000000000000e+00
4.250000000000000000e+01 8.289794499978597742e-01 8.497625000018160790e-02 -9.286346999979286920e-01 2.134705000025860500e-02 2.172883148499986419e+02 -4.234309999810648151e-02 -2.172545166500021878e+02 2.172743683000007877e+02 -2.172924956999995629e+02 -2.583315000083530322e-02 8.421325499984959606e-01 1.168820000020787120e-02 -8.300170499987871153e-01 -1.159649998953682370e-03 -1.167300000088289380e-02 2.172741852500003006e+02 -2.172956849000001966e+02 8.975067000010312768e-01 -8.900146000014501624e-01 2.172643585499990877e+02 -2.172721710999976494e+02 -1.983600001040031202e-03 -2.221680000002379529e-02 -4.440299999259877950e-03 8.971404499989148462e-01 -8.849944499997945968e-01 -1.019289999931061175e-02 3.455709000002684661e-01 2.169379526999989025e+02 -2.173261719000001904e+02 9.303436000009241980e-01 -9.107055500007845694e-01 0.000000000000000000e+00
4.350000000000000000e+01 3.666788499988911099e-01 6.096395000010375043e-01 -9.913025000023480970e-01 8.493347000003268477e-01 2.173903198500011058e+02 -3.965760000210138969e-02 -2.181855163499985792e+02 2.182055053999993106e+02 -2.182325134499988053e+02 -2.064515000165556557e-02 3.894856666677810608e-01 4.669200000876116974e-03 4.686686333309921793e-01 -1.098629999978584237e-02 -3.021299999090842903e-03 2.173638458499990520e+02 -2.182229919499986863e+02 3.673756999996840023e-01 -3.490498999981355155e-01 2.181875152500015247e+02 -2.173719939500042528e+02 -8.292084499989869073e-01 -2.514650000011897646e-02 3.509549998852889985e-03 3.548126666682946961e-01 -3.563232166670786683e-01 -1.174999999420833774e-03 1.684569999815721530e-02 2.181998291000018071e+02 -2.174344939500006149e+02 -4.236552333325676045e-01 -3.935292166667636593e-01 0.000000000000000000e+00
4.450000000000000000e+01 -2.655000000231666490e-03 8.282470000085595530e-02 -1.015014999993582023e-01 9.634404999815160409e-02 2.176300049499986926e+02 -4.330449999542906880e-02 -2.176613770000039949e+02 2.176826476999995066e+02 -2.177216491999970458e+02 -7.659900002181529999e-03 2.166750000105821528e-02 1.434330000120098703e-02 6.414789999871572945e-02 -1.327500000115833245e-03 -1.432799999929557089e-02 2.176074829000008322e+02 -2.177083129999991797e+02 4.669199999625561759e-03 1.632690000042202882e-02 2.176793518000013137e+02 -2.176185150000037538e+02 -6.184390000089479145e-02 -3.399649999846587889e-02 2.655000000231666490e-03 -7.995600000867852941e-03 4.669199999625561759e-03 -5.004899998311884701e-03 2.069090000077267177e-02 2.176939697999951022e+02 -2.176951599999956670e+02 -3.048699999999371357e-02 -2.233890000206883997e-02 0.000000000000000000e+00
4.550000000000000000e+01 4.837050000787712634e-03 7.659949998924275860e-03 -2.333069999986037146e-02 2.101134999975329265e-02 2.187910003500001039e+02 -4.798889999801758677e-02 -2.187371826000016881e+02 2.187591400000019348e+02 -2.188016510000015842e+02 -6.164550000903545879e-03 1.483155000096303411e-02 7.843049999792128801e-03 -3.662200000690063462e-03 5.996750001941109076e-03 -1.417540000147710089e-02 2.187659759000016493e+02 -2.187896423000001960e+02 -5.828850002217222936e-03 9.338350000689388253e-03 2.187796783499998128e+02 -2.187848510499989061e+02 1.499939999848720618e-02 -3.816224999900441617e-02 5.828850000398233533e-03 -8.499150000716326758e-03 5.660999999236082658e-03 -2.670299998499103822e-03 1.150514999790175352e-02 2.187843475500030763e+02 -2.188470153500020388e+02 3.001399999993736856e-02 -1.200864999918849207e-02 0.000000000000000000e+00
4.650000000000000000e+01 -1.006999998935498297e-03 1.599119999809772708e-02 -1.867679999850224704e-02 1.467899999988730997e-02 2.181636963000019023e+02 -4.867560000275261700e-02 -2.181096800999985135e+02 2.181286314999997558e+02 -2.181649778999999398e+02 -9.002800001326249912e-03 1.568620000034570694e-02 -3.357999994477722794e-04 -1.342800002021249384e-03 7.354800000030081719e-03 -1.934819999951287173e-02 2.181479797000029066e+02 -2.181636351000015566e+02 -8.361800002603558823e-03 8.026000003155786544e-03 2.181656493999980739e+02 -2.181736754000012297e+02 1.834100000269245356e-02 -3.433240000231307931e-02 1.342800002021249384e-03 -1.101679999919724651e-02 1.702879999720607884e-02 -1.336669999727746472e-02 1.602169999750913121e-02 2.181503296000009868e+02 -2.182070007000002079e+02 2.301019999868003651e-02 -1.467889999912586063e-02 0.000000000000000000e+00
4.750000000000000000e+01 -2.685549998204805888e-03 1.101679999737825710e-02 -1.533504999861179385e-02 1.867674999994051177e-02 2.175156555000012304e+02 -4.734795000331359915e-02 -2.174721527999990940e+02 2.174893189000013081e+02 -2.175228119000003062e+02 -7.171600000219768845e-03 1.266475000011269003e-02 2.182000000175321475e-03 -1.342750001640524715e-03 9.002650002003065310e-03 -2.082825000070442911e-02 2.175001373999984935e+02 -2.175129699999979493e+02 1.525999996374594048e-04 -3.494250000585452653e-03 2.171946410500004276e+02 -2.172041473000008409e+02 1.750185000128112733e-02 -3.199769999991985969e-02 -6.713999991916352883e-04 -5.508450001798337325e-03 1.217655000073136762e-02 -7.003800001257332042e-03 9.338400001070112921e-03 2.175063629000014771e+02 -2.175568695000001753e+02 2.951050000046961941e-02 -2.751155000078142621e-02 0.000000000000000000e+00
4.850000000000000000e+01 -3.677300001072580926e-03 1.867674999994051177e-02 -2.149964999989606440e-02 1.899720000074012205e-02 2.184186858999983087e+02 -5.517580000014277175e-02 -2.183684997500004101e+02 2.183906402999982674e+02 -2.184151458999986062e+02 -2.250674999777402263e-02 2.833559999817225616e-02 -3.997849998995661736e-03 -8.850049998727627099e-03 1.351924999835318886e-02 -2.633665000030305237e-02 2.184144897500009392e+02 -2.184221495999991021e+02 4.989599998225457966e-03 -5.676299999322509393e-03 2.171429901000010432e+02 -2.171561584000010043e+02 1.135249999970255885e-02 -2.967829999943205621e-02 3.509449999910430051e-03 -4.165600001215352677e-03 1.550290000159293413e-02 -7.690399999773944728e-03 4.516549999607377686e-03 2.184109802499988291e+02 -2.184611511000002793e+02 2.749630000107572414e-02 -2.066035000098054297e-02 0.000000000000000000e+00
4.950000000000000000e+01 -1.677999989624368027e-04 7.492049999200389720e-03 -6.988600000113365240e-03 1.599119999991671648e-02 2.184003753999986657e+02 -3.967279999778838828e-02 -2.183728638499997032e+02 2.183788147499981278e+02 -2.183968048000006092e+02 -2.684024999871326145e-02 3.700260000005073380e-02 1.299895499996637227e-01 -1.508330499982548645e-01 9.338349997051409446e-03 -1.499939999848720618e-02 2.184021607000031509e+02 -2.184136505500027852e+02 1.678499993431614712e-04 2.655050000612391159e-03 2.174668120999976964e+02 -2.174788055499975599e+02 3.158600000460864976e-03 -2.333070000167936087e-02 5.828850000398233533e-03 -2.050785000028554350e-02 1.785279999967315234e-02 -1.022349999402649701e-03 1.150514999972074293e-02 2.183966522000027908e+02 -2.184558258000033675e+02 2.684025000053225085e-02 -1.132204999885288998e-02 0.000000000000000000e+00
5.050000000000000000e+01 1.135250000152154826e-02 -5.004800001188414171e-03 -1.013488999997207429e-01 1.086730999995779712e-01 2.185669860999987577e+02 -1.867679999850224704e-02 -2.185599670000010519e+02 2.185546570000005886e+02 -2.186641693499987014e+02 -2.400210000087099615e-02 1.224975499990250682e-01 8.545074500016198726e-01 -8.765106500013644109e-01 9.338399999251123518e-03 -1.498409999840077944e-02 2.185910033999971347e+02 -2.185913390999958210e+02 -1.867680000214022584e-02 6.714000010106246918e-04 2.185773011000019324e+02 -2.185739747000006901e+02 -8.584590000282332767e-02 6.085200000052282121e-02 1.031499999953666702e-02 -2.099610000004759058e-02 9.002700000564800575e-03 7.019000000582309440e-03 9.002700000564800575e-03 2.185753479000013613e+02 -2.186313782000033825e+02 2.835090000007767230e-02 -1.104889499983983114e-01 0.000000000000000000e+00
5.150000000000000000e+01 1.101689999995869584e-02 -2.029449999099597335e-03 -8.643341000006330432e-01 8.613128500001039356e-01 2.181513672000000952e+02 -2.485655000054975972e-02 -2.181328278000000864e+02 2.181285094999984722e+02 -2.189961699999985285e+02 -2.069090000077267177e-02 8.615112000006774906e-01 6.500249999589868821e-03 -3.726704499986226438e-01 3.742115999993984587e-01 -2.670290000060049351e-02 2.181656799499996850e+02 -2.181566772499991202e+02 -2.433779999955731910e-02 -9.338300000308663584e-03 2.181650237500016374e+02 -2.181419982500010519e+02 -8.408660999994026497e-01 4.543456999987824929e-01 3.756866500000910492e-01 -2.603149999958986882e-02 3.049999941140413284e-05 1.597595000021101441e-02 2.182000000175321475e-03 2.181531677500006481e+02 -2.182028198500011058e+02 2.915955000025860500e-02 -8.666686500018840889e-01 0.000000000000000000e+00
5.250000000000000000e+01 4.283600000017031562e-01 1.632650000829016790e-03 -4.416503500015096506e-01 4.436340000011114171e-01 2.186355437999973219e+02 -2.732844999991357327e-02 -2.190415191499996581e+02 2.190413208000027225e+02 -2.190689850000017032e+02 4.099731000005704118e-01 -2.011566000019229250e-01 2.318420500014326535e-01 -1.291168249998008832e+00 1.288528449997102143e+00 -4.512023999996017665e-01 2.190698394999999437e+02 -2.186421813999986625e+02 -2.356567499991797376e-01 -2.186584500013850629e-01 2.190791931499989005e+02 -2.188381957999990846e+02 -2.183380499991471879e-01 -8.690032500016968697e-01 1.064361600001575425e+00 1.941222499990544748e-01 -4.146422999983769841e-01 2.081603499973425642e-01 2.321777500019379659e-01 2.186269837000018015e+02 -2.188974609500037332e+02 2.465819999997620471e-02 -1.770019999821670353e-02 0.000000000000000000e+00
5.350000000000000000e+01 1.497344900002644863e+00 -3.997800002252915874e-03 -1.516998200000671204e+00 1.527648900002532173e+00 2.174175262499993551e+02 -3.282164999836822972e-02 -2.189030152000013913e+02 2.189126434999998310e+02 -2.189496308000016143e+02 1.497955300001194701e+00 -2.074737499988259515e-01 2.375030499988497468e-01 -1.524322500001289882e+00 1.514343300001200987e+00 -1.521362299998145318e+00 2.189238280999998096e+02 -2.174228210000001127e+02 -2.323303500015754253e-01 -1.287322950000088895e+00 2.189291686500000651e+02 -2.176225127999987308e+02 -1.291000350001922925e+00 -2.133179999873391353e-02 1.293838499999765190e+00 1.954499000003124820e-01 -1.497314500000356929e+00 1.290664599999217899e+00 2.300263000015547732e-01 2.174206542499996431e+02 -2.176973114000011265e+02 3.016665000177454203e-02 -1.818850000017846469e-02 0.000000000000000000e+00
5.450000000000000000e+01 1.516204800000195974e+00 2.990749999298714101e-03 -1.550155599999925471e+00 1.556472750000466476e+00 2.184800261999989743e+02 -2.767940000194357708e-02 -2.199973144499981572e+02 2.200123290499996074e+02 -2.200583342499994615e+02 1.523300150001887232e+00 3.086849999999685679e-02 1.148989999819605146e-02 -1.555007999999361346e+00 1.545852700000978075e+00 -1.555511450002086349e+00 2.200246581499995955e+02 -2.182025375249995705e+02 -2.931136749994038837e-01 -1.553497349999815924e+00 2.200374909499987552e+02 -2.184680024499994033e+02 -1.552993749999586726e+00 -1.951594999991357327e-02 1.556838950000383193e+00 -3.335574999982782174e-02 -1.527160599998751422e+00 1.539001449998977478e+00 4.348799999206676148e-03 2.184978178999990632e+02 -2.185439757499989355e+02 3.883359999963431619e-02 -2.816769999844837002e-02 0.000000000000000000e+00
5.550000000000000000e+01 1.500671366668655082e+00 8.099363333286646593e-02 -4.500122000008559553e-01 4.514923000006092479e-01 2.186108551000033913e+02 -2.865600000222912058e-02 -2.190201721000012185e+02 2.190218505999982881e+02 -2.202293853999981366e+02 1.593017600000166567e+00 3.083799999876646325e-02 -7.324250000237952918e-03 -4.380034999994677491e-01 4.360046000001602806e-01 -4.550017999990814133e-01 2.190438537499994709e+02 -2.186150360499996168e+02 1.175000001239823177e-03 -4.523315500009630341e-01 2.190651854999996431e+02 -2.186018371499994828e+02 -4.420165999999881024e-01 -1.567075000093609560e-02 4.448394500013819197e-01 -2.717590000065683853e-02 -1.595825200000035693e+00 1.604156499999589869e+00 5.004900000130874105e-03 2.186201324500016199e+02 -2.186657867500016437e+02 3.416440000000875443e-02 -2.168275000076391734e-02 0.000000000000000000e+00
5.650000000000000000e+01 8.154906999989179894e-01 -4.426727499994740356e-01 1.634979999980714638e-01 -1.496582499985379400e-01 2.186718292000023212e+02 -3.166200000123353675e-02 -2.186569976499995391e+02 2.186610107499982405e+02 -2.190935363999997207e+02 5.586700499989092350e-01 2.835080000295420177e-02 3.326499998365761712e-03 4.333500000939238816e-03 -1.918182999997952720e-01 -1.118470000074012205e-02 2.186788483000000269e+02 -2.184991913000012573e+02 -8.331299999554175884e-03 -1.266480000049341470e-02 2.185155182000016794e+02 -2.184925079000022379e+02 -8.331299999554175884e-03 -2.013397499977145344e-01 2.016754500000388362e-01 -2.267460000075516291e-02 -7.619933999994827900e-01 7.673340000001189765e-01 2.655000000231666490e-03 2.185068207000003895e+02 -2.185531464000014239e+02 2.899170000091544352e-02 -2.532960000098682940e-02 0.000000000000000000e+00
5.750000000000000000e+01 -2.078094999997119885e-01 2.045136000015190803e-01 -2.388611000023956876e-01 2.611694000006536953e-01 2.178186645999994653e+02 -3.366090000054100528e-02 -2.178090209999973013e+02 2.178250426999984484e+02 -2.178746643000013137e+02 -2.280273499982286012e-01 3.752139999960490968e-02 2.670249999937368557e-03 1.249694999933126383e-02 1.996612500006449409e-01 1.007099999696947634e-03 2.178273315000005823e+02 -2.180580139000012423e+02 -1.365660000010393560e-02 -3.189099998053279705e-03 2.180548400999996375e+02 -2.180379943500010995e+02 -9.002750000945525244e-03 1.923218000010820106e-01 -1.851501499986625277e-01 -2.835085000151593704e-02 8.010899999135290273e-03 -6.164549999084556475e-03 6.347649999952409416e-03 2.180566558999998961e+02 -2.181041717499992956e+02 3.100584999992861412e-02 3.972883333398158356e-02 0.000000000000000000e+00
5.850000000000000000e+01 5.035399997723288834e-03 -6.347599999571684748e-03 -1.934819999951287173e-02 4.031359999862615950e-02 2.179550324000047112e+02 -9.669952000003831927e-01 -2.170126954000043042e+02 2.179698639500020363e+02 -2.189166565000014089e+02 8.831329500026185997e-01 3.936759999851346947e-02 3.662200000690063462e-03 5.645799999911105260e-03 -1.397720000022673048e-02 -2.014000001508975402e-03 2.179778289000023506e+02 -2.179941863000021840e+02 -1.263439999820548110e-02 5.310000000463332981e-03 2.179770050499973877e+02 -2.179689788499999850e+02 -7.019000000582309440e-03 -9.173584499985736329e-01 1.470950000111770350e-02 8.742980499973782571e-01 -8.815154999992955709e-01 8.885346000006393297e-01 4.333400000177789479e-03 2.179954986999982793e+02 -2.189394988999993075e+02 9.286804000003030524e-01 -8.587340999984007794e-01 0.000000000000000000e+00
5.950000000000000000e+01 6.362950000038836151e-03 -5.035499998484738171e-04 -1.585390000036568381e-02 2.316284999869822059e-02 2.169928283500012185e+02 -9.781494000017119106e-01 -2.160311889999975392e+02 2.170086975000012899e+02 -2.182996826000016881e+02 1.236999499999001273e+00 3.599550000035378616e-02 -3.311150001536589116e-03 6.652850001046317630e-03 -1.466369999798189383e-02 -1.083375000052910764e-02 2.170301666499963176e+02 -2.170351867999979731e+02 -1.846309999746154062e-02 8.468599999105208553e-03 2.170105132999960915e+02 -2.169979858499973489e+02 -1.150510000115900766e-02 -1.270874050000202260e+00 1.235960000121849589e-02 1.233154350000404520e+00 -1.240509049999673152e+00 1.237182599999869126e+00 1.434329999938199762e-02 2.170304869999999937e+02 -2.183249816999996256e+02 1.270996150000428315e+00 -1.269012450000445824e+00 0.000000000000000000e+00
6.050000000000000000e+01 9.307899999839719385e-03 2.014100002270424739e-03 -2.230830000189598650e-02 1.998900000035064295e-02 2.160209808499967039e+02 -3.318176499997207429e-01 -2.157048186999963946e+02 2.160371551499993075e+02 -2.169766998499999318e+02 -1.863095000044268090e-02 9.438018500004545785e-01 -2.014099998632445931e-03 5.340499999874737114e-03 -1.330560000133118592e-02 -1.269529999990481883e-02 2.157303618999976607e+02 -2.157299956999959250e+02 -1.934820000315085053e-02 8.026100000279257074e-03 2.156948090000005323e+02 -2.156774750000004133e+02 -2.099610000004759058e-02 -7.540180999992003308e-01 -4.850108000003388042e-01 1.215347299999848474e+00 -1.442352300000493415e+00 1.437683100000867853e+00 2.062990000194986351e-02 2.160457000499991409e+02 -2.175333404500015604e+02 1.458343500002229121e+00 -1.468353200001729419e+00 0.000000000000000000e+00
6.150000000000000000e+01 1.162720000138506293e-02 -4.669199999625561759e-03 -1.995850000093923882e-02 1.531980000072508119e-02 2.159118347499970696e+02 -3.701782499992987141e-01 -2.155563048999974853e+02 2.161399841000020388e+02 -2.173584900000023481e+02 1.434937000012723729e-01 1.062957699999969918e+00 1.007099999696947634e-03 3.326399997604312375e-03 -1.797479999731876887e-02 -9.674100001575425267e-03 2.155693359000033524e+02 -2.155706482000023243e+02 -1.467889999912586063e-02 6.683299998258007690e-03 2.155456543000000238e+02 -2.155279846000012185e+02 -1.467889999912586063e-02 -1.632690000042202882e-02 -1.017364499999530381e+00 9.990233999997144565e-01 -1.234664949999569217e+00 1.234664949999569217e+00 2.264400000058230944e-02 2.162413635499979137e+02 -2.175143737999969744e+02 1.244354250000469619e+00 -1.270324700002674945e+00 0.000000000000000000e+00
6.250000000000000000e+01 8.468599999105208553e-03 -4.821749998882296495e-03 -2.798460000121849589e-02 3.298949999953038059e-02 2.163365021000026900e+02 -6.580047999996168073e-01 -2.156993255500019586e+02 2.160638224333354742e+02 -2.169506937333365499e+02 -6.957999998121522367e-03 8.826445499998953892e-01 3.494299999147187918e-03 -6.500200001028133556e-03 -1.162724999994679820e-02 -4.531800001132069156e-03 2.160768279666675085e+02 -2.160844573666666406e+02 -1.170355000067502260e-02 1.017760000104317442e-02 2.160614370166658773e+02 -2.160509237166643288e+02 -1.350395000008575153e-02 -1.148990000001504086e-02 -8.385315000014088582e-01 8.166961499991884921e-01 -8.546905500006687362e-01 8.580170000004727626e-01 2.197265000177139882e-02 2.166561889500007965e+02 -2.175381928000024345e+02 8.493501000011747237e-01 -8.799896999989869073e-01 0.000000000000000000e+00
